gca	taxonomy	annotation_method	version_info	ncbi_annot_avail	funannotate_annot_avail	fasta_file	gff_file
GCA_003988945	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Leotiomycetes;Helotiales;Helotiaceae;Chaetoscypha;Chaetoscypha palmicola	funannotate	GCA_003988945.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_003988945/GCA_003988945.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_003988945/gene_prediction_results/predict_results/GCA_003988945.gff3
GCA_000697055	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Saksenaeaceae;Saksenaea;Saksenaea vasiformis;Saksenaea vasiformis B4078	funannotate	GCA_000697055.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_000697055/GCA_000697055.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_000697055/gene_prediction_results/predict_results/GCA_000697055.gff3
GCA_000146045	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces;Saccharomyces cerevisiae;Saccharomyces cerevisiae S288C	NCBI RefSeq	GCF_000146045.2	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_Fastas_in_NCBI_RefSeq/GCF_000146045.2_R64_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI_RefSeq/GCF_000146045.2_R64_genomic.gff
GCA_027604005	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Chytridiales;Chytridiaceae;Dinochytrium;Dinochytrium kinnereticum	NCBI GenBank	GCA_027604005.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_027604005.1_ASM2760400v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_027604005.1_ASM2760400v1_genomic.gff
GCA_000001215	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Endopterygota;Diptera;Brachycera;Muscomorpha;Eremoneura;Cyclorrhapha;Schizophora;Acalyptratae;Ephydroidea;Drosophilidae;Drosophilinae;Drosophilini;Drosophila;Sophophora;melanogaster group;melanogaster subgroup;Drosophila melanogaster	funannotate	GCF_000001215.4	True	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_000001215/GCA_000001215.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_000001215/gene_prediction_results/predict_results/GCA_000001215.gff3
GCA_000732205	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Glomerellales;Plectosphaerellaceae;Verticillium;Verticillium tricorpus;Verticillium tricorpus MUCL 9792	funannotate	GCA_000732205.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_000732205/GCA_000732205.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_000732205/gene_prediction_results/predict_results/GCA_000732205.gff3
GCA_001630345	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Dacrymycetes;Dacrymycetales;Dacrymycetaceae;Calocera;Calocera viscosa;Calocera viscosa TUFC12733	NCBI GenBank	GCA_001630345.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_001630345.1_Calvi1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_001630345.1_Calvi1_genomic.gff
GCA_027596135	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Rhizophlyctidales;Rhizophlyctidaceae;Rhizophlyctis;Rhizophlyctis rosea	NCBI GenBank	GCA_027596135.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_027596135.1_ASM2759613v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_027596135.1_ASM2759613v1_genomic.gff
GCA_000365145	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Chaetothyriomycetidae;Chaetothyriales;Cyphellophoraceae;Cyphellophora;Cyphellophora europaea;Cyphellophora europaea CBS 101466	NCBI GenBank	GCA_000365145.2	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_000365145.2_Phia_euro_CBS_101466_V1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_000365145.2_Phia_euro_CBS_101466_V1_genomic.gff
GCA_002102555	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Catenariaceae;Catenaria;Catenaria anguillulae;Catenaria anguillulae PL171	NCBI GenBank	GCA_002102555.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_002102555.1_Catan2_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_002102555.1_Catan2_genomic.gff
GCA_003705295	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina;Saccharomycetes;Saccharomycetales;Dipodascaceae;Sporopachydermia;Sporopachydermia lactativora	funannotate	GCA_003705295.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_003705295/GCA_003705295.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_003705295/gene_prediction_results/predict_results/GCA_003705295.gff3
GCA_003144135	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Ustilaginomycotina;Exobasidiomycetes;Microstromatales;Microstromatales incertae sedis;Pseudomicrostroma;Pseudomicrostroma glucosiphilum	NCBI RefSeq	GCF_003144135.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_Fastas_in_NCBI_RefSeq/GCF_003144135.1_Rhodsp1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI_RefSeq/GCF_003144135.1_Rhodsp1_genomic.gff
GCA_002081935	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Xylariomycetidae;Xylariales;Xylariaceae;Ustulina;Ustulina deusta	funannotate	GCA_002081935.3	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_002081935/GCA_002081935.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_002081935/gene_prediction_results/predict_results/GCA_002081935.gff3
GCA_025526955	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Rhizophydiales;Gorgonomycetaceae;Gorgonomyces;Gorgonomyces haynaldii	NCBI GenBank	GCA_025526955.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_025526955.1_Gorhay1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_025526955.1_Gorhay1_genomic.gff
GCA_027604465	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Rhizophydiales;Kappamycetaceae;Kappamyces;unclassified Kappamyces;Kappamyces sp. JEL0829	NCBI GenBank	GCA_027604465.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_027604465.1_ASM2760446v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_027604465.1_ASM2760446v1_genomic.gff
GCA_000328475	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Ustilaginomycotina;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Ustilago;Ustilago maydis;Ustilago maydis 521	NCBI RefSeq	GCF_000328475.2	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_Fastas_in_NCBI_RefSeq/GCF_000328475.2_Umaydis521_2.0_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI_RefSeq/GCF_000328475.2_Umaydis521_2.0_genomic.gff
GCA_003868215	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Chaetothyriomycetidae;Phaeomoniellales;Phaeomoniellaceae;Pseudophaeomoniella;Pseudophaeomoniella oleicola	funannotate	GCA_003868215.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_003868215/GCA_003868215.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_003868215/gene_prediction_results/predict_results/GCA_003868215.gff3
GCA_000412615	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Neocallimastigomycetes;Neocallimastigales;Neocallimastigaceae;Pecoramyces;Pecoramyces ruminantium	MetaEuk	GCA_000412615.1	False	False	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_000412615.1_Orpinomyces_sp._Strain_C1A_genomic.fna	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/James_Genomes_MetaEuk_GFFs_Reformatted/GCA_000412615.1_RESULT_.gff
GCA_001661345	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina;Saccharomycetes;Saccharomycetales;CUG-Ser2 clade;Ascoideaceae;Ascoidea;Ascoidea rubescens;Ascoidea rubescens DSM 1968	NCBI RefSeq	GCF_001661345.1	True	False	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_Fastas_in_NCBI_RefSeq/GCF_001661345.1_Ascru1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI_RefSeq/GCF_001661345.1_Ascru1_genomic.gff
GCA_003615045	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Caulochytriales;Caulochytriaceae;Caulochytrium;Caulochytrium protostelioides	NCBI GenBank	GCA_003615045.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_003615045.1_Caupr1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_003615045.1_Caupr1_genomic.gff
GCA_006535965	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Spizellomycetales;Spizellomycetaceae;Spizellomyces;unclassified Spizellomyces;Spizellomyces sp. 'palustris'	NCBI GenBank	GCA_006535965.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_006535965.1_ASM653596v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_006535965.1_ASM653596v1_genomic.gff
GCA_000760515	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Microsporidia;Microsporidia incertae sedis;Mitosporidium;Mitosporidium daphniae	NCBI RefSeq	GCF_000760515.2	True	False	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_Fastas_in_NCBI_RefSeq/GCF_000760515.2_UGP1.1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI_RefSeq/GCF_000760515.2_UGP1.1_genomic.gff
GCA_001566745	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Zoopagomycota;Entomophthoromycotina;Entomophthoromycetes;Entomophthorales;Ancylistaceae;Conidiobolus;Conidiobolus coronatus;Conidiobolus coronatus NRRL 28638	NCBI GenBank	GCA_001566745.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_001566745.1_Conidiobolus_coronatus_NRRL28638_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_001566745.1_Conidiobolus_coronatus_NRRL28638_genomic.gff
GCA_900073065	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Leotiomycetes;Helotiales;Mollisiaceae;Phialocephala;Phialocephala fortinii species complex;Phialocephala subalpina	NCBI GenBank	GCA_900073065.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_900073065.1_PAC_version_1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_900073065.1_PAC_version_1_genomic.gff
GCA_002214945	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Rhizophlyctidales;Rhizophlyctidaceae;Rhizophlyctis;Rhizophlyctis rosea	funannotate	GCA_002214945.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_002214945/GCA_002214945.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_002214945/gene_prediction_results/predict_results/GCA_002214945.gff3
GCA_001574975	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Monoblepharidomycetes;Monoblepharidales;Gonapodyaceae;Gonapodya;Gonapodya prolifera;Gonapodya prolifera JEL478	NCBI GenBank	GCA_001574975.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_001574975.1_Ganpr1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_001574975.1_Ganpr1_genomic.gff
GCA_002798055	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;Coniochaetales;Coniochaetaceae;Coniochaeta;Coniochaeta hoffmannii	funannotate	GCA_002798055.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_002798055/GCA_002798055.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_002798055/gene_prediction_results/predict_results/GCA_002798055.gff3
GCA_025602915	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Blastocladiomycota;Physodermatomycetes;Physodermatales;Physodermataceae;Paraphysoderma;Paraphysoderma sedebokerense	NCBI GenBank	GCA_025602915.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_025602915.1_Parsed1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_025602915.1_Parsed1_genomic.gff
GCA_027603065	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Spizellomycetales;Powellomycetaceae;Geranomyces;Geranomyces variabilis	NCBI GenBank	GCA_027603065.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_027603065.1_ASM2760306v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_027603065.1_ASM2760306v1_genomic.gff
GCA_000149865	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Rhizophydiales;Rhizophydiales incertae sedis;Batrachochytrium;Batrachochytrium dendrobatidis;Batrachochytrium dendrobatidis JEL423	funannotate	GCA_000149865.1	True	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_000149865/GCA_000149865.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_000149865/gene_prediction_results/predict_results/GCA_000149865.gff3
GCA_025558095	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Monoblepharidomycetes;Monoblepharidales;Monoblepharidales incertae sedis;Hyaloraphidium;Hyaloraphidium curvatum	NCBI GenBank	GCA_025558095.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_025558095.1_Hyacur1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_025558095.1_Hyacur1_genomic.gff
GCA_003706495	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina;Saccharomycetes;Saccharomycetales;CUG-Ser1 clade;Cephaloascaceae;Cephaloascus;Cephaloascus albidus	funannotate	GCA_003706495.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_003706495/GCA_003706495.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_003706495/gene_prediction_results/predict_results/GCA_003706495.gff3
GCA_002374405	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina;Saccharomycetes;Saccharomycetales;CUG-Ser1 clade;Metschnikowiaceae;Metschnikowia;Metschnikowia cubensis	funannotate	GCA_002374405.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_002374405/GCA_002374405.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_002374405/gene_prediction_results/predict_results/GCA_002374405.gff3
GCA_000182925	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;Sordariales;Sordariaceae;Neurospora;Neurospora crassa;Neurospora crassa OR74A	funannotate	GCF_000182925.2	True	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_000182925/GCA_000182925.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_000182925/gene_prediction_results/predict_results/GCA_000182925.gff3
GCA_000182565	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Spizellomycetales;Spizellomycetaceae;Spizellomyces;Spizellomyces punctatus;Spizellomyces punctatus DAOM BR117	funannotate	GCA_000182565.2	True	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_000182565/GCA_000182565.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_000182565/gene_prediction_results/predict_results/GCA_000182565.gff3
GCA_025201845	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Zoopagomycota;Kickxellomycotina;Kickxellomycetes;Kickxellales;Kickxellaceae;Martensiomyces;Martensiomyces pterosporus	NCBI GenBank	GCA_025201845.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_025201845.1_Marpt1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_025201845.1_Marpt1_genomic.gff
GCA_001600815	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina;Saccharomycetes;Saccharomycetales;Alloascoideaceae;Alloascoidea;Alloascoidea hylecoeti	funannotate	GCA_001600815.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_001600815/GCA_001600815.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_001600815/gene_prediction_results/predict_results/GCA_001600815.gff3
GCA_002105095	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Xylariomycetidae;Xylariales;Pseudomassariaceae;Pseudomassariella;Pseudomassariella vexata	NCBI RefSeq	GCF_002105095.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_Fastas_in_NCBI_RefSeq/GCF_002105095.1_Pseve2_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI_RefSeq/GCF_002105095.1_Pseve2_genomic.gff
GCA_004335205	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Pleosporomycetidae;Pleosporales;Pleosporineae;Didymellaceae;Ascochyta;Ascochyta viciae-villosae	funannotate	GCA_004335205.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_004335205/GCA_004335205.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_004335205/gene_prediction_results/predict_results/GCA_004335205.gff3
GCA_000338955	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Dothideomycetidae;Mycosphaerellales;Teratosphaeriaceae;Baudoinia;Baudoinia panamericana;Baudoinia panamericana UAMH 10762	NCBI RefSeq	GCF_000338955.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_Fastas_in_NCBI_RefSeq/GCF_000338955.1_Bauco1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI_RefSeq/GCF_000338955.1_Bauco1_genomic.gff
GCA_025603075	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Zoopagomycota;Entomophthoromycotina;Entomophthoromycetes;Entomophthorales;Ancylistaceae;Neoconidiobolus;Neoconidiobolus thromboides;Neoconidiobolus thromboides FSU 785	NCBI GenBank	GCA_025603075.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_025603075.1_Conth1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_025603075.1_Conth1_genomic.gff
GCA_025558075	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Spizellomycetales;Spizellomycetaceae;Gaertneriomyces;Gaertneriomyces semiglobifer	NCBI GenBank	GCA_025558075.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_025558075.1_Gaesem1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_025558075.1_Gaesem1_genomic.gff
GCA_003614675	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Zoopagomycota;Kickxellomycotina;Dimargaritomycetes;Dimargaritales;Dimargaritaceae;Dimargaris;Dimargaris cristalligena	NCBI GenBank	GCA_003614675.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_003614675.1_DimcrSC1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_003614675.1_DimcrSC1_genomic.gff
GCA_027600645	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Cladochytriales;Nowakowskiellaceae;Nowakowskiella;unclassified Nowakowskiella;Nowakowskiella sp. JEL0407	NCBI GenBank	GCA_027600645.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_027600645.1_ASM2760064v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_027600645.1_ASM2760064v1_genomic.gff
GCA_000417875	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Ustilaginomycotina;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Pseudozyma;Pseudozyma flocculosa;Pseudozyma flocculosa PF-1	NCBI RefSeq	GCF_000417875.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_Fastas_in_NCBI_RefSeq/GCF_000417875.1_Pflocc_1.0_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI_RefSeq/GCF_000417875.1_Pflocc_1.0_genomic.gff
