n	n:500	L50	min	N75	N50	N25	E-size	max	sum	name
25	25	5	17011	4422509	5201688	5992392	4945199	6042495	50.72e6	Genomes/GCA_001672515.1_ASM167251v1_genomic.fna
181	181	3	2082	8388633	8773590	11.79e6	7992062	11.79e6	46.47e6	Genomes/GCA_001675295.1_FPOA1.0_genomic.fna
24403	16842	1572	500	2062	6168	18948	14250	157179	50.1e6	Genomes/GCA_001679825.1_ASM167982v1_genomic.fna
18692	9633	1519	500	4821	9021	15296	11694	80560	46.33e6	Genomes/GCA_001680505.1_ASM168050v1_genomic.fna
16072	8008	957	500	6934	14614	25533	18839	138149	48.11e6	Genomes/GCA_001680515.1_ASM168051v1_genomic.fna
15093	8646	1178	500	5642	11254	19953	14996	101013	46.43e6	Genomes/GCA_001680535.1_ASM168053v1_genomic.fna
32428	19126	3604	500	1963	3727	6621	5178	57355	47.23e6	Genomes/GCA_001680625.1_ASM168062v1_genomic.fna
22229	13650	2225	500	2961	5907	10687	8158	56976	46.78e6	Genomes/GCA_001680685.1_ASM168068v1_genomic.fna
2814	2814	323	892	13667	27694	44564	33440	155974	28.89e6	Genomes/GCA_001683725.1_ASM168372v1_genomic.fna
127	123	8	526	839721	1810445	2745113	1822367	3640883	39.29e6	Genomes/GCA_001683735.1_ASM168373v1_genomic.fna
712	712	85	1010	59362	116845	190280	157031	720759	33.95e6	Genomes/GCA_001687445.1_Obbri1_genomic.fna
366	366	58	2276	101846	200513	335742	242545	924144	37.46e6	Genomes/GCA_001689995.1_PSWKBGD_1_1_genomic.fna
999	999	76	882	23844	64126	163654	105649	482985	19.65e6	Genomes/GCA_001691755.2_ASM169175v2_genomic.fna
881	881	26	894	44945	140420	428241	454980	2213939	20.07e6	Genomes/GCA_001691775.3_ASM169177v3_genomic.fna
5972	5972	621	900	5258	12897	31516	27323	248236	35.95e6	Genomes/GCA_001691785.3_ASM169178v3_genomic.fna
3371	3371	242	1000	20183	51152	96372	68349	320835	45.63e6	Genomes/GCA_001692735.1_Leppa1_genomic.fna
268	268	26	1083	1222189	2234988	3430803	2581119	6404409	177.3e6	Genomes/GCA_001692895.1_Cenococcum_geophilum_1.58_v2.0_genomic.fna
2730	2664	394	504	16086	30598	53782	37242	149963	40.29e6	Genomes/GCA_001692915.1_Glonium_stellatum_CBS_207.34_v1.0_genomic.fna
1276	1276	191	923	89915	158217	261649	200737	1106744	99.14e6	Genomes/GCA_001693025.2_ASM169302v2_genomic.fna
12	12	5	77649	2378384	2761926	3715394	2878948	3958284	27.78e6	Genomes/GCA_001693355.1_ASM169335v1_genomic.fna
1340	1340	119	642	60100	121362	232953	166341	590504	51.34e6	Genomes/GCA_001696505.1_ASM169650v1_genomic.fna
1226	1225	145	500	42214	83265	143363	102408	397609	39.69e6	Genomes/GCA_001696595.2_ASM169659v2_genomic.fna
7376	7376	859	764	8297	20165	39351	26926	151160	63.6e6	Genomes/GCA_001702395.2_DHEL01v2_genomic.fna
11	11	2	14662	1828518	2687137	3325186	2512546	3325186	9597535	Genomes/GCA_001708105.1_ASM170810v1_genomic.fna
16	16	3	1654	2024203	2509082	5246413	3153901	5246413	19.86e6	Genomes/GCA_001712445.1_ASM171244v1_genomic.fna
265	212	11	509	389487	1087188	1740013	1112046	2245573	36.5e6	Genomes/GCA_001717845.1_ASM171784v1_genomic.fna
287	256	31	512	192168	392570	600878	450768	1526631	36.38e6	Genomes/GCA_001717855.1_ASM171785v1_genomic.fna
83	83	11	1133	351470	604726	976089	693415	1684844	19.89e6	Genomes/GCA_001720155.1_Tsuc_wing_CBS7118_V1_genomic.fna
15	15	6	40893	1165603	1545647	1707710	1554638	2227299	20.25e6	Genomes/GCA_001720205.1_Cryp_amyl_CBS6039_V3_genomic.fna
41	41	6	1033	610443	881270	1248237	1007671	1971963	15.63e6	Genomes/GCA_001720245.1_Filo_depa_CBS7855_V2_genomic.fna
2355	2353	259	539	20356	41924	75350	53271	217045	38.14e6	Genomes/GCA_001721665.1_ASM172166v1_genomic.fna
5932	401	32	500	101502	166165	292393	212416	620444	18.18e6	Genomes/GCA_001735935.1_ASM173593v1_genomic.fna
13661	1398	83	500	38994	76312	127166	94530	294594	20.93e6	Genomes/GCA_001736075.1_ASM173607v1_genomic.fna
12840	593	39	501	97039	187344	275590	198301	632715	20.52e6	Genomes/GCA_001736125.1_ASM173612v1_genomic.fna
9247	1870	171	500	18816	36593	60681	44272	168091	20.6e6	Genomes/GCA_001736195.1_ASM173619v1_genomic.fna
17	17	4	9654	811908	1256848	1642219	1257921	1906659	11.32e6	Genomes/GCA_001747045.1_ASM174704v1_genomic.fna
18	18	3	3612	988308	1275808	1495379	1193925	1906526	8732278	Genomes/GCA_001747055.1_ASM174705v1_genomic.fna
15412	658	40	500	88756	150287	265427	175111	422913	19.3e6	Genomes/GCA_001748505.1_ASM174850v1_genomic.fna
17	17	3	3968	974035	1262277	1484016	1223873	1888365	8728408	Genomes/GCA_001749795.1_ASM174979v1_genomic.fna
228	177	8	500	689600	1431356	2223625	1651440	4664568	33.55e6	Genomes/GCA_001750025.1_ASM175002v1_genomic.fna
6036	4139	684	501	7785	14381	25139	19552	109425	34.17e6	Genomes/GCA_001752565.1_Ccoch_v1_genomic.fna
32	32	3	1007	1648901	3675034	4471484	3001107	4825501	24.59e6	Genomes/GCA_001752585.1_ASM175258v1_genomic.fna
190	190	12	1121	865225	1465351	1979741	1355605	2445194	42.2e6	Genomes/GCA_001752605.1_ASM175260v1_genomic.fna
116	116	7	987	1491375	2799222	3240712	2412254	3717195	40.28e6	Genomes/GCA_001752645.1_ASM175264v1_genomic.fna
28	28	4	1065	561233	1343299	1681639	1130099	1824007	12.5e6	Genomes/GCA_001754015.1_ASM175401v1_genomic.fna
396	383	10	511	468180	1033645	1741212	1181174	2695892	33.71e6	Genomes/GCA_001773325.1_ASM177332v1_genomic.fna
450	450	46	508	140749	240792	407937	318588	1192132	37.47e6	Genomes/GCA_001792695.1_ASM179269v1_genomic.fna
138	138	13	2319	520072	1232546	2527944	1502336	3841264	53.43e6	Genomes/GCA_001792895.1_ASM179289v1_genomic.fna
321	321	57	3619	159752	284473	411997	315654	844029	48.55e6	Genomes/GCA_001831195.1_CORC01_genomic.fna
1036	649	52	501	145223	291327	515347	365072	1051935	52.89e6	Genomes/GCA_001855235.1_ASM185523v1_genomic.fna
913	902	117	504	44587	86360	135922	104471	483436	32.42e6	Genomes/GCA_001856765.1_ASM185676v1_genomic.fna
135	135	6	1082	1986385	3219340	3936889	2804449	4631507	42.33e6	Genomes/GCA_001879275.1_Conlig_v1.0_genomic.fna
494	493	14	501	575211	1296444	2267120	1713427	5125255	63.24e6	Genomes/GCA_001879505.1_ASM187950v1_genomic.fna
391	391	57	1011	99725	182817	308690	218228	679357	33.42e6	Genomes/GCA_001879705.1_ASM187970v1_genomic.fna
6643	4952	363	500	10454	29776	59999	46320	444581	41.68e6	Genomes/GCA_001882365.1_Rves_AM-OR11-056_1.0_genomic.fna
1643	1643	200	1000	22088	45830	82403	60044	267908	32.38e6	Genomes/GCA_001883825.1_Emmo_past_UAMH9510_V1_genomic.fna
181	181	26	1344	268384	455290	688080	543278	2090859	34.97e6	Genomes/GCA_001883845.1_ASM188384v1_genomic.fna
1975	1835	250	500	18476	33743	54166	42136	179628	27.71e6	Genomes/GCA_001889225.1_MPSYv1_genomic.fna
103	103	6	1000	1224361	2025456	3610862	2316800	4528069	35.65e6	Genomes/GCA_001889945.1_Aspbr1_genomic.fna
246	246	7	1064	717740	1212084	1936580	1463858	3517601	26.02e6	Genomes/GCA_001890105.1_Aspzo1_genomic.fna
51	51	5	1241	1321896	2487982	4496867	2786148	5023326	33.12e6	Genomes/GCA_001890125.1_Aspve1_genomic.fna
100	100	6	1488	1487975	2194980	3632216	2324307	4263668	37.3e6	Genomes/GCA_001890685.1_Aspfo1_genomic.fna
97	97	5	1125	1090924	2287955	4001836	2539090	5536837	34.35e6	Genomes/GCA_001890705.1_Aspsy1_genomic.fna
27	27	4	1148	2543778	4125078	5024822	3655060	5067192	31.3e6	Genomes/GCA_001890725.1_Aspwe1_genomic.fna
33	33	5	1474	1991642	2949149	4314979	2934862	4803003	35.14e6	Genomes/GCA_001890745.1_Asptu1_genomic.fna
82	82	10	1169	597499	1030473	1616113	1008924	1816131	27.78e6	Genomes/GCA_001890805.1_Aspgl1_genomic.fna
660	654	8	500	1069571	1627615	2408430	1780868	3698776	35.18e6	Genomes/GCA_001890905.1_Aspac1_genomic.fna
1731	1573	157	504	33444	72554	129293	92521	367022	39.65e6	Genomes/GCA_001895945.1_ASM189594v1_genomic.fna
212	177	9	501	801391	1485700	1692104	1546730	3931210	33.7e6	Genomes/GCA_001896365.1_ASM189636v1_genomic.fna
545	545	64	2030	90583	179176	300510	235008	1083979	39.63e6	Genomes/GCA_001901625.1_ASM190162v1_genomic.fna
48	48	7	1644	1231959	1576825	2943480	1903433	3268694	30.83e6	Genomes/GCA_001907595.1_ASM190759v1_genomic.fna
776	766	36	509	128354	322783	620078	376543	984004	39.75e6	Genomes/GCA_001908125.1_ASM190812v1_genomic.fna
174	174	11	606	419442	966363	2399336	1239700	2640167	39.21e6	Genomes/GCA_001910725.1_ASM191072v1_genomic.fna
3253	3253	50	500	63250	278459	694022	492707	2087307	60.4e6	Genomes/GCA_001913115.1_ASM191311v1_genomic.fna
1355	1355	135	500	32303	72881	136898	97526	558854	34.61e6	Genomes/GCA_001913855.2_ASM191385v2_genomic.fna
4542	2265	193	500	7238	18605	37522	26069	131778	13.5e6	Genomes/GCA_001929475.1_NeoIirr1.0_genomic.fna
7	7	3	1395908	2406875	2680930	4150432	3330722	4904981	19.63e6	Genomes/GCA_001936275.1_ATCC36309_genomic.fna
558	323	26	504	309165	643862	1123715	769230	2379671	52.07e6	Genomes/GCA_001937105.1_ASM193710v1_genomic.fna
226	226	22	2166	279433	667718	1006491	738546	2270075	43.86e6	Genomes/GCA_001937815.1_ASM193781v1_genomic.fna
166	166	13	503	238301	391780	726211	496746	1347436	16.64e6	Genomes/GCA_001939105.2_Sxyl_2.0_genomic.fna
1191	767	20	506	391651	685935	958756	699223	1690338	38.44e6	Genomes/GCA_001939245.1_ASM193924v1_genomic.fna
5321	3073	137	500	23677	69035	135425	96399	425509	35.6e6	Genomes/GCA_001939255.1_ASM193925v1_genomic.fna
23	23	6	1852	2321247	2748397	2952472	2784091	4296342	34.12e6	Genomes/GCA_001950455.1_JCM_1940_assembly_v001_genomic.fna
13	13	3	1851	3076077	4315900	5758117	4323316	6481379	32.3e6	Genomes/GCA_001950475.1_JCM_1883_assembly_v001_genomic.fna
491	491	45	996	139762	278586	453691	324613	921728	39.46e6	Genomes/GCA_001950495.1_JCM_30590_assembly_v001_genomic.fna
306	306	20	995	387483	788435	1412347	877372	2034487	49.15e6	Genomes/GCA_001950515.1_JCM_30591_assembly_v001_genomic.fna
50	50	5	1772	1503036	2337851	3400217	2852679	6560432	33.65e6	Genomes/GCA_001950535.1_JCM_22607_assembly_v001_genomic.fna
548	548	45	1446	178044	336931	752444	545437	2189893	63.19e6	Genomes/GCA_001951195.1_ASM195119v1_genomic.fna
7797	7797	1303	1000	12150	22783	38620	29747	201913	101.1e6	Genomes/GCA_001953115.1_ASM195311v1_genomic.fna
1657	1656	147	500	15831	40268	99230	92143	694487	26.93e6	Genomes/GCA_001956345.1_RamPxa01_v1_genomic.fna
5571	2807	298	500	20884	41633	72130	52087	224712	42.42e6	Genomes/GCA_001969225.1_ASM196922v1_genomic.fna
1954	1954	323	1005	14291	26438	43961	36239	385979	28.56e6	Genomes/GCA_001969505.1_ASM196950v1_genomic.fna
6137	6137	1183	1004	11144	19988	31378	25114	206091	76.63e6	Genomes/GCA_001970855.1_ASM197085v1_genomic.fna
47	47	4	1102	2727866	3251962	4110983	3401199	5780529	32.28e6	Genomes/GCA_001972265.1_JCM_12450_assembly_v001_genomic.fna
154	151	7	572	1157146	1691708	3693975	2299338	6165338	38.52e6	Genomes/GCA_001972285.1_JCM_1545_assembly_v001_genomic.fna
115	115	5	1007	1511756	2885763	3731230	2837016	4833265	37.02e6	Genomes/GCA_001975905.1_Dipser_v1_genomic.fna
260	260	11	1202	127261	336534	581967	365612	782558	11.68e6	Genomes/GCA_001983325.1_ASM198332v1_genomic.fna
10390	10384	1554	502	6526	13459	23362	16776	78488	71.46e6	Genomes/GCA_001983365.1_ASM198336v1_genomic.fna
1465	1465	205	553	27721	51677	91094	66214	276826	36.63e6	Genomes/GCA_001983385.1_ASM198338v1_genomic.fna
18	18	7	5427	1115933	1283838	1751495	1413820	2110500	20.86e6	Genomes/GCA_001984395.2_ASM198439v2_genomic.fna
317	317	12	10091	350359	1154715	1865096	1266720	3253204	44.36e6	Genomes/GCA_001986395.2_ASM198639v2_genomic.fna
331	331	18	892	225936	363671	541492	365685	786754	18.42e6	Genomes/GCA_001990185.1_ASM199018v1_genomic.fna
829	828	8	500	946703	1765704	2414087	1665115	2936353	34.12e6	Genomes/GCA_001990825.1_Aspca3_genomic.fna
657	657	32	599	170883	314623	641528	439039	1454811	36.92e6	Genomes/GCA_001990985.1_ASM199098v1_genomic.fna
1257	1254	189	503	21942	42003	70182	52152	190408	26.64e6	Genomes/GCA_002018255.1_ASM201825v1_genomic.fna
813	813	121	501	34269	65720	111638	80132	316680	26.03e6	Genomes/GCA_002018265.1_ASM201826v1_genomic.fna
448	448	41	504	129737	206226	343033	240644	631102	26.66e6	Genomes/GCA_002018275.1_ASM201827v1_genomic.fna
63	63	7	1011	1483427	2412483	3155135	2257846	3563570	38.29e6	Genomes/GCA_002022785.1_ASM202278v1_genomic.fna
62	40	7	634	286433	448095	750205	594802	1392778	10.43e6	Genomes/GCA_002068075.1_cb02_genomic.fna
403	283	11	503	371907	656851	1267716	836795	1870123	23.89e6	Genomes/GCA_002072245.1_ASM207224v1_genomic.fna
660	453	18	504	238043	527726	877676	640372	2035758	30.98e6	Genomes/GCA_002072255.1_ASM207225v1_genomic.fna
700	557	16	502	275575	594144	978556	723498	2158453	31.39e6	Genomes/GCA_002072345.1_ASM207234v1_genomic.fna
260	258	17	625	281102	607885	943983	705611	2003020	32.9e6	Genomes/GCA_002072365.1_ASM207236v1_genomic.fna
84	74	8	543	657040	1378942	1992954	1482821	3516091	32.09e6	Genomes/GCA_002072375.1_ASM207237v1_genomic.fna
91	81	5	511	1301908	2121702	3131852	2560267	5487411	28.35e6	Genomes/GCA_002072405.1_ASM207240v1_genomic.fna
1956	1328	26	501	125931	358039	744077	491157	2016671	32.76e6	Genomes/GCA_002072425.1_ASM207242v1_genomic.fna
154	153	10	505	266524	542232	756596	523036	1116518	14.35e6	Genomes/GCA_002073855.1_ASM207385v1_genomic.fna
267	261	20	500	423655	896475	1224031	843973	1804984	47.41e6	Genomes/GCA_002077065.1_ASM207706v1_genomic.fna
17	17	6	77386	731301	872155	1105967	904774	1391618	12.2e6	Genomes/GCA_002079145.1_ASM207914v1_genomic.fna
885	885	161	708	52614	89956	136962	110614	414691	46.52e6	Genomes/GCA_002081935.3_Kretzschmaria_deusta_v3_genomic.fna
222	222	20	1008	266966	465802	897116	607212	1535171	32.35e6	Genomes/GCA_002092935.1_Pycco1_genomic.fna
534	534	46	1010	113463	267271	471745	331523	961043	43.18e6	Genomes/GCA_002092955.1_ASM209295v1_genomic.fna
481	481	56	504	97464	200998	335456	235799	752744	35.31e6	Genomes/GCA_002093855.1_ASM209385v1_genomic.fna
384	380	40	501	59097	104097	157301	113195	326926	12.3e6	Genomes/GCA_002094185.1_ASM209418v1_genomic.fna
15	15	5	565210	2370553	3044656	3515922	2844969	4142182	35.46e6	Genomes/GCA_002099365.1_ASM209936v1_genomic.fna
509	509	41	1044	63702	217825	539409	367382	1355699	41.34e6	Genomes/GCA_002102555.1_Catan2_genomic.fna
38	38	6	1313	669214	1071374	1531202	1144938	2013504	17.47e6	Genomes/GCA_002102565.1_Kocim1_genomic.fna
1366	1366	272	3467	59222	106019	168488	117411	345098	89.49e6	Genomes/GCA_002104905.1_Basme2finSC_genomic.fna
114	114	14	1196	338057	571097	1071548	724458	1790259	27.22e6	Genomes/GCA_002104935.1_Hesve2_genomic.fna
437	436	51	782	109843	292246	625741	377018	1023498	57.02e6	Genomes/GCA_002104985.1_Rhihy1_genomic.fna
227	227	9	1143	80339	908848	1709611	1071800	3302357	26.2e6	Genomes/GCA_002104995.1_Linpe1_genomic.fna
761	761	87	1016	81293	169037	294990	204316	674718	49.68e6	Genomes/GCA_002105025.1_Cloaq1_genomic.fna
151	151	27	1872	125085	209500	392915	391999	1646047	19.79e6	Genomes/GCA_002105065.1_Treen1_genomic.fna
37	37	7	3387	1194905	2561820	3455761	2438834	4509802	44.71e6	Genomes/GCA_002105095.1_Pseve2_genomic.fna
44	44	10	1859	348704	565986	667070	513159	872887	12.93e6	Genomes/GCA_002105105.1_Prola1_genomic.fna
49	49	5	521	1814144	2374188	4600585	2809089	4845341	30.75e6	Genomes/GCA_002105135.1_Synrac1_genomic.fna
138	138	22	1957	375108	672590	942176	747279	1854208	42.77e6	Genomes/GCA_002105155.1_Lobtra1_genomic.fna
94	94	11	1315	557977	1295254	2104571	1494200	3895514	47.42e6	Genomes/GCA_002105175.1_Absrep1_genomic.fna
296	296	33	609	65419	141549	228755	174682	639790	15.1e6	Genomes/GCA_002105455.1_ASM210545v1_genomic.fna
191	109	5	500	437420	817796	1215492	833645	1665694	10.89e6	Genomes/GCA_002109505.1_ASM210950v1_genomic.fna
108	108	9	3968	649112	1285840	1810274	1549981	4627324	35.5e6	Genomes/GCA_002110485.1_ASM211048v1_genomic.fna
29	29	4	1230	2119132	4774821	6115797	4232206	6722894	43.28e6	Genomes/GCA_002111425.1_ASM211142v1_genomic.fna
358	358	30	976	157176	316438	501707	377989	994586	31.01e6	Genomes/GCA_002116305.1_ASM211630v1_genomic.fna
227	227	7	1000	950640	1367210	3772820	2009775	4946671	34.6e6	Genomes/GCA_002116315.1_ASM211631v1_genomic.fna
642	633	70	500	66493	130659	218683	166790	703514	29.94e6	Genomes/GCA_002116355.1_ASM211635v1_genomic.fna
737	734	71	502	80545	143707	234374	197050	1001721	33.89e6	Genomes/GCA_002116385.1_ASM211638v1_genomic.fna
3592	3569	207	500	24730	58801	97456	72420	318301	40.75e6	Genomes/GCA_002116395.1_ASM211639v1_genomic.fna
549	549	8	2002	1082261	1947600	3101028	2055084	4200547	39.84e6	Genomes/GCA_002117355.1_PosplRSB12_1_genomic.fna
10	10	3	2467	1748712	2756824	3091292	2497019	3478070	17.05e6	Genomes/GCA_002118035.1_SsheATY839_1.0_genomic.fna
629	629	100	561	82904	153735	255647	189162	787827	49.78e6	Genomes/GCA_002127715.1_HwerPB1_genomic.fna
403	388	36	500	147483	356975	616646	413976	1214878	42.32e6	Genomes/GCA_002150815.3_ASM215081v3_genomic.fna
1106	1089	113	500	40172	77857	131256	103503	506119	29.87e6	Genomes/GCA_002153405.1_ASM215340v1_genomic.fna
42	32	7	515	1025653	1419370	1947226	1465709	2522308	26.11e6	Genomes/GCA_002156615.1_ASM215661v1_genomic.fna
24475	24475	4533	500	1258	2626	5137	3794	24807	44.51e6	Genomes/GCA_002157005.1_ASM215700v1_genomic.fna
29225	29225	6955	500	1496	2544	4203	3193	24202	57.86e6	Genomes/GCA_002157015.1_ASM215701v1_genomic.fna
14223	14223	2134	500	4548	9161	17138	12403	66535	70.65e6	Genomes/GCA_002157025.1_ASM215702v1_genomic.fna
21382	21382	4327	500	3159	5617	9170	6981	60264	79.35e6	Genomes/GCA_002157035.1_ASM215703v1_genomic.fna
21759	21759	4107	500	3697	6459	11309	8589	54026	91.48e6	Genomes/GCA_002157085.1_ASM215708v1_genomic.fna
316	256	17	501	577541	1007458	1542608	1286390	2951412	56.1e6	Genomes/GCA_002162485.1_ASM216248v1_genomic.fna
1623	1076	50	501	117839	235633	433782	292699	965943	40.05e6	Genomes/GCA_002162495.1_ASM216249v1_genomic.fna
426	288	10	501	804417	1430505	2587605	1673328	3903099	43.25e6	Genomes/GCA_002162505.1_ASM216250v1_genomic.fna
846	506	15	500	570892	976596	1568465	1112208	3138145	43.46e6	Genomes/GCA_002162545.1_ASM216254v1_genomic.fna
505	367	11	503	839544	1487453	2602110	2012265	6189353	54.33e6	Genomes/GCA_002162555.1_ASM216255v1_genomic.fna
623	455	14	501	454336	925833	1915343	1103766	2385095	40.35e6	Genomes/GCA_002162575.1_ASM216257v1_genomic.fna
370	238	9	504	1644186	1869093	2522349	1984566	3498542	43.45e6	Genomes/GCA_002162615.1_ASM216261v1_genomic.fna
153	121	8	533	596328	1473927	2881257	2315658	6143924	47.76e6	Genomes/GCA_002165215.1_FUSPIN1.0_genomic.fna
39	39	6	2186	1113288	1487593	1846256	1603541	3119664	21.57e6	Genomes/GCA_002167195.1_ASM216719v1_genomic.fna
287	287	9	514	718148	1348455	3312692	2007513	4960532	48.22e6	Genomes/GCA_002168265.2_ASM216826v2_genomic.fna
3373	3356	75	500	124871	253248	441483	301682	1302640	63.02e6	Genomes/GCA_002179835.1_ASM217983v1_genomic.fna
712	660	5	501	2731208	5369383	5763767	4339077	6472599	55.93e6	Genomes/GCA_002194535.1_ASM219453v1_genomic.fna
17	17	4	1823	1667799	1983291	3096056	2163453	3185900	21.26e6	Genomes/GCA_002196765.1_ASM219676v1_genomic.fna
589	513	63	501	131913	231207	436042	305116	1296573	50.2e6	Genomes/GCA_002204255.1_ASM220425v1_genomic.fna
91	91	7	557	632489	902441	1031415	797252	1159276	12.84e6	Genomes/GCA_002214935.1_ASM221493v1_genomic.fna
1914	1914	256	1836	22905	47816	98711	70666	307579	46.57e6	Genomes/GCA_002214945.1_ASM221494v1_genomic.fna
17	17	4	2006	3105667	4925263	6311081	5141156	8628335	45.22e6	Genomes/GCA_002215905.1_ASM221590v1_genomic.fna
12	12	4	708	3733259	4576018	6091042	4705665	6535367	38.16e6	Genomes/GCA_002215965.1_ASM221596v1_genomic.fna
43	43	4	1008	1608629	2233701	4036395	2864083	5110987	26.97e6	Genomes/GCA_002215975.1_ASM221597v1_genomic.fna
1945	1246	24	500	220459	418495	794241	535013	1591857	34.66e6	Genomes/GCA_002217505.1_ASM221750v1_genomic.fna
587	587	86	507	81272	151073	252304	184314	520229	43.3e6	Genomes/GCA_002221725.1_ScBoyd1.0_genomic.fna
8889	8887	704	500	3313	9354	33036	30854	250757	36.03e6	Genomes/GCA_002233555.1_ASM223355v1_genomic.fna
3822	3822	602	510	6856	13493	26803	19358	83653	30.46e6	Genomes/GCA_002233575.1_ASM223357v1_genomic.fna
3686	3621	185	500	20891	65659	166168	113631	517369	54.21e6	Genomes/GCA_002234235.1_Hy9_genomic.fna
939	939	89	2003	58752	110871	186224	134549	428418	32.35e6	Genomes/GCA_002234965.2_ASM223496v2_genomic.fna
647	647	107	2000	50551	93306	143017	106569	400253	30.95e6	Genomes/GCA_002237265.2_ASM223726v2_genomic.fna
8670	8670	1247	678	5254	11839	22543	15900	90174	53.86e6	Genomes/GCA_002240705.1_PX439_genomic.fna
50	50	9	1260	314536	536124	624990	501085	1009455	11.52e6	Genomes/GCA_002242645.1_ASM224264v1_genomic.fna
286	283	37	501	72042	116292	169726	134713	402542	13.24e6	Genomes/GCA_002245345.1_ASM224534v1_genomic.fna
147	139	7	673	1228691	1747750	2687936	2040626	3851568	36.53e6	Genomes/GCA_002246955.1_ASM224695v1_genomic.fna
669	669	50	502	175642	342276	514813	375666	1318531	50.11e6	Genomes/GCA_002249775.1_ASM224977v1_genomic.fna
22	22	2	1608	2369405	2571092	2869382	2510485	2869382	8152740	Genomes/GCA_002251995.2_ASM225199v2_genomic.fna
563	563	45	504	45448	97539	235683	181708	882108	19.23e6	Genomes/GCA_002261195.1_ASM226119v1_genomic.fna
117	72	6	514	303671	481087	1017817	602290	1362591	9290894	Genomes/GCA_002270425.1_ASM227042v1_genomic.fna
420	420	49	1500	153543	289618	621779	421095	1517316	54.47e6	Genomes/GCA_002270565.1_ASM227056v1_genomic.fna
1625	192	4	500	1805695	2796139	5696723	3596041	6579807	37.1e6	Genomes/GCA_002276285.1_Lprolificans_pilon_genomic.fna
588	587	98	952	60340	110745	161321	126672	454745	33.04e6	Genomes/GCA_002276475.2_Chloro_aeru_v2_genomic.fna
320	320	31	748	218748	378688	628934	446864	1426982	35.99e6	Genomes/GCA_002286855.1_ASM228685v1_genomic.fna
103	103	13	33191	523421	1346028	2204536	1353655	2879142	49.73e6	Genomes/GCA_002287115.1_ASM228711v1_genomic.fna
13	13	5	163449	2646273	2736193	4187083	3091655	4530208	31.6e6	Genomes/GCA_002287475.2_ASM228747v2_genomic.fna
229	229	20	1069	359931	705131	1488169	1092720	3367043	55.74e6	Genomes/GCA_002307675.1_Armost1_genomic.fna
319	319	21	1005	481882	959808	2350893	1473181	4557558	78.37e6	Genomes/GCA_002307695.1_Armga1_genomic.fna
6852	1635	80	500	110349	244961	394786	286279	953081	63.29e6	Genomes/GCA_002317995.1_ASM231799v1_genomic.fna
388	388	30	500	147072	265218	467878	359130	1274931	27.76e6	Genomes/GCA_002319055.1_ASM231905v1_genomic.fna
28	28	5	1044	1035086	1599305	2019995	1753521	3584945	19.89e6	Genomes/GCA_002335565.1_JCM_14201_v001_genomic.fna
12	12	3	7818	1922522	2186752	4352635	2480020	4352635	17.23e6	Genomes/GCA_002335585.1_JCM_11166_v001_genomic.fna
21	21	4	1676	1109168	1928959	2631005	2237075	4395148	20.26e6	Genomes/GCA_002335605.1_JCM_1530_v001_genomic.fna
90	90	12	1027	314813	582111	952922	629472	1565064	19.94e6	Genomes/GCA_002335625.1_JCM_31833_v001_genomic.fna
150	126	19	521	319528	436491	763891	609581	1761110	28.13e6	Genomes/GCA_002368545.1_ASM236854v1_genomic.fna
1773	1440	162	504	34853	71830	119705	82419	276987	37.48e6	Genomes/GCA_002369805.1_ASM236980v1_genomic.fna
154	80	5	504	492499	857426	1079724	968569	2122528	11.23e6	Genomes/GCA_002370135.1_ASM237013v1_genomic.fna
792	509	43	505	55888	110924	235453	182037	577250	18.95e6	Genomes/GCA_002370145.1_ASM237014v1_genomic.fna
1193	455	17	502	72533	165738	551930	368811	1406593	14.91e6	Genomes/GCA_002370175.1_ASM237017v1_genomic.fna
2150	866	41	500	61047	126950	228450	156245	509153	17.19e6	Genomes/GCA_002370295.1_ASM237029v1_genomic.fna
1700	837	47	501	42743	100010	224074	148368	579693	18.35e6	Genomes/GCA_002370325.1_ASM237032v1_genomic.fna
559	224	10	500	215446	439769	669916	448806	1046088	11.86e6	Genomes/GCA_002370475.1_ASM237047v1_genomic.fna
729	298	10	502	229177	414642	654740	448674	914387	12.4e6	Genomes/GCA_002370515.1_ASM237051v1_genomic.fna
189	83	5	508	655383	895266	1237415	875919	1284926	10.65e6	Genomes/GCA_002370615.1_ASM237061v1_genomic.fna
2240	1045	74	500	31146	67916	143264	118906	607285	20.67e6	Genomes/GCA_002370635.1_ASM237063v1_genomic.fna
2358	953	47	501	53961	136916	232464	163241	551266	21.17e6	Genomes/GCA_002370695.1_ASM237069v1_genomic.fna
1428	682	49	501	48195	110015	172647	127418	400037	17.25e6	Genomes/GCA_002370765.1_ASM237076v1_genomic.fna
2081	990	61	500	35544	73848	169760	131879	577228	18.73e6	Genomes/GCA_002370815.1_ASM237081v1_genomic.fna
2408	1167	76	500	31138	68403	163693	114834	485362	22.09e6	Genomes/GCA_002370835.1_ASM237083v1_genomic.fna
1006	625	38	506	36129	82625	339713	211939	862232	16.19e6	Genomes/GCA_002370875.1_ASM237087v1_genomic.fna
2122	935	64	500	31967	76135	188429	132500	619337	19.74e6	Genomes/GCA_002370915.1_ASM237091v1_genomic.fna
2683	1200	93	500	27545	58827	119848	82592	282497	20.57e6	Genomes/GCA_002374385.1_ASM237438v1_genomic.fna
