name	domain_evalue	domain_score	meets_ga
GCA_001683735|CDS_10440|12|102	1.5e-07	39.2	True
GCA_001683735|CDS_10440|109|125	26	12.5	False
GCA_000338955|CDS_9589|27|118	3.3e-06	34.9	True
GCA_000338955|CDS_9589|132|149	1.4e+02	10.1	False
GCA_002865625|CDS_7608|22|109	6.2e-07	37.2	True
GCA_002865625|CDS_7608|118|141	11	13.8	False
GCA_000827335|CDS_19344|20|109	4.7e-08	40.9	True
GCA_000827335|CDS_19344|116|131	2.3e+02	9.4	False
GCA_000827425|CDS_6993|39|132	2.7e-08	41.6	True
GCA_000827425|CDS_6993|154|165	2.9e+02	9.1	False
GCA_000271625|CDS_11278|1|89	3.6e-08	41.2	True
GCA_000271625|CDS_11278|87|107	38	12.0	False
GCA_002162485|CDS_8228|22|110	5.3e-06	34.2	True
GCA_002162485|CDS_8228|126|144	14	13.3	False
GCA_000836435|CDS_3412|21|145	4.4e-07	37.7	True
GCA_001600455|CDS_8345|14|99	1.6e-06	35.9	True
GCA_001600455|CDS_8345|104|124	10	13.8	False
GCA_000827335|CDS_12297|83|175	6.8e-08	40.3	True
GCA_000827335|CDS_12297|182|197	6.1e+02	8.1	False
GCA_002760635|CDS_8530|29|89	3.6e-06	34.8	True
GCA_002760635|CDS_8530|101|118	18	13.0	False
GCA_001683735|CDS_10585|23|113	2.4e-07	38.6	True
GCA_001683735|CDS_10585|120|136	18	13.0	False
GCA_000963775|CDS_10834|24|110	3e-07	38.2	True
GCA_000963775|CDS_10834|121|143	67	11.2	False
GCA_001895945|CDS_7826|22|121	2.4e-08	41.8	True
GCA_001895945|CDS_7826|126|144	4.3e+02	8.6	False
GCA_003313425|CDS_1853|23|109	6.1e-07	37.3	True
GCA_003313425|CDS_1853|127|146	30	12.3	False
GCA_900073065|CDS_14622|90|177	4.4e-08	41.0	True
GCA_900073065|CDS_14622|185|199	2.1e+02	9.5	False
GCA_002760635|CDS_13031|38|110	5e-08	40.8	True
GCA_002760635|CDS_13031|116|133	1e+02	10.6	False
GCA_001692735|CDS_12946|27|113	4.7e-08	40.8	True
GCA_001692735|CDS_12946|128|148	33	12.2	False
GCA_002865625|CDS_7308|256|268	8.6e+02	7.6	False
GCA_002865625|CDS_7308|280|364	5.7e-07	37.3	True
GCA_000766925|CDS_5521|97|185	5.9e-06	34.1	True
GCA_000766925|CDS_5521|184|203	23	12.7	False
GCA_002760635|CDS_4145|24|123	2.6e-08	41.7	True
GCA_002760635|CDS_4145|130|146	5.3e+02	8.2	False
GCA_001599595|CDS_10399|26|114	3.4e-07	38.1	True
GCA_001599595|CDS_10399|128|147	36	12.0	False
GCA_000836435|CDS_11896|26|112	7.2e-10	46.8	True
GCA_002865625|CDS_11586|26|117	2.9e-07	38.3	True
GCA_002865625|CDS_11586|122|147	70	11.1	False
GCA_002798055|CDS_959|24|115	4.9e-07	37.6	True
GCA_002798055|CDS_959|120|138	37	12.0	False
GCA_001566295|CDS_12600|25|148	1.4e-07	39.3	True
GCA_027597005|CDS_3707|300|475	1.6e-08	42.4	True
GCA_002927785|CDS_1123|26|115	6.3e-08	40.5	True
GCA_002927785|CDS_1123|118|143	6	14.6	False
GCA_002081935|CDS_231|29|221	6e-10	47.0	True
GCA_000146915|CDS_5475|21|106	1e-06	36.5	True
GCA_000146915|CDS_5475|112|127	43	11.8	False
GCA_000146915|CDS_3530|25|113	1.2e-06	36.3	True
GCA_000146915|CDS_3530|133|151	8.1	14.2	False
GCA_000464535|CDS_7555|46|163	1.2e-07	39.5	True
GCA_000766925|CDS_7513|708|797	2.9e-08	41.5	True
GCA_000766925|CDS_7513|803|819	1.7e+02	9.8	False
GCA_003313425|CDS_7367|25|114	4.1e-07	37.8	True
GCA_003313425|CDS_7367|121|143	18	13.0	False
GCA_003184365|CDS_1503|321|405	2.5e-06	35.2	True
GCA_003184365|CDS_1503|419|440	2.8e+02	9.1	False
GCA_000963775|CDS_13748|21|106	8.9e-07	36.7	True
GCA_000963775|CDS_13748|109|127	5.8	14.6	False
GCA_000697705|CDS_8739|114|201	5.4e-09	43.9	True
GCA_000146915|CDS_6632|27|112	9e-06	33.5	True
GCA_000146915|CDS_6632|117|139	6.6	14.4	False
GCA_027604725|CDS_9382|134|321	4.4e-09	44.2	True
GCA_001895945|CDS_11193|23|136	7.2e-07	37.0	True
GCA_001895945|CDS_11193|147|164	1.5e+02	10.0	False
GCA_900290415|CDS_6784|26|113	5.7e-07	37.3	True
GCA_900290415|CDS_6784|121|144	42	11.8	False
GCA_000827475|CDS_7|110|193	1.2e-07	39.5	True
GCA_000827475|CDS_7|202|219	23	12.6	False
GCA_000349385|CDS_1659|24|116	5.6e-07	37.4	True
GCA_000349385|CDS_1659|138|155	13	13.5	False
GCA_000516985|CDS_2483|24|114	3.7e-08	41.2	True
GCA_000516985|CDS_2483|122|141	1.1e+02	10.4	False
GCA_002760635|CDS_9117|23|80	5.1e-07	37.5	True
GCA_002760635|CDS_9117|89|103	48	11.6	False
GCA_027596135|CDS_462|126|224	3.4e-08	41.3	True
GCA_027596135|CDS_462|232|242	1.7e+03	6.6	False
GCA_001599595|CDS_3328|25|109	2.6e-06	35.2	True
GCA_001599595|CDS_3328|121|138	77	11.0	False
GCA_001566295|CDS_11148|22|114	1.8e-07	39.0	True
GCA_001566295|CDS_11148|113|134	65	11.2	False
GCA_002865625|CDS_1413|74|165	3.7e-08	41.2	True
GCA_002865625|CDS_1413|167|183	5.5e+02	8.2	False
GCA_002240705|CDS_7905|291|412	1.6e-09	45.6	True
GCA_001692915|CDS_6060|30|82	7.9e-10	46.6	True
GCA_027603655|CDS_2909|149|336	4.5e-09	44.2	True
GCA_027604545|CDS_5646|149|336	4.5e-09	44.2	True
GCA_027596075|CDS_7805|84|236	1e-09	46.2	True
GCA_002927785|CDS_7690|22|117	8.3e-06	33.6	True
GCA_002927785|CDS_7690|120|139	7	14.4	False
GCA_000827425|CDS_9717|41|138	1.1e-08	42.9	True
GCA_000827425|CDS_9717|156|166	1.8e+03	6.6	False
GCA_002081935|CDS_3301|126|237	2.2e-09	45.2	True
GCA_025602895|CDS_4725|121|178	2.3e-05	32.2	True
GCA_025602895|CDS_4725|194|205	1.5e+03	6.8	False
GCA_000827425|CDS_4469|38|141	4e-08	41.1	True
GCA_000827425|CDS_4469|156|166	1.2e+03	7.1	False
GCA_000827335|CDS_17087|37|141	6.1e-08	40.5	True
GCA_000827335|CDS_17087|154|164	1.8e+03	6.6	False
GCA_001599595|CDS_10389|25|116	6e-07	37.3	True
GCA_001599595|CDS_10389|124|138	2.1e+02	9.6	False
GCA_027596945|CDS_11678|35|130	5.4e-07	37.4	True
GCA_027596945|CDS_11678|142|158	1.4e+03	6.9	False
GCA_000516985|CDS_12584|25|116	1.3e-08	42.7	True
GCA_000516985|CDS_12584|121|137	3.2e+03	5.7	False
GCA_001599595|CDS_8296|25|111	5.1e-08	40.7	True
GCA_001599595|CDS_8296|121|146	30	12.3	False
GCA_002081935|CDS_7873|23|115	6.5e-07	37.2	True
GCA_002081935|CDS_7873|118|134	74	11.0	False
GCA_000766925|CDS_8184|84|169	8.2e-06	33.6	True
GCA_000766925|CDS_8184|173|189	20	12.9	False
GCA_001566295|CDS_9493|140|258	7.7e-08	40.2	True
GCA_001557505|CDS_4701|25|114	1.4e-07	39.4	True
GCA_001557505|CDS_4701|118|137	75	11.0	False
GCA_001557505|CDS_5176|22|139	1.3e-07	39.4	True
GCA_001557505|CDS_5176|148|166	92	10.7	False
GCA_002240705|CDS_14412|27|117	8e-10	46.6	True
GCA_003184365|CDS_7070|70|159	6.6e-08	40.4	True
GCA_003184365|CDS_7070|175|193	5.3e+02	8.3	False
GCA_000354255|CDS_6632|25|111	2.7e-08	41.7	True
GCA_000354255|CDS_6632|126|144	35	12.1	False
GCA_002760635|CDS_11893|24|124	4.1e-08	41.1	True
GCA_002760635|CDS_11893|129|146	2.3e+02	9.4	False
GCA_003313425|CDS_1030|28|119	1.2e-06	36.3	True
GCA_003313425|CDS_1030|123|148	22	12.8	False
GCA_002760635|CDS_10642|22|161	5.1e-07	37.5	True
GCA_002760635|CDS_10642|167|185	1.1e+02	10.4	False
GCA_000827475|CDS_6761|50|137	5.7e-07	37.3	True
GCA_000827475|CDS_6761|137|156	25	12.6	False
GCA_001692915|CDS_2708|322|414	5.4e-06	34.2	True
GCA_001692915|CDS_2708|428|449	1.2e+02	10.3	False
GCA_000365145|CDS_3037|25|119	3.2e-07	38.2	True
GCA_000365145|CDS_3037|118|143	63	11.2	False
GCA_900618795|CDS_2093|49|139	2.4e-06	35.3	True
GCA_900618795|CDS_2093|148|169	6.9	14.4	False
GCA_002572855|CDS_6155|22|111	2.3e-07	38.6	True
GCA_002572855|CDS_6155|113|132	62	11.3	False
GCA_001683735|CDS_9234|23|110	8.2e-08	40.1	True
GCA_001683735|CDS_9234|112|131	1.4e+02	10.2	False
GCA_900618795|CDS_678|25|114	1.1e-06	36.5	True
GCA_900618795|CDS_678|130|147	2.3e+02	9.4	False
GCA_000271625|CDS_10463|81|205	1.3e-06	36.2	True
GCA_000271625|CDS_10463|203|223	1.2e+02	10.3	False
GCA_000827335|CDS_13779|2|94	9.1e-07	36.7	True
GCA_000827335|CDS_13779|100|116	58	11.4	False
GCA_002865625|CDS_3654|22|106	1.1e-06	36.5	True
GCA_002865625|CDS_3654|120|137	41	11.9	False
GCA_001557505|CDS_12046|22|112	1.8e-07	38.9	True
GCA_001557505|CDS_12046|116|134	62	11.3	False
GCA_000354255|CDS_7133|98|263	1.6e-09	45.7	True
GCA_002105025|CDS_7869|2|81	1.1e-09	46.1	True
GCA_000365145|CDS_5279|25|116	7.4e-08	40.2	True
GCA_000365145|CDS_5279|123|144	5.1e+02	8.3	False
GCA_002760635|CDS_11748|108|201	1.3e-07	39.4	True
GCA_002760635|CDS_11748|209|228	5.4e+02	8.2	False
GCA_025435555|CDS_6302|609|776	2.5e-09	45.0	True
GCA_000827335|CDS_2498|81|172	6.4e-06	33.9	True
GCA_000827335|CDS_2498|174|189	48	11.6	False
GCA_001566295|CDS_10578|147|303	1.6e-09	45.6	True
GCA_000271625|CDS_10138|39|144	2.7e-07	38.4	True
GCA_000271625|CDS_10138|138|160	45	11.7	False
GCA_003016335|CDS_16725|620|707	5.3e-07	37.5	True
GCA_003016335|CDS_16725|717|740	35	12.1	False
GCA_000349385|CDS_5460|20|173	1.7e-09	45.5	True
GCA_001683735|CDS_13305|34|148	4.2e-07	37.8	True
GCA_001683735|CDS_13305|158|175	1.8e+03	6.6	False
GCA_003988945|CDS_5791|25|120	2.4e-09	45.1	True
GCA_001895945|CDS_14265|80|176	3.1e-07	38.2	True
GCA_001895945|CDS_14265|182|200	23	12.6	False
GCA_000963775|CDS_864|22|104	7.5e-07	37.0	True
GCA_000963775|CDS_864|117|133	83	10.9	False
GCA_000365145|CDS_10709|104|245	4.1e-09	44.3	True
GCA_000271625|CDS_11283|78|168	8.2e-06	33.6	True
GCA_000271625|CDS_11283|169|186	23	12.7	False
GCA_001566295|CDS_9824|22|145	1.3e-06	36.2	True
GCA_900073065|CDS_14595|33|125	8.2e-07	36.8	True
GCA_900073065|CDS_14595|127|143	75	11.0	False
GCA_003795315|CDS_1176|26|113	3.9e-07	37.9	True
GCA_003795315|CDS_1176|128|140	8.1e+02	7.7	False
GCA_900073065|CDS_12057|25|115	2.3e-07	38.6	True
GCA_900073065|CDS_12057|121|146	79	10.9	False
GCA_001599595|CDS_537|25|115	1.4e-06	36.1	True
GCA_001599595|CDS_537|116|139	8.5	14.1	False
GCA_000827335|CDS_21646|42|147	1.1e-09	46.1	True
GCA_000827425|CDS_9505|92|179	9.4e-07	36.6	True
GCA_000827425|CDS_9505|186|200	1.5e+02	10.0	False
GCA_001683735|CDS_10581|50|135	8.4e-06	33.6	True
GCA_001683735|CDS_10581|141|163	7.1	14.3	False
GCA_002760635|CDS_13024|123|189	1.1e-06	36.4	True
GCA_002760635|CDS_13024|198|213	3.2e+02	9.0	False
GCA_002162485|CDS_9627|17|110	5.2e-07	37.5	True
GCA_002162485|CDS_9627|114|133	34	12.1	False
GCA_000464535|CDS_7824|25|116	1.1e-07	39.7	True
GCA_000464535|CDS_7824|126|146	42	11.8	False
GCA_000827335|CDS_13156|54|146	2.5e-07	38.5	True
GCA_000827335|CDS_13156|153|168	2.6e+02	9.3	False
GCA_004335205|CDS_5949|22|159	1.3e-06	36.2	True
GCA_004335205|CDS_5949|175|196	67	11.2	False
GCA_003313425|CDS_6018|27|125	1.1e-06	36.4	True
GCA_003313425|CDS_6018|132|146	19	12.9	False
GCA_000963775|CDS_15358|245|350	1.3e-08	42.6	True
GCA_000827425|CDS_15694|903|991	1.1e-08	42.9	True
GCA_000827335|CDS_6217|561|648	8.4e-07	36.8	True
GCA_000827335|CDS_6217|655|669	2.2e+02	9.5	False
GCA_000963775|CDS_9310|22|124	7.1e-07	37.0	True
GCA_000963775|CDS_9310|138|154	57	11.4	False
GCA_001566295|CDS_10432|25|128	1.5e-07	39.2	True
GCA_001566295|CDS_10432|127|148	1.7e+02	9.9	False
GCA_000766925|CDS_5755|661|750	3.6e-07	38.0	True
GCA_000766925|CDS_5755|756|772	1.1e+02	10.5	False
GCA_000827335|CDS_6103|14|101	4.5e-06	34.4	True
GCA_000827335|CDS_6103|108|122	1.2e+02	10.4	False
GCA_001692915|CDS_4886|5|72	9.8e-10	46.3	True
GCA_000766925|CDS_5454|93|184	6.3e-07	37.2	True
GCA_000766925|CDS_5454|183|202	27	12.5	False
GCA_000271625|CDS_11248|82|169	3.9e-07	37.9	True
GCA_000271625|CDS_11248|167|187	1.2e+02	10.3	False
GCA_000271625|CDS_10143|3|101	1.7e-06	35.8	True
GCA_000271625|CDS_10143|102|122	59	11.3	False
GCA_003073855|CDS_10881|22|106	1.2e-07	39.5	True
GCA_003073855|CDS_10881|118|134	53	11.5	False
GCA_000766925|CDS_5520|96|193	5.2e-06	34.2	True
GCA_000766925|CDS_5520|192|212	4.5	15.0	False
GCA_002865625|CDS_11016|203|252	6.1	14.6	False
GCA_002865625|CDS_11016|255|328	8.6e-05	30.3	True
GCA_000827425|CDS_10309|774|861	1e-06	36.5	True
GCA_000827425|CDS_10309|867|882	2.4e+02	9.4	False
GCA_002760635|CDS_8616|23|156	2.4e-07	38.5	True
GCA_002760635|CDS_8616|170|182	4.1e+02	8.6	False
GCA_900536445|CDS_11523|98|278	1e-08	43.0	True
GCA_003313735|CDS_4464|1|71	1.3e-09	46.0	True
GCA_002240705|CDS_10690|27|113	1.2e-09	46.0	True
GCA_900290415|CDS_8488|22|108	8.2e-08	40.1	True
GCA_900290415|CDS_8488|121|136	1.6e+02	9.9	False
GCA_000732205|CDS_6126|22|107	1.5e-07	39.3	True
GCA_000732205|CDS_6126|117|134	1.2e+02	10.3	False
GCA_003073855|CDS_11198|135|217	1.7e-06	35.8	True
GCA_003073855|CDS_11198|225|247	72	11.1	False
GCA_000827425|CDS_4487|38|144	5.5e-09	43.9	True
GCA_003184365|CDS_10582|22|107	2.9e-06	35.0	True
GCA_003184365|CDS_10582|117|135	12	13.5	False
GCA_001599595|CDS_10388|25|112	6.2e-06	34.0	True
GCA_001599595|CDS_10388|122|144	47	11.7	False
GCA_900073065|CDS_8453|25|114	3.6e-06	34.8	True
GCA_900073065|CDS_8453|119|144	11	13.7	False
GCA_000827335|CDS_21869|1|106	1e-09	46.2	True
GCA_001692915|CDS_4136|25|112	2.2e-06	35.4	True
GCA_001692915|CDS_4136|120|139	27	12.5	False
GCA_001481775|CDS_5693|22|109	5.1e-06	34.3	True
GCA_001481775|CDS_5693|121|137	2e+02	9.6	False
GCA_001895945|CDS_6788|22|119	6.3e-07	37.2	True
GCA_001895945|CDS_6788|135|150	2e+03	6.4	False
GCA_001566295|CDS_10782|24|116	5.3e-06	34.2	True
GCA_001566295|CDS_10782|121|140	8.5	14.1	False
GCA_027604365|CDS_9300|10|154	2.4e-09	45.0	True
GCA_000365145|CDS_3242|25|111	1.5e-06	36.0	True
GCA_000365145|CDS_3242|126|145	10	13.8	False
GCA_000271625|CDS_8929|15|107	1.3e-09	45.9	True
GCA_001557505|CDS_1776|22|111	1.3e-06	36.2	True
GCA_001557505|CDS_1776|120|136	26	12.5	False
GCA_000516985|CDS_2529|329|430	1.1e-09	46.2	True
GCA_900073065|CDS_13039|25|145	2.7e-06	35.2	True
GCA_001692735|CDS_3000|37|88	1.4e-09	45.8	True
GCA_001642045|CDS_9248|25|112	3.5e-06	34.8	True
GCA_001642045|CDS_9248|117|142	14	13.4	False
GCA_000827335|CDS_13265|20|110	1.2e-07	39.6	True
GCA_000827335|CDS_13265|117|132	1.9e+02	9.7	False
GCA_003313425|CDS_7817|25|145	5.4e-09	43.9	True
GCA_003385255|CDS_761|22|104	1.3e-06	36.2	True
GCA_003385255|CDS_761|118|133	1e+02	10.6	False
GCA_002081935|CDS_3590|22|111	8.3e-08	40.1	True
GCA_002081935|CDS_3590|115|134	11	13.8	False
GCA_002760635|CDS_1273|24|115	2.6e-07	38.5	True
GCA_002760635|CDS_1273|125|145	99	10.6	False
GCA_002081935|CDS_2046|22|129	3.3e-09	44.6	True
GCA_003049485|CDS_10386|25|117	8.9e-06	33.5	True
GCA_003049485|CDS_10386|125|146	45	11.7	False
GCA_000516985|CDS_15049|389|489	3.2e-08	41.4	True
GCA_000827335|CDS_3952|295|383	2.5e-06	35.2	True
GCA_000827335|CDS_3952|388|403	2.7e+02	9.2	False
GCA_003313425|CDS_2464|25|115	3.1e-09	44.7	True
GCA_003313425|CDS_2464|115|135	74	11.0	False
GCA_002760635|CDS_8546|92|153	4.3e-06	34.5	True
GCA_002760635|CDS_8546|161|181	16	13.2	False
GCA_002368545|CDS_3865|23|108	4.2e-06	34.5	True
GCA_002368545|CDS_3865|113|135	7.5	14.3	False
GCA_000827475|CDS_8558|160|246	1.5e-06	36.0	True
GCA_000827475|CDS_8558|246|264	1.8e+02	9.8	False
GCA_000827335|CDS_8977|14|101	5.5e-06	34.2	True
GCA_000827335|CDS_8977|108|122	1.5e+02	10.0	False
GCA_000827425|CDS_9216|134|224	3.1e-06	35.0	True
GCA_000827425|CDS_9216|227|242	1.2e+02	10.3	False
GCA_900290415|CDS_5317|22|113	1.5e-06	36.0	True
GCA_900290415|CDS_5317|127|143	1.3e+02	10.2	False
GCA_027597005|CDS_7573|859|1005	3.8e-09	44.4	True
GCA_002081935|CDS_8832|20|196	2.6e-09	45.0	True
GCA_000827335|CDS_6309|86|174	1.8e-05	32.5	True
GCA_000827335|CDS_6309|176|194	15	13.3	False
GCA_000354255|CDS_2826|22|111	2.3e-08	41.9	True
GCA_000354255|CDS_2826|112|131	45	11.7	False
GCA_001642045|CDS_6229|25|125	3e-07	38.2	True
GCA_001642045|CDS_6229|120|147	41	11.8	False
GCA_001566295|CDS_2614|25|112	5.3e-07	37.5	True
GCA_001566295|CDS_2614|125|146	21	12.8	False
GCA_002760635|CDS_8631|217|281	2.1e-07	38.8	True
GCA_002760635|CDS_8631|286|304	2.6e+03	6.0	False
GCA_001563115|CDS_3547|190|290	2.8e-09	44.8	True
GCA_000313525|CDS_953|172|270	2.9e-07	38.3	True
GCA_000313525|CDS_953|270|286	1.6e+02	10.0	False
GCA_000827215|CDS_8712|76|174	1.3e-08	42.6	True
GCA_000827215|CDS_8712|183|198	9.2e+02	7.5	False
GCA_002760635|CDS_11746|24|116	6.5e-08	40.4	True
GCA_002760635|CDS_11746|120|137	2.6e+02	9.2	False
GCA_001683735|CDS_13371|134|263	1.3e-08	42.7	True
GCA_002760635|CDS_4152|26|122	2.2e-08	41.9	True
GCA_002760635|CDS_4152|131|146	1.5e+03	6.8	False
GCA_900073065|CDS_7834|25|108	3.4e-07	38.1	True
GCA_900073065|CDS_7834|121|143	23	12.7	False
GCA_900618795|CDS_8503|24|107	2.3e-07	38.6	True
GCA_900618795|CDS_8503|113|128	1.2e+02	10.3	False
GCA_004335205|CDS_3724|21|116	6.2e-07	37.2	True
GCA_004335205|CDS_3724|133|152	85	10.8	False
GCA_000827335|CDS_10371|12|101	1.5e-09	45.7	True
GCA_000827335|CDS_12299|147|237	1.3e-07	39.4	True
GCA_000827335|CDS_12299|246|261	6.8e+02	7.9	False
GCA_003988945|CDS_4442|22|111	1.8e-06	35.7	True
GCA_003988945|CDS_4442|112|134	8.7	14.0	False
GCA_003313735|CDS_8022|57|148	1.9e-06	35.6	True
GCA_003313735|CDS_8022|153|166	1.3e+02	10.3	False
GCA_000827425|CDS_13331|130|217	4.6e-06	34.4	True
GCA_000827425|CDS_13331|224|238	77	11.0	False
GCA_002760635|CDS_1274|24|116	8.1e-08	40.1	True
GCA_002760635|CDS_1274|128|144	3e+02	9.1	False
GCA_900073065|CDS_17925|25|112	2.1e-05	32.2	True
GCA_900073065|CDS_17925|122|143	16	13.2	False
GCA_000827425|CDS_14854|98|184	1.2e-06	36.3	True
GCA_000827425|CDS_14854|192|206	1.3e+02	10.2	False
GCA_000313525|CDS_2242|98|189	4.9e-06	34.3	True
GCA_000313525|CDS_2242|187|207	30	12.3	False
GCA_003118255|CDS_6506|68|226	2.6e-09	44.9	True
GCA_002865625|CDS_6039|4|65	1.4e-09	45.8	True
GCA_003313425|CDS_13548|25|145	1.5e-08	42.5	True
GCA_003049485|CDS_2759|22|110	1.2e-07	39.6	True
GCA_003049485|CDS_2759|130|145	4.2e+02	8.6	False
GCA_001599595|CDS_2836|25|116	3.1e-06	34.9	True
GCA_001599595|CDS_2836|116|142	21	12.8	False
GCA_000827335|CDS_4475|311|395	0.0001	30.1	True
GCA_000827335|CDS_4475|401|418	13	13.5	False
GCA_000464535|CDS_1521|27|114	6.5e-08	40.4	True
GCA_000464535|CDS_1521|124|148	16	13.2	False
GCA_001662655|CDS_8700|46|187	2.4e-09	45.0	True
GCA_002865625|CDS_12224|51|135	2e-06	35.6	True
GCA_002865625|CDS_12224|149|164	75	11.0	False
GCA_000738655|CDS_5474|22|111	9.1e-07	36.7	True
GCA_000738655|CDS_5474|121|137	1.4e+02	10.1	False
GCA_000271625|CDS_10478|22|118	5.2e-07	37.5	True
GCA_000271625|CDS_10478|116|136	18	13.0	False
GCA_002105095|CDS_6841|22|107	4.5e-07	37.7	True
GCA_002105095|CDS_6841|116|133	19	12.9	False
GCA_003313425|CDS_2491|25|121	4.4e-09	44.2	True
GCA_003313425|CDS_2491|128|146	2.1e+03	6.3	False
GCA_003073855|CDS_18355|18|107	1.7e-07	39.0	True
GCA_003073855|CDS_18355|108|124	38	12.0	False
GCA_000467715|CDS_6178|335|490	2.6e-09	44.9	True
GCA_002798055|CDS_1900|22|119	9.6e-09	43.1	True
GCA_002105025|CDS_5570|28|121	2.4e-07	38.6	True
GCA_002105025|CDS_5570|126|147	47	11.7	False
GCA_000516985|CDS_2365|41|159	3e-06	35.0	True
GCA_000516985|CDS_2365|160|181	9.2	14.0	False
GCA_000354255|CDS_4910|61|116	2.1e-09	45.3	True
GCA_000516985|CDS_8683|27|153	9.3e-08	39.9	True
GCA_003988795|CDS_2392|25|107	8.7e-07	36.7	True
GCA_003988795|CDS_2392|121|143	81	10.9	False
GCA_000827335|CDS_11687|11|108	1e-08	43.0	True
GCA_000827335|CDS_11687|125|135	2.4e+03	6.1	False
GCA_003795315|CDS_9653|137|314	4e-09	44.3	True
GCA_000827335|CDS_15009|1|104	1.5e-09	45.7	True
GCA_000365145|CDS_9936|25|111	6.6e-07	37.1	True
GCA_000365145|CDS_9936|121|144	44	11.8	False
GCA_003313425|CDS_12866|25|110	7.4e-07	37.0	True
GCA_003313425|CDS_12866|122|145	26	12.5	False
GCA_000697705|CDS_8909|152|262	6.9e-08	40.3	True
GCA_000697705|CDS_8909|274|287	1.5e+03	6.8	False
GCA_000271625|CDS_8341|10|96	1.7e-06	35.8	True
GCA_000271625|CDS_8341|94|115	11	13.7	False
GCA_000836295|CDS_9104|25|112	4.1e-07	37.8	True
GCA_000836295|CDS_9104|127|145	76	11.0	False
GCA_900073065|CDS_3544|192|253	2.8e-09	44.8	True
GCA_000271625|CDS_8923|73|231	4.8e-09	44.1	True
GCA_003016335|CDS_13819|23|107	7.9e-07	36.9	True
GCA_003016335|CDS_13819|109|128	17	13.1	False
GCA_002081935|CDS_3851|25|124	3.6e-08	41.2	True
GCA_002081935|CDS_3851|141|154	3.5e+02	8.8	False
GCA_002865625|CDS_1096|176|263	2.1e-06	35.5	True
GCA_002865625|CDS_1096|281|297	48	11.6	False
GCA_027604305|CDS_5225|264|366	5e-08	40.8	True
GCA_000218685|CDS_8954|97|185	2.2e-05	32.2	True
GCA_000218685|CDS_8954|183|203	17	13.1	False
GCA_027604545|CDS_1854|23|153	4.6e-09	44.1	True
GCA_003012165|CDS_10272|22|111	4.7e-06	34.4	True
GCA_003012165|CDS_10272|118|138	40	11.9	False
GCA_003385255|CDS_4069|179|229	5.5e-09	43.9	True
GCA_003988945|CDS_6925|22|151	1.8e-06	35.7	True
GCA_002368545|CDS_4434|26|116	4.5e-08	40.9	True
GCA_002368545|CDS_4434|127|145	2.1e+02	9.6	False
GCA_900073065|CDS_8406|25|109	6.3e-06	34.0	True
GCA_900073065|CDS_8406|120|144	17	13.1	False
GCA_001600455|CDS_11963|177|323	3.4e-09	44.6	True
GCA_000963775|CDS_8081|21|146	6.7e-08	40.4	True
GCA_003313425|CDS_11900|25|112	4.6e-07	37.6	True
GCA_003313425|CDS_11900|124|145	43	11.8	False
GCA_002927785|CDS_7517|22|105	5.7e-06	34.1	True
GCA_002927785|CDS_7517|118|133	28	12.4	False
GCA_001692735|CDS_13510|25|112	1.7e-06	35.8	True
GCA_001692735|CDS_13510|117|137	19	13.0	False
GCA_002760635|CDS_13028|26|90	3e-07	38.2	True
GCA_002760635|CDS_13028|98|115	66	11.2	False
GCA_000836295|CDS_4704|2|87	1.1e-07	39.7	True
GCA_003049485|CDS_7655|22|110	7.1e-06	33.8	True
GCA_003049485|CDS_7655|115|130	57	11.4	False
GCA_003049485|CDS_2478|22|146	3e-07	38.3	True
GCA_003313425|CDS_13161|27|118	1.6e-05	32.7	True
GCA_003313425|CDS_13161|126|149	10	13.8	False
GCA_000271625|CDS_9496|2|82	2.5e-05	32.0	True
GCA_000271625|CDS_9496|85|102	26	12.5	False
GCA_000827425|CDS_14441|24|131	2.5e-08	41.7	True
GCA_000827425|CDS_14441|144|153	1.1e+03	7.2	False
GCA_003795315|CDS_9822|22|110	1.4e-07	39.3	True
GCA_003795315|CDS_9822|127|144	2.6e+02	9.2	False
GCA_000827425|CDS_13852|39|132	3.5e-08	41.3	True
GCA_000827425|CDS_13852|155|165	6e+02	8.1	False
GCA_000827425|CDS_8125|107|198	1.9e-06	35.6	True
GCA_000827425|CDS_8125|208|222	77	11.0	False
GCA_003019875|CDS_5378|46|206	4e-09	44.3	True
GCA_000827475|CDS_6482|93|185	1.3e-05	33.0	True
GCA_000827475|CDS_6482|185|203	20	12.8	False
GCA_000836295|CDS_6106|316|473	4.6e-09	44.1	True
GCA_002162545|CDS_3062|55|121	2.1e-09	45.2	True
GCA_000827335|CDS_6300|14|106	1.2e-06	36.3	True
GCA_000827335|CDS_6300|110|123	90	10.8	False
GCA_003313425|CDS_9832|24|110	1.6e-06	35.9	True
GCA_003313425|CDS_9832|123|145	36	12.1	False
GCA_000836295|CDS_7973|25|136	4.2e-09	44.3	True
GCA_002162485|CDS_5735|379|468	4.5e-08	40.9	True
GCA_000827335|CDS_19459|36|133	9e-09	43.2	True
GCA_000827335|CDS_19459|151|161	1.8e+03	6.5	False
GCA_002760635|CDS_1987|56|173	1.4e-08	42.5	True
GCA_001642045|CDS_5507|25|116	1.3e-08	42.7	True
GCA_001642045|CDS_5507|119|135	2.2e+02	9.5	False
