GCA	KO	KO_Count	KO_Category
GCA_010894405	K10027	2	Social
GCA_010894405	K02291	1	Photosynthesis
GCA_010894405	K09844	1	Photosynthesis
GCA_010894405	K22491	3	Social
GCA_010894405	K01556	1	Social
GCA_010894405	K07045	3	Social
GCA_010894405	K10217	1	Social
GCA_010894405	K22757	1	Social
GCA_010894405	K07032	1	Social
GCA_010894405	K03578	1	Social
GCA_010894405	K22348	1	Social
GCA_010894405	K01484	1	Social
GCA_010894405	K01079	1	Social
GCA_010894405	K18586	1	Social
GCA_010894405	K02116	1	Social
GCA_010894405	K07099	1	Social
GCA_010894405	K11907	1	Social
GCA_010894405	K11895	1	Social
GCA_010894405	K11896	1	Social
GCA_010894405	K11905	1	Social
GCA_010894405	K11903	1	Social
GCA_010894405	K11900	2	Social
GCA_010894405	K11901	2	Social
GCA_010894405	K11910	1	Social
GCA_010894405	K11890	1	Social
GCA_010894405	K11891	2	Social
GCA_010894405	K11892	1	Social
GCA_010894405	K11893	2	Social
GCA_010894405	K11906	1	Social
GCA_010894405	K00647	1	Social
GCA_010894405	K21572	1	Social
GCA_010894405	K04765	1	Social
GCA_010894405	K12989	1	Social
GCA_010894405	K10680	2	Social
GCA_010894405	K03784	1	Social
GCA_010894405	K00383	1	Social
GCA_010894405	K01233	1	Social
GCA_010894405	K14376	1	Social
GCA_010894405	K00867	1	Social
GCA_010894405	K11414	1	Social
GCA_010894405	K03386	1	Social
GCA_010894405	K02029	2	Social
GCA_010894405	K02030	2	Social
GCA_010894405	K02028	1	Social
GCA_010894405	K07160	1	Social
GCA_010894405	K01252	1	Social
GCA_010894405	K02363	1	Social
GCA_010894405	K02361	1	Social
GCA_010894405	K00216	1	Social
GCA_010894405	K08641	1	Social
GCA_010894405	K09795	1	Social
GCA_010894405	K01807	1	Social
GCA_010894405	K10780	1	Social
GCA_010894405	K03745	1	Social
GCA_010894405	K06113	1	Social
GCA_010894405	K07448	1	Social
GCA_010894405	K10236	1	Social
GCA_010894405	K10237	1	Social
GCA_010894405	K10238	1	Social
GCA_010894405	K03863	1	Social
GCA_010894405	K08281	1	Social
GCA_010894405	K13288	1	Social
GCA_010894405	K18661	1	Social
GCA_010894405	K02010	1	Social
GCA_010894405	K02011	1	Social
GCA_010894405	K02012	1	Social
GCA_010894405	K05349	1	Social
GCA_010894405	K05555	1	Social
GCA_010894405	K01644	2	Social
GCA_010894405	K00865	1	Social
GCA_010894405	K16044	1	Social
GCA_010894405	K00404	1	Social
GCA_010894405	K01834	1	Social
GCA_010894405	K13877	1	Social
GCA_010894405	K02567	1	Social
GCA_010894405	K07234	1	Social
GCA_010894405	K06953	1	Social
GCA_010894405	K19355	1	Social
GCA_010894405	K13745	2	Social
GCA_010894405	K00055	1	Social
GCA_010894405	K11755	1	Social
GCA_010894405	K09940	1	Social
GCA_010894405	K14445	2	Social
GCA_010894405	K01039	1	Social
GCA_010894405	K01040	1	Social
GCA_010894405	K15020	1	Social
GCA_010894405	K01641	1	Social
GCA_010894405	K16692	1	Social
GCA_010894405	K09983	2	Social
GCA_010894405	K02303	1	Social
GCA_010894405	K00380	1	Social
GCA_010894405	K00381	1	Social
GCA_010894405	K22690	1	Social
GCA_010894405	K13778	1	Social
GCA_010894405	K13777	1	Social
GCA_010894405	K08224	1	Social
GCA_010894405	K03719	2	Social
GCA_010894405	K17734	1	Social
GCA_010894405	K03316	1	Social
GCA_010894405	K03892	1	Social
GCA_010894405	K03325	1	Social
GCA_010894405	K18475	1	Social
GCA_010894405	K05286	1	Social
GCA_010894405	K05350	1	Social
GCA_010894405	K07002	1	Social
GCA_010894405	K03282	1	Social
GCA_010894405	K03586	1	Social
GCA_010894405	K00043	1	Social
GCA_010894405	K18546	1	Social
GCA_010894405	K01483	1	Social
GCA_010894405	K01840	1	Social
GCA_010894405	K04127	1	Social
GCA_010894405	K13507	1	Social
GCA_010894405	K08677	1	Social
GCA_010894405	K22116	1	Social
GCA_010894405	K01932	1	Social
GCA_010894405	K08139	1	Social
GCA_010894405	K08303	1	Social
GCA_010894405	K16840	1	Social
GCA_010894405	K22879	1	Social
GCA_010894405	K03600	1	Social
GCA_010894405	K01760	1	Social
GCA_010894405	K22373	1	Social
GCA_010894405	K03743	1	Social
GCA_010894405	K06152	1	Social
GCA_010894405	K19342	1	Social
GCA_010894405	K07218	1	Social
GCA_010894405	K00376	1	Social
GCA_010894405	K23139	1	Social
GCA_010894405	K18148	1	Social
GCA_010894405	K22027	1	Social
GCA_010894405	K01611	1	Social
GCA_010894455	K10680	2	Social
GCA_010894455	K13745	2	Social
GCA_010894455	K18476	4	Social
GCA_010894455	K10947	3	Social
GCA_010894455	K04749	1	Social
GCA_010894455	K00279	1	Social
GCA_010894455	K09983	2	Social
GCA_010894455	K01322	3	Social
GCA_010894455	K01760	1	Social
GCA_010894455	K14952	1	Social
GCA_010894455	K00956	2	Social
GCA_010894455	K05825	2	Social
GCA_010894455	K23778	2	Social
GCA_010894455	K03749	1	Social
GCA_010894455	K08999	1	Social
GCA_010894455	K05712	2	Social
GCA_010894455	K20628	1	Social
GCA_010894455	K06160	3	Social
GCA_010894455	K22349	2	Social
GCA_010894455	K16090	1	Social
GCA_010894455	K07336	1	Social
GCA_010894455	K18328	2	Social
GCA_010894455	K06988	2	Social
GCA_010894455	K14347	1	Social
GCA_010894455	K06978	2	Social
GCA_010894455	K03600	1	Social
GCA_010894455	K02199	2	Social
GCA_010894455	K10811	1	Social
GCA_010894455	K00055	1	Social
GCA_010894455	K17675	1	Social
GCA_010894455	K00131	1	Social
GCA_010894455	K06113	1	Social
GCA_010894455	K19802	2	Social
GCA_010894455	K22491	3	Social
GCA_010894455	K18546	1	Social
GCA_010894455	K03719	1	Social
GCA_010894455	K13587	4	Social
GCA_010894455	K08994	2	Social
GCA_010894455	K07044	1	Social
GCA_010894455	K01952	1	Social
GCA_010894455	K17810	1	Social
GCA_010894455	K21420	1	Social
GCA_010894455	K11354	1	Social
GCA_010894455	K08604	5	Social
GCA_010894455	K03649	1	Social
GCA_010894455	K07117	1	Social
GCA_010894455	K03669	1	Social
GCA_010894455	K03223	1	Social
GCA_010894455	K02411	1	Social
GCA_010894455	K02412	1	Social
GCA_010894455	K02417	1	Social
GCA_010894455	K03229	1	Social
GCA_010894455	K02400	1	Social
GCA_010894455	K07093	4	Social
GCA_010894455	K03976	1	Social
GCA_010894455	K07458	1	Social
GCA_010894455	K07002	1	Social
GCA_010894455	K07160	1	Social
GCA_010894455	K02028	1	Social
GCA_010894455	K02029	2	Social
GCA_010894455	K02030	2	Social
GCA_010894455	K03386	1	Social
GCA_010894455	K22373	1	Social
GCA_010894455	K00252	1	Social
GCA_010894455	K09166	1	Social
GCA_010894455	K01719	1	Social
GCA_010894455	K09001	1	Social
GCA_010894455	K07397	2	Social
GCA_010894455	K02636	1	Social
GCA_010894455	K19244	1	Social
GCA_010894455	K18911	1	Social
GCA_010894455	K03495	1	Social
GCA_010894455	K01113	3	Social
GCA_010894455	K09781	1	Social
GCA_010894455	K07032	1	Social
GCA_010894455	K03744	1	Social
GCA_010894455	K01183	4	Social
GCA_010894455	K09456	1	Social
GCA_010894455	K00700	4	Social
GCA_010894455	K01400	3	Social
GCA_010894455	K16044	1	Social
GCA_010894455	K01834	1	Social
GCA_010894455	K09795	1	Social
GCA_010894455	K01807	1	Social
GCA_010894455	K07148	3	Social
GCA_010894455	K01173	1	Social
GCA_010894455	K10780	1	Social
GCA_010894455	K02167	1	Social
GCA_010894455	K06968	1	Social
GCA_010894455	K15856	1	Social
GCA_010894455	K01083	1	Social
GCA_010894455	K06001	1	Social
GCA_010894455	K23779	2	Social
GCA_010894455	K01254	1	Social
GCA_010894455	K02651	1	Social
GCA_010894455	K21744	1	Social
GCA_010894455	K01734	1	Social
GCA_010894455	K03316	2	Social
GCA_010894455	K10255	1	Social
GCA_010894455	K00138	1	Social
GCA_010894455	K09959	1	Social
GCA_010894455	K09930	3	Social
GCA_010894455	K03322	1	Social
GCA_010894455	K03282	1	Social
GCA_010894455	K03828	1	Social
GCA_010894455	K08641	1	Social
GCA_010894455	K02564	1	Social
GCA_010894455	K06907	4	Social
GCA_010894455	K06903	3	Social
GCA_010894455	K19620	1	Social
GCA_010894455	K11904	4	Social
GCA_010894455	K08646	2	Social
GCA_010894455	K05566	1	Social
GCA_010894455	K05571	1	Social
GCA_010894455	K05569	1	Social
GCA_010894455	K19707	1	Social
GCA_010894455	K24411	1	Social
GCA_010894455	K20331	2	Social
GCA_010894455	K03578	1	Social
GCA_010894455	K00273	1	Social
GCA_010894455	K05841	2	Social
GCA_010894455	K01447	1	Social
GCA_010894455	K22348	1	Social
GCA_010894455	K00612	1	Social
GCA_010894455	K22757	1	Social
GCA_010894455	K00647	2	Social
GCA_010894455	K21572	1	Social
GCA_010894455	K04765	1	Social
GCA_010894455	K12989	1	Social
GCA_010894455	K09791	1	Social
GCA_010894455	K01644	1	Social
GCA_010894455	K05349	1	Social
GCA_010894455	K06953	1	Social
GCA_010894455	K17247	1	Social
GCA_010894455	K22074	1	Social
GCA_010894455	K06177	1	Social
GCA_010894455	K01259	1	Social
GCA_010894455	K00588	1	Social
GCA_010894455	K18235	5	Social
GCA_010894455	K03784	1	Social
GCA_010894455	K14376	1	Social
GCA_010894455	K00867	1	Social
GCA_010894455	K11414	1	Social
GCA_010894455	K00381	1	Social
GCA_010894455	K00392	1	Social
GCA_010894455	K00380	1	Social
GCA_010894455	K02303	1	Social
GCA_010894455	K00754	1	Social
GCA_010894455	K01463	1	Social
GCA_010894455	K22136	1	Social
GCA_010894455	K10187	1	Social
GCA_010894455	K03781	2	Social
GCA_010894455	K01752	1	Social
GCA_010894455	K10217	1	Social
GCA_010894455	K07045	1	Social
GCA_010894455	K01556	1	Social
GCA_010894455	K09844	1	Photosynthesis
GCA_010894455	K02291	1	Photosynthesis
GCA_010894455	K10027	3	Social
GCA_010894455	K04711	1	Social
GCA_010894455	K24180	1	Social
GCA_010894455	K13877	1	Social
GCA_010894455	K02010	2	Social
GCA_010894455	K02011	2	Social
GCA_010894455	K02012	1	Social
GCA_010894455	K09822	1	Social
GCA_010894455	K02106	1	Social
GCA_010894455	K01256	1	Social
GCA_010894455	K05770	1	Social
GCA_010894455	K00851	1	Social
GCA_010894455	K09934	1	Social
GCA_010894455	K01174	1	Social
GCA_010894455	K03426	1	Social
GCA_010894455	K23107	6	Social
GCA_010894455	K02116	1	Social
GCA_010894455	K01692	1	Social
GCA_010894455	K05516	1	Social
GCA_010894455	K01055	3	Social
GCA_010894455	K02200	1	Social
GCA_010894455	K14170	1	Social
GCA_010894455	K05375	1	Social
GCA_010894455	K11907	1	Social
GCA_010894455	K11895	1	Social
GCA_010894455	K11896	1	Social
GCA_010894455	K11905	1	Social
GCA_010894455	K11903	1	Social
GCA_010894455	K11900	2	Social
GCA_010894455	K11901	2	Social
GCA_010894455	K11910	1	Social
GCA_010894455	K11890	1	Social
GCA_010894455	K11891	2	Social
GCA_010894455	K11892	1	Social
GCA_010894455	K11893	2	Social
GCA_010894455	K11906	1	Social
GCA_010894455	K08224	1	Social
GCA_010894455	K13777	1	Social
GCA_010894455	K13778	1	Social
GCA_010894455	K01252	1	Social
GCA_010894455	K02363	1	Social
GCA_010894455	K02361	1	Social
GCA_010894455	K00216	1	Social
GCA_010894455	K16840	1	Social
GCA_010894455	K22879	1	Social
GCA_010894455	K01201	1	Social
GCA_010894455	K07099	1	Social
GCA_010894455	K05350	1	Social
GCA_010894455	K05555	2	Social
GCA_010894455	K18475	1	Social
GCA_010894455	K01443	1	Social
GCA_010894455	K03410	1	Social
GCA_010894455	K09696	1	Social
GCA_010894455	K09697	1	Social
GCA_010894455	K15537	2	Social
GCA_010894455	K01061	3	Social
GCA_010894455	K08082	1	Social
GCA_010894455	K06867	1	Social
GCA_010894455	K01641	1	Social
GCA_010894455	K15020	1	Social
GCA_010894455	K01040	1	Social
GCA_010894455	K01039	1	Social
GCA_010894455	K20484	1	Social
GCA_010894455	K20483	2	Social
GCA_010894455	K14445	2	Social
GCA_010894455	K09940	1	Social
GCA_010894455	K11755	1	Social
GCA_010894455	K01771	1	Social
GCA_010894455	K01847	1	Social
GCA_010894455	K19355	1	Social
GCA_010894455	K02032	1	Social
GCA_010894455	K20444	1	Social
GCA_010894455	K00662	1	Social
GCA_010894455	K08987	1	Social
GCA_010894455	K03576	1	Social
GCA_010894455	K09181	1	Social
GCA_010894455	K22690	1	Social
GCA_010894455	K09760	1	Social
GCA_010894455	K18588	1	Social
GCA_010894455	K08234	1	Social
GCA_010894455	K22044	1	Social
GCA_010894455	K00865	1	Social
GCA_010894455	K03586	1	Social
GCA_010894455	K00043	1	Social
GCA_010894455	K01840	1	Social
GCA_010894455	K04127	1	Social
GCA_010894455	K13507	1	Social
GCA_010894455	K08303	1	Social
GCA_010894455	K18581	1	Social
GCA_010894455	K00281	1	Social
GCA_010894455	K05801	1	Social
GCA_010894455	K03933	1	Social
GCA_010894455	K07116	1	Social
GCA_010894455	K19641	1	Social
GCA_010894455	K04068	1	Social
GCA_010894455	K11530	1	Social
GCA_010894455	K11173	1	Social
GCA_010894455	K17836	1	Social
GCA_010894455	K05994	2	Social
GCA_010894455	K03735	1	Social
GCA_010894455	K20276	1	Social
GCA_010894455	K03745	1	Social
GCA_010894455	K10236	1	Social
GCA_010894455	K10237	1	Social
GCA_010894455	K10238	1	Social
GCA_010894455	K01483	1	Social
GCA_010894455	K03863	1	Social
GCA_010894455	K13288	1	Social
GCA_010894455	K18661	1	Social
GCA_010894455	K22342	1	Social
GCA_010894455	K01484	1	Social
GCA_010894455	K01079	1	Social
GCA_010894455	K18586	1	Social
GCA_010894455	K01611	1	Social
GCA_010894455	K22027	1	Social
GCA_010894455	K00675	1	Social
GCA_010894455	K18148	1	Social
GCA_010894455	K01233	1	Social
GCA_010894455	K06152	1	Social
GCA_021806645	K03526	1	Social
GCA_021806645	K03976	1	Social
GCA_021806645	K06199	1	Social
GCA_021806645	K22373	1	Social
GCA_021806645	K04652	1	Social
GCA_021806645	K03605	1	Social
GCA_021806645	K03303	1	Social
GCA_021806645	K07216	4	Social
GCA_021806645	K01270	1	Social
GCA_021806645	K02380	2	Social
GCA_021806645	K13587	9	Social
GCA_021806645	K00127	3	Social
GCA_021806645	K08234	1	Social
GCA_021806645	K00163	1	Social
GCA_021806645	K13777	1	Social
GCA_021806645	K09141	1	Social
GCA_021806645	K07404	1	Social
GCA_021806645	K16692	1	Social
GCA_021806645	K09793	1	Social
GCA_021806645	K18661	1	Social
GCA_021806645	K03744	2	Social
GCA_021806645	K01560	1	Social
GCA_021806645	K06208	1	Social
GCA_021806645	K03737	1	Social
GCA_021806645	K01848	2	Social
GCA_021806645	K18588	1	Social
GCA_021806645	K21395	3	Social
GCA_021806645	K24180	1	Social
GCA_021806645	K00990	1	Social
GCA_021806645	K06019	1	Social
GCA_021806645	K19804	1	Social
GCA_021806645	K19710	1	Social
GCA_021806645	K03527	1	Social
GCA_021806645	K02302	2	Social
GCA_021806645	K02303	2	Social
GCA_021806645	K00956	1	Social
GCA_021806645	K08358	1	Social
GCA_021806645	K18139	1	Social
GCA_021806645	K12506	1	Social
GCA_021806645	K02502	1	Social
GCA_021806645	K00282	1	Social
GCA_021806645	K00283	1	Social
GCA_021806645	K01734	1	Social
GCA_021806645	K08988	1	Social
GCA_021806645	K05776	1	Social
GCA_021806645	K07448	1	Social
GCA_021806645	K12137	1	Social
GCA_021806645	K12140	1	Social
GCA_021806645	K12141	1	Social
GCA_021806645	K03465	1	Social
GCA_021806645	K01682	1	Social
GCA_021806645	K07182	2	Social
GCA_021806645	K01011	1	Social
GCA_021806645	K02567	1	Social
GCA_021806645	K01087	2	Social
GCA_021806645	K01151	1	Social
GCA_021806645	K04759	2	Social
GCA_021806645	K07397	1	Social
GCA_021806645	K03892	3	Social
GCA_021806645	K03325	2	Social
GCA_021806645	K11473	1	Social
GCA_021806645	K11472	1	Social
GCA_021806645	K00113	1	Social
GCA_021806645	K00226	1	Social
GCA_021806645	K06923	1	Social
GCA_021806645	K00174	2	Social
GCA_021806645	K00177	1	Social
GCA_021806645	K00612	1	Social
GCA_021806645	K00208	1	Social
GCA_021806645	K05786	1	Social
GCA_021806645	K00099	1	Social
GCA_021806645	K11936	2	Social
GCA_021806645	K01463	1	Social
GCA_021806645	K01932	1	Social
GCA_021806645	K22116	1	Social
GCA_021806645	K10680	1	Social
GCA_021806645	K01095	1	Social
GCA_021806645	K03743	1	Social
GCA_021806645	K01055	1	Social
GCA_021806645	K18911	1	Social
GCA_021806645	K00034	1	Social
GCA_021806645	K23779	1	Social
GCA_021806645	K02199	2	Social
GCA_021806645	K09760	1	Social
GCA_021806645	K02556	1	Social
GCA_021806645	K22736	1	Social
GCA_021806645	K07491	4	Social
GCA_021806645	K23265	1	Social
GCA_021806645	K06978	1	Social
GCA_021806645	K01322	1	Social
GCA_021806645	K00965	1	Social
GCA_021806645	K11785	1	Social
GCA_021806645	K00919	1	Social
GCA_021806645	K03182	1	Social
GCA_021806645	K03186	1	Social
GCA_021806645	K18285	1	Social
GCA_021806645	K11784	1	Social
GCA_021806645	K20810	1	Social
GCA_021806645	K03179	1	Social
GCA_021806645	K07160	1	Social
GCA_021806645	K00865	1	Social
GCA_021806645	K09697	1	Social
GCA_021806645	K09696	1	Social
GCA_021806645	K03342	1	Social
GCA_021806645	K09959	1	Social
GCA_021806645	K00138	1	Social
GCA_021806645	K00769	1	Social
GCA_021806645	K02688	1	Social
GCA_021806645	K08641	1	Social
GCA_021806645	K17247	1	Social
GCA_021806645	K11690	1	Social
GCA_021806645	K05979	1	Social
GCA_021806645	K06518	1	Social
GCA_021806645	K18928	1	Social
GCA_021806645	K18929	1	Social
GCA_021806645	K00782	1	Social
GCA_021806645	K18930	1	Social
GCA_021806645	K23107	1	Social
GCA_021806645	K19126	1	Social
GCA_021806645	K19125	1	Social
GCA_021806645	K19124	1	Social
GCA_021806645	K19123	1	Social
GCA_021806645	K09913	1	Social
GCA_021806645	K03781	1	Social
GCA_021806645	K07755	2	Social
GCA_021806645	K07722	1	Social
GCA_021806645	K06346	1	Social
GCA_021806645	K02030	1	Social
GCA_021806645	K01760	2	Social
GCA_021806645	K08224	1	Social
GCA_021806645	K01644	1	Social
GCA_021806645	K19342	1	Social
GCA_021806645	K07218	1	Social
GCA_021806645	K00376	1	Social
GCA_021806645	K02636	1	Social
GCA_021806645	K00112	1	Social
GCA_021806645	K00262	1	Social
GCA_021806645	K01807	1	Social
GCA_021806645	K00886	1	Social
GCA_021806645	K01719	1	Social
GCA_021806645	K03167	1	Social
GCA_021806645	K03166	1	Social
GCA_021806645	K04765	1	Social
GCA_021806645	K09791	1	Social
GCA_021806645	K03410	1	Social
GCA_021806645	K02377	1	Social
GCA_021806645	K00175	1	Social
GCA_021806645	K01655	1	Social
GCA_021806645	K09165	1	Social
GCA_021806645	K01849	1	Social
GCA_021806645	K02411	1	Social
GCA_021806645	K06281	1	Social
GCA_021806645	K06282	1	Social
GCA_021806645	K06374	1	Social
GCA_021806645	K06373	1	Social
GCA_021806645	K05606	1	Social
GCA_021806645	K03586	1	Social
GCA_021806645	K03518	1	Social
GCA_021806645	K00252	1	Social
GCA_021806645	K00180	1	Social
GCA_021806645	K00179	1	Social
GCA_021806645	K06001	1	Social
GCA_021806645	K21349	1	Social
GCA_021806645	K08602	1	Social
GCA_016717005	K00990	1	Social
GCA_016717005	K19200	2	Social
GCA_016717005	K08994	1	Social
GCA_016717005	K07095	1	Social
GCA_016717005	K06968	1	Social
GCA_016717005	K08303	1	Social
GCA_016717005	K06978	4	Social
GCA_016717005	K01849	1	Social
GCA_016717005	K18476	1	Social
GCA_016717005	K09456	1	Social
GCA_016717005	K03600	1	Social
GCA_016717005	K06903	2	Social
GCA_016717005	K06907	3	Social
GCA_016717005	K01840	1	Social
GCA_016717005	K01305	1	Social
GCA_016717005	K13282	2	Social
GCA_016717005	K03802	1	Social
GCA_016717005	K01447	2	Social
GCA_016717005	K18586	2	Social
GCA_016717005	K06199	1	Social
GCA_016717005	K09983	3	Social
GCA_016717005	K01752	1	Social
GCA_016717005	K01719	1	Social
GCA_016717005	K07491	20	Social
GCA_016717005	K00404	1	Social
GCA_016717005	K08281	2	Social
GCA_016717005	K08970	2	Social
GCA_016717005	K00886	1	Social
GCA_016717005	K14170	1	Social
GCA_016717005	K01113	5	Social
GCA_016717005	K22736	1	Social
GCA_016717005	K03719	1	Social
GCA_016717005	K13587	8	Social
GCA_016717005	K04652	1	Social
GCA_016717005	K03605	1	Social
GCA_016717005	K06281	1	Social
GCA_016717005	K06282	1	Social
GCA_016717005	K17247	1	Social
GCA_016717005	K07002	1	Social
GCA_016717005	K03784	1	Social
GCA_016717005	K08988	1	Social
GCA_016717005	K07322	3	Social
GCA_016717005	K00281	1	Social
GCA_016717005	K01952	1	Social
GCA_016717005	K11173	1	Social
GCA_016717005	K22373	2	Social
GCA_016717005	K02502	1	Social
GCA_016717005	K01848	1	Social
GCA_016717005	K07452	3	Social
GCA_016717005	K02116	1	Social
GCA_016717005	K01322	2	Social
GCA_016717005	K04068	1	Social
GCA_016717005	K09019	1	Social
GCA_016717005	K04749	1	Social
GCA_016717005	K07667	2	Social
GCA_016717005	K21395	2	Social
GCA_016717005	K02291	2	Photosynthesis
GCA_016717005	K08641	1	Social
GCA_016717005	K00700	2	Social
GCA_016717005	K07116	1	Social
GCA_016717005	K03745	1	Social
GCA_016717005	K01256	1	Social
GCA_016717005	K00588	1	Social
GCA_016717005	K03749	1	Social
GCA_016717005	K18911	1	Social
GCA_016717005	K03735	1	Social
GCA_016717005	K02200	2	Social
GCA_016717005	K00274	1	Social
GCA_016717005	K10680	1	Social
GCA_016717005	K13288	1	Social
GCA_016717005	K16840	1	Social
GCA_016717005	K00208	1	Social
GCA_016717005	K23107	2	Social
GCA_016717005	K01079	1	Social
GCA_016717005	K07093	1	Social
GCA_016717005	K01087	1	Social
GCA_016717005	K03495	1	Social
GCA_016717005	K15537	3	Social
GCA_016717005	K00383	1	Social
GCA_016717005	K09930	2	Social
GCA_016717005	K03426	1	Social
GCA_016717005	K02029	1	Social
GCA_016717005	K02030	1	Social
GCA_016717005	K22348	1	Social
GCA_016717005	K09166	1	Social
GCA_016717005	K03518	1	Social
GCA_016717005	K19641	1	Social
GCA_016717005	K01760	1	Social
GCA_016717005	K09773	1	Photosynthesis
GCA_016717005	K00175	2	Social
GCA_016717005	K00174	2	Social
GCA_016717005	K05350	1	Social
GCA_016717005	K05770	1	Social
GCA_016717005	K01254	1	Social
GCA_016717005	K03737	1	Social
GCA_016717005	K00252	1	Social
GCA_016717005	K02123	1	Social
GCA_016717005	K01061	2	Social
GCA_016717005	K23779	2	Social
GCA_016717005	K07045	1	Social
GCA_016717005	K14445	1	Social
GCA_016717005	K06346	1	Social
GCA_016717005	K11755	1	Social
GCA_016717005	K00675	1	Social
GCA_016717005	K20483	1	Social
GCA_016717005	K20484	1	Social
GCA_016717005	K00131	1	Social
GCA_016717005	K03586	1	Social
GCA_016717005	K09781	1	Social
GCA_016717005	K03316	1	Social
GCA_016717005	K07044	2	Social
GCA_016717005	K04759	1	Social
GCA_016717005	K10206	1	Social
GCA_016717005	K07755	1	Social
GCA_016717005	K00612	1	Social
GCA_016717005	K00376	1	Social
GCA_016717005	K07218	1	Social
GCA_016717005	K18148	1	Social
GCA_016717005	K05797	1	Social
GCA_016717005	K05786	1	Social
GCA_016717005	K07020	1	Social
GCA_016717005	K03325	2	Social
GCA_016717005	K03892	2	Social
GCA_016717005	K10027	1	Social
GCA_016717005	K06177	1	Social
GCA_016717005	K02032	1	Social
GCA_016717005	K20628	1	Social
GCA_016717005	K01556	1	Social
GCA_016717005	K14379	1	Social
GCA_016717005	K03976	1	Social
GCA_016717005	K11690	1	Social
GCA_016717005	K20276	1	Social
GCA_016717005	K06988	1	Social
GCA_016717005	K00464	1	Social
GCA_016717005	K01077	1	Social
GCA_016717005	K09791	1	Social
GCA_016717005	K08967	1	Social
GCA_016717005	K02474	1	Social
GCA_019968905	K01113	2	Social
GCA_019968905	K23107	6	Social
GCA_019968905	K13587	5	Social
GCA_019968905	K03745	1	Social
GCA_019968905	K10236	1	Social
GCA_019968905	K10237	1	Social
GCA_019968905	K10238	1	Social
GCA_019968905	K00383	1	Social
GCA_019968905	K01055	3	Social
GCA_019968905	K03863	1	Social
GCA_019968905	K13288	1	Social
GCA_019968905	K18661	1	Social
GCA_019968905	K03743	2	Social
GCA_019968905	K01061	3	Social
GCA_019968905	K00882	1	Social
GCA_019968905	K23993	1	Social
GCA_019968905	K10680	1	Social
GCA_019968905	K05797	1	Social
GCA_019968905	K03426	1	Social
GCA_019968905	K08224	1	Social
GCA_019968905	K09934	1	Social
GCA_019968905	K00851	1	Social
GCA_019968905	K05770	1	Social
GCA_019968905	K08994	3	Social
GCA_019968905	K18235	4	Social
GCA_019968905	K02106	1	Social
GCA_019968905	K09959	1	Social
GCA_019968905	K00138	1	Social
GCA_019968905	K01556	2	Social
GCA_019968905	K08988	1	Social
GCA_019968905	K08604	4	Social
GCA_019968905	K18476	2	Social
GCA_019968905	K00274	1	Social
GCA_019968905	K20866	1	Social
GCA_019968905	K10027	2	Social
GCA_019968905	K02291	1	Photosynthesis
GCA_019968905	K09844	1	Photosynthesis
GCA_019968905	K22491	3	Social
GCA_019968905	K09760	1	Social
GCA_019968905	K19802	2	Social
GCA_019968905	K17836	1	Social
GCA_019968905	K10217	1	Social
GCA_019968905	K22757	1	Social
GCA_019968905	K18546	1	Social
GCA_019968905	K11354	1	Social
GCA_019968905	K01484	1	Social
GCA_019968905	K01079	1	Social
GCA_019968905	K03781	3	Social
GCA_019968905	K01087	1	Social
GCA_019968905	K01183	5	Social
GCA_019968905	K20276	3	Social
GCA_019968905	K01443	1	Social
GCA_019968905	K18148	1	Social
GCA_019968905	K06152	1	Social
GCA_019968905	K07667	1	Social
GCA_019968905	K07045	1	Social
GCA_019968905	K05712	2	Social
GCA_019968905	K18888	1	Social
GCA_019968905	K01400	2	Social
GCA_019968905	K00252	1	Social
GCA_019968905	K00131	1	Social
GCA_019968905	K09781	1	Social
GCA_019968905	K07032	2	Social
GCA_019968905	K03933	1	Social
GCA_019968905	K22373	1	Social
GCA_019968905	K07160	1	Social
GCA_019968905	K01277	1	Social
GCA_019968905	K09166	1	Social
GCA_019968905	K07002	1	Social
GCA_019968905	K20483	1	Social
GCA_019968905	K20484	2	Social
GCA_019968905	K03719	2	Social
GCA_019968905	K09983	1	Social
GCA_019968905	K01119	1	Social
GCA_019968905	K19246	1	Social
GCA_019968905	K06907	2	Social
GCA_019968905	K01322	2	Social
GCA_019968905	K01834	1	Social
GCA_019968905	K09795	1	Social
GCA_019968905	K10780	1	Social
GCA_019968905	K02167	1	Social
GCA_019968905	K06968	1	Social
GCA_019968905	K15856	1	Social
GCA_019968905	K01083	1	Social
GCA_019968905	K01254	1	Social
GCA_019968905	K02651	1	Social
GCA_019968905	K06988	2	Social
GCA_019968905	K09930	2	Social
GCA_019968905	K00647	2	Social
GCA_019968905	K04765	1	Social
GCA_019968905	K12989	1	Social
GCA_019968905	K09791	1	Social
GCA_019968905	K11530	1	Social
GCA_019968905	K03828	2	Social
GCA_019968905	K08646	1	Social
GCA_019968905	K00867	1	Social
GCA_019968905	K07504	1	Social
GCA_019968905	K07148	4	Social
GCA_019968905	K06903	1	Social
GCA_019968905	K14170	1	Social
GCA_019968905	K02200	1	Social
GCA_019968905	K02199	2	Social
GCA_019968905	K14376	1	Social
GCA_019968905	K13778	1	Social
GCA_019968905	K13777	1	Social
GCA_019968905	K06113	1	Social
GCA_019968905	K00464	2	Social
GCA_019968905	K18588	1	Social
GCA_019968905	K07093	2	Social
