sample	phylum	genus	gc	prop_thermal_aa	thermal_temp_prediction
GCA_015221995.1_ASM1522199v1	Bacteroidota	Mucilaginibacter	0.43059171901820714	0.37197451279343063	13.540118487444488
GCA_012034935.1_ASM1203493v1	Actinomycetota	Streptomyces	0.7425404617567671	0.3877411767471723	28.313482612100415
GCA_009650095.1_ASM965009v1	Bacillota	Gracilibacillus	0.3666988331620189	0.4087008798876857	47.952724454761494
GCA_000632865.1_ASM63286v1	Pseudomondota	Ehrlichia	0.3010476765033266	0.39739148621886417	37.35582258707575
GCA_002439165.1_ASM243916v1	Bacteroidota	Chryseobacterium	0.39132442970286574	0.3811488485312545	22.136471073785515
GCA_001747105.1_ASM174710v1	Bacteroidota	Fabibacter	0.4006551544846189	0.3902064913829279	30.623482425803445
GCA_900143245.1_IMG_taxon_2695420925_annotated_assembly	Bacteroidota	Flavobacterium	0.3459707272209243	0.3835286960468833	24.36638819592963
GCA_900221015.1_IMG_taxon_2671180024_annotated_assembly	Actinomycetota	Ornithinimicrobium	0.7259523336906322	0.4103598632820959	49.50719189532384
GCA_000473145.1_ASM47314v1	Pseudomondota	Leisingera	0.6433513073338661	0.3841826133214205	24.97910868217099
GCA_015665295.1_ASM1566529v1	Pseudomondota	Maricaulis	0.6406037680066256	0.3892822542465169	29.75747222898633
GCA_004214835.1_ASM421483v1	Pseudomondota	Pseudidiomarina	0.473606708562855	0.397238246058272	37.212236556600885
GCA_017471505.1_ASM1747150v1	Bacteroidota	Alloprevotella	0.5310658379852996	0.39366528202885875	33.86436926104068
GCA_013868135.1_ASM1386813v1	Pseudomondota	Paracoccus	0.6538177697833054	0.38735149225626214	27.948348244117653
GCA_003148685.1_ASM314868v1	Actinomycetota	Actinoplanes	0.707468347172834	0.39283887068368734	33.09002183061506
GCA_015554405.1_ASM1555440v1	Bacteroidota	Bacteroides	0.4228691646879965	0.392390644024884	32.67003345131633
GCA_000187585.1_ASM18758v1	Bacillota	Streptococcus	0.3914789367560786	0.4034005199310287	42.98628717537389
GCA_001945445.1_ASM194544v1	Pseudomondota	Pseudomonas_E	0.6314422656886988	0.4004070837354749	40.18143746013999
GCA_023431625.1_ASM2343162v1	Bacillota	Clostridium	0.30468532019206374	0.403700324148726	43.26720372735622
GCA_900104255.1_IMG_taxon_2690315626_annotated_assembly	Pseudomondota	Pseudoxanthomonas_A	0.678940602480023	0.391771261470717	32.08967199806182
GCA_023074075.1_ASM2307407v1	Pseudomondota	Bradyrhizobium	0.6363967974018729	0.38603780783590563	26.71742594224355
GCA_001897855.1_ASM189785v1	Bacteroidota	Flavipsychrobacter	0.4291091269667271	0.378710402466665	19.851647111265095
GCA_002733765.1_ASM273376v1	Pseudomondota	Colwellia	0.37003395910824294	0.3823201634630408	23.23399316486922
GCA_018398475.1_ASM1839847v1	Pseudomondota	Pseudomonas_E	0.6380712272745411	0.39755787868369186	37.51173232661927
GCA_003530515.1_ASM353051v1	Pseudomondota	Psychrobacter	0.4276076592588181	0.3758456972008911	17.167418277234958
GCA_003339865.1_ASM333986v1	Bacteroidota	Pedobacter	0.3753483744970779	0.380530564278421	21.55713872888049
GCA_017645645.1_ASM1764564v1	Bacteroidota	Prevotella	0.4807506216979042	0.38703456437724487	27.651386821478468
GCA_024055595.1_ASM2405559v1	Bacteroidota	Mucilaginibacter	0.427510391298775	0.37632525025595104	17.61675948982611
GCA_018860305.1_ASM1886030v1	Pseudomondota	Celeribacter	0.5802159821846666	0.38918175467067245	29.663304126420087
GCA_019597925.1_ASM1959792v1	Bacillota	Clostridium_AP	0.4761419491176064	0.4070314236934061	46.388444000721506
GCA_019414055.1_ASM1941405v1	Actinomycetota	Collinsella	0.5986209712052849	0.3839285169804187	24.74102041065231
GCA_014897485.1_ASM1489748v1	Actinomycetota	Brevibacterium	0.62109346975747	0.3856457999343287	26.35011453846596
GCA_015709635.1_ASM1570963v1	Pseudomondota	Nitrosomonas	0.4950236012116449	0.3915907884335081	31.920568762197092
GCA_017571475.1_ASM1757147v1	Pseudomondota	Thiomicrorhabdus	0.48774788395329616	0.39247883103769166	32.75266468231706
GCA_003313385.1_ASM331338v1	Bacteroidota	Pedobacter	0.3920602110132838	0.37613246194820893	17.43611684547176
GCA_019422525.1_ASM1942252v1	Bacillota	Heritagella	0.490169577651568	0.3960552206640222	36.103741762188804
GCA_900108875.1_IMG_taxon_2600255283_annotated_assembly	Pseudomondota	Pseudomonas_E	0.6019021622489026	0.39269962445852924	32.95954811764187
GCA_000620645.1_ASM62064v1	Actinomycetota	Nocardioides	0.7171169456224314	0.40031747973435255	40.097478511088354
GCA_004137345.1_ASM413734v1	Actinomycetota	Nocardioides	0.7065138143685069	0.39804355305799044	37.96680921533704
GCA_002777745.1_ASM277774v1	Pseudomondota	Snodgrassella	0.42705116913635205	0.38296385793852206	23.837134888395155
GCA_902518175.1_AG_333_B22	Bacteroidota	Marisimplicoccus	0.2997013170952606	0.3893669191028112	29.8368031993341
GCA_006711145.1_ASM671114v1	Pseudomondota	Serratia	0.5905003811939948	0.39392138013979733	34.104333190990076
GCA_019931595.1_ASM1993159v1	Bacillota	Bacillus	0.456465595319007	0.39827992382672334	38.18828862563976
GCA_907163105.1_CB_03_assembly	Bacteroidota	Cloacibacterium	0.3308769631437811	0.38817938744544883	28.72408603638553
GCA_000768335.1_ASM76833v1	Pseudomondota	Lysobacter_C	0.6956311472646698	0.3944404980441065	34.590746667327835
GCA_017549765.1_ASM1754976v1	Bacteroidota	F23-D06	0.5133009393599826	0.3849635663601362	25.71086167944759
GCA_021083185.1_ASM2108318v1	Actinomycetota	Nocardioides	0.7140452367090047	0.40143538736203	41.14495795822211
GCA_014654365.1_ASM1465436v1	Actinomycetota	Amycolatopsis	0.6905002591509058	0.3985109398843906	38.40475067167404
GCA_017437045.1_ASM1743704v1	Bacteroidota	Alistipes	0.5501081908475759	0.4048067888270658	44.30396113096066
GCA_014207955.1_ASM1420795v1	Pseudomondota	Acidovorax	0.676545024883893	0.37788658129301045	19.079726671550816
GCA_009842315.1_ASM984231v1	Actinomycetota	VYCW01	0.689894712867392	0.3983212613633978	38.22702189750373
GCA_900129745.1_IMG_taxon_2695420983_annotated_assembly	Bacteroidota	Winogradskyella	0.3447793382570338	0.38560046288860783	26.30763372662551
GCA_023336985.1_ASM2333698v1	Bacteroidota	Prevotella	0.5464823139442903	0.3825040191350037	23.40626592949849
GCA_900105045.1_IMG_taxon_2634166182_annotated_assembly	Actinomycetota	Brevibacterium	0.6330173879188652	0.388385799127508	28.917493782474992
GCA_012571795.1_ASM1257179v1	Pseudomondota	GCA-012562765	0.21444206807937152	0.4060831140182479	45.49987783509829
GCA_017432825.1_ASM1743282v1	Bacillota	RUG11198	0.2523713892471629	0.41487606075075606	53.738868923458426
GCA_013009255.1_ASM1300925v1	Actinomycetota	Streptomyces	0.7076997101519131	0.39471388875669655	34.84691376502468
GCA_019345525.1_NKU_CC04_1.0	Bacteroidota	Flavobacterium	0.36633328075723326	0.390814481916363	31.193169555632096
GCA_009831115.1_ASM983111v1	Bacillota	Salinicoccus	0.46444036918564746	0.4097528574622841	48.93842744216022
GCA_021610105.1_ASM2161010v1	Bacillota	Enterococcus	0.370433391050345	0.39885707570037165	38.729079931248236
GCA_900243045.1_PRJEB14662	Bacillota	Eisenbergiella	0.4796612299850183	0.4081375847040412	47.42491686768659
GCA_013377015.1_ASM1337701v1	Pseudomondota	Rhodopseudomonas	0.6436730562713219	0.3849799018148409	25.72616800050588
GCA_024752025.1_ASM2475202v1	Pseudomondota	Pseudidiomarina	0.4981129640127141	0.3968051040999553	36.80638254165808
GCA_003319115.1_ASM331911v1	Actinomycetota	Geodermatophilus	0.7473431665129571	0.4055654419980377	45.014819152161294
GCA_023038235.1_ASM2303823v1	Pseudomondota	Shinella	0.6325895838514283	0.39100681239629387	31.37338321532735
GCA_014195485.1_ASM1419548v1	Actinomycetota	Modestobacter	0.7474225064781573	0.39815787935093694	38.073932951827885
GCA_018145755.1_ASM1814575v1	Bacteroidota	Hymenobacter	0.5949544449381443	0.38737418516762057	27.969611502060445
GCA_002352205.1_ASM235220v1	Bacteroidota	Flavobacterium	0.33756036736609235	0.38312751078708523	23.99047760749886
GCA_009648855.1_ASM964885v1	Pseudomondota	Pseudomonas_E	0.5985984986013596	0.39305956162711225	33.29680924460416
GCA_902616075.1_AG_892_B03	Pseudomondota	AG-337-I02	0.28641756028988535	0.38762644599685236	28.205979899050647
GCA_019659805.1_ASM1965980v1	Pseudomondota	Bartonella	0.3719470926966436	0.3858960592209668	26.584607490045926
GCA_000752675.2_Jeddahella_massiliensis	Actinomycetota	Tractidigestivibacter	0.6267728910243896	0.3868990641589798	27.524423116964044
GCA_000025845.1_ASM2584v1	Bacillota	Mycoplasmopsis_A	0.26954019236511484	0.387279316027643	27.880719117901492
GCA_008329585.1_ASM832958v1	Actinomycetota	Mycobacterium	0.668910460724503	0.38971881971928934	30.16653407697413
GCA_003943395.1_ASM394339v1	Bacillota	Streptococcus	0.41083221537068565	0.40691942184479496	46.283498268572885
GCA_022648295.1_ASM2264829v1	Bacteroidota	Bacteroides	0.39971269021949624	0.389455951157164	29.920226234262714
GCA_004101825.1_ASM410182v1	Bacillota	Clostridium	0.2793453312890256	0.41590788552517133	54.70568873708555
GCA_919902775.1_Hainich_H41_bin212_1	Pseudomondota	Limnohabitans_A	0.6088698785106065	0.3716484365186078	13.234585017935501
GCA_000236145.1_ASM23614v1	Pseudomondota	Legionella	0.3963390132400799	0.3905178009776461	30.915179516054422
GCA_016838965.1_ASM1683896v1	Bacteroidota	Proteiniphilum	0.488532031136821	0.40414904335069973	43.68765361960567
GCA_014897705.1_ASM1489770v1	Actinomycetota	Brachybacterium	0.6928933477398751	0.39875256055009284	38.631149235436965
GCA_015067995.1_ASM1506799v1	Bacillota	Dysosmobacter	0.5578148900858427	0.39793876456663047	37.86862239893276
GCA_019801145.1_ASM1980114v1	Pseudomondota	Leisingera	0.6375504854952166	0.38341681620115176	24.261556780479168
GCA_016467295.1_ASM1646729v1	Actinomycetota	Streptomyces	0.7180586055191642	0.3938166907690751	34.006239250623366
GCA_014205835.1_ASM1420583v1	Bacteroidota	Pedobacter	0.38410348251093523	0.3744273828782165	15.838457756888829
GCA_943192935.1_Limosilactobacillus_sp_nov1_DSM110982	Bacillota	Limosilactobacillus	0.4467707545872629	0.3772099265979776	18.44570122230499
GCA_003351905.1_ASM335190v1	Bacteroidota	Cardinium	0.3923402921185618	0.39130858835271515	31.656147286494104
GCA_001507425.1_ASM150742v1	Bacteroidota	Flavobacterium	0.3321693300518895	0.3797686562309653	20.843230888414496
GCA_001984825.2_ASM198482v2	Pseudomondota	Enterobacter	0.5573693616001917	0.39251683946022375	32.78827857422965
GCA_001915995.1_ASM191599v1	Bacillota	CAG-269	0.2609090141943241	0.4137527428929114	52.686320090658
GCA_900115555.1_IMG_taxon_2671180032_annotated_assembly	Pseudomondota	Pseudomonas_E	0.6302034887473358	0.4041024469169267	43.64399276116035
GCA_020249145.1_ASM2024914v1	Pseudomondota	Roseomonas_B	0.61750821880965	0.3896706232457475	30.121373981265435
GCA_009758255.1_ASM975825v1	Actinomycetota	Microbacterium	0.6934362889637476	0.39838468665988047	38.28645140030801
GCA_003367355.1_ASM336735v1	Pseudomondota	Lysobacter	0.675812316912494	0.3916572358927542	31.982830031510673
GCA_017418975.1_ASM1741897v1	Pseudomondota	Sphingomonas	0.6800128318816877	0.3830115742849858	23.881845105031687
GCA_001858025.1_ASM185802v1	Cyanobacteriota	Anabaena	0.39185283347450045	0.39917213798946016	39.0242932961242
GCA_016710745.1_ASM1671074v1	Bacteroidota	Ferruginibacter	0.42191279917750946	0.36783590156690404	9.662239768189067
GCA_006489205.2_ASM648920v2	Actinomycetota	Brevibacterium	0.6801384724877684	0.38827297978349373	28.811782057133655
GCA_934478365.1_ERR7746111_bin.94	Bacillota	Ruminococcus	0.3627030047806851	0.3883275863709757	28.862948429604216
GCA_021766015.1_ASM2176601v1	Pseudomondota	Photobacterium	0.4060341914098967	0.384048965295185	24.853880481588362
GCA_003063265.1_ASM306326v1	Pseudomondota	Limnohabitans_A	0.591718628947289	0.3693677324271377	11.09756528422804
GCA_018129385.1_ASM1812938v1	Pseudomondota	Bradyrhizobium	0.6320992363565754	0.38306133033689527	23.928466525670842
GCA_014189535.1_ASM1418953v1	Pseudomondota	Rhizobium	0.5966625541773726	0.3885480461334681	29.06951922705963
GCA_007859185.1_ASM785918v1	Bacillota	Streptococcus	0.382721869703656	0.4007567784743898	40.50910143050322
GCA_000165485.1_ASM16548v1	Myxococcota	Stigmatella	0.6745864534737986	0.39765161747505395	37.59956557412556
GCA_000212855.1_ASM21285v1	Bacillota	Streptococcus	0.43365231673619054	0.39586554918595346	35.926019587238386
GCA_011462075.1_ASM1146207v1	Actinomycetota	Brevibacterium	0.6674547068232725	0.3881689079777065	28.714266775110957
GCA_020635655.1_ASM2063565v1	Bacteroidota	PHOS-HE28	0.6212610214065089	0.3879026949079928	28.464825128789244
GCA_002076895.1_ASM207689v1	Pseudomondota	Cognaticolwellia	0.3850258534469332	0.38049555584102573	21.5243358230411
GCA_010015475.1_ASM1001547v1	Bacteroidota	Pontibacter	0.4770371072274397	0.3940511438484466	34.225921785994444
GCA_002250655.1_ASM225065v1	Actinomycetota	Mycobacterium	0.6592023244521408	0.3841113841113841	24.912366912366906
GCA_004557615.1_ASM455761v1	Bacillota	Faecousia	0.6063170033141299	0.399849064459885	39.65857339891227
GCA_014359475.1_ASM1435947v1	Pseudomondota	Marinobacter	0.5840411776933023	0.4062210100893878	45.62908645375637
GCA_000328565.1_ASM32856v1	Actinomycetota	Mycobacterium	0.6513858244645423	0.38689798280915044	27.52340989217396
GCA_021531865.1_ASM2153186v1	Bacillota	Butyricicoccus	0.5997971542803386	0.3931114678224884	33.34544534967165
GCA_000831005.1_ASM83100v1	Pseudomondota	Marinobacter	0.5707940505990211	0.3985801606744237	38.469610551935034
GCA_024532035.1_ASM2453203v1	Actinomycetota	Clavibacter	0.7237250639066632	0.39679772690847287	36.79947011323907
GCA_009900745.1_ASM990074v1	Bacteroidota	Chryseobacterium	0.35172972071653386	0.37940350235176357	20.501081703602438
GCA_003985205.1_ASM398520v1	Pseudomondota	Rhizobium	0.6141294535527159	0.3906832039877413	31.070162136513602
GCA_000186705.2_ASM18670v1	Pseudomondota	Alteriqipengyuania	0.6491364545797789	0.38856393453613	29.084406660353807
GCA_000935355.1_ASM93535v1	Bacillota	Rossellomorea	0.4203836997294127	0.4085939658936125	47.85254604231494
GCA_016866355.1_JGI_2017_08_21	Bacteroidota	JJ008	0.4104097450422359	0.3836371442371335	24.468004150194133
GCA_902498025.1_PS880	Pseudomondota	Pseudomonas_E	0.5817456601821833	0.39242903189238587	32.70600288316558
GCA_900104535.1_IMG_taxon_2636416005_annotated_assembly	Actinomycetota	Nakamurella	0.6897223103111968	0.38162423080681457	22.58190426598526
GCA_023437365.1_ASM2343736v1	Bacillota	Mobilitalea	0.4259550258303335	0.4097222754196425	48.90977206820503
GCA_002979535.1_ASM297953v1	Pseudomondota	Brevundimonas	0.6708374414546925	0.385040599261408	25.783041507939288
GCA_900103825.1_IMG_taxon_2615840634_annotated_assembly	Bacillota	Paenibacillus_E	0.444372062783483	0.40130628953379077	41.023993293161936
GCA_007050945.1_ASM705094v1	Actinomycetota	Streptomyces	0.7000997552506252	0.38973205932331023	30.17893958594169
GCA_023446155.1_ASM2344615v1	Bacteroidota	Flavobacterium	0.3987686583691367	0.3817943837903575	22.741337611564973
GCA_001905095.1_ASM190509v1	Actinomycetota	Micromonospora	0.7150187523965242	0.3971092690658725	37.09138511472253
GCA_900100015.1_IMG_taxon_2617270927_annotated_assembly	Pseudomondota	Vibrio	0.4639484638284533	0.3852300170874667	25.9605260109563
GCA_013276955.1_ASM1327695v1	Bacillota	Streptococcus	0.399927896687456	0.3996304483690657	39.453730121814544
GCA_000747345.1_ASM74734v1	Bacillota	Neobacillus	0.381307352851807	0.4115597177139979	50.63145549801607
GCA_001708305.1_ASM170830v1	Bacillota	Streptococcus	0.412697854641962	0.400782555807658	40.533254791775505
GCA_008807035.1_ASM880703v1	Bacillota	Psychrobacillus	0.36665861006538053	0.4116512681087831	50.717238217929776
GCA_016735115.1_ASM1673511v1	Bacteroidota	Aquimarina	0.3382266264016874	0.38685279181020804	27.481065926164945
GCA_024655635.1_ASM2465563v1	Pseudomondota	Bosea	0.6636979930769304	0.39236993966188216	32.65063346318357
GCA_017614505.1_ASM1761450v1	Bacillota	Quinella	0.5189416254460428	0.38885146851422275	29.353825997826732
GCA_900086725.1_PRJEB13908	Bacillota	Bariatricus	0.45218191566378485	0.40774429091640935	47.05640058867556
GCA_003254705.1_ASM325470v1	Pseudomondota	Phenylobacterium	0.6817682817098079	0.38925275733732134	29.729833625070114
GCA_018491765.1_ASM1849176v1	Pseudomondota	Novosphingobium	0.6553952046346269	0.38430092868505894	25.089970177900227
GCA_002734065.2_ASM273406v2	Bacteroidota	UBA4466	0.3680006072480207	0.3825777526198692	23.47535420481745
GCA_019929365.1_ASM1992936v1	Bacillota	Streptococcus	0.41249457165624565	0.4044422537052643	43.96239172183266
GCA_009827295.1_ASM982729v1	Pseudomondota	Qipengyuania	0.6421082560564271	0.3897880273649056	30.23138164091654
GCA_902776475.1_Rumen_uncultured_genome_RUG12178	Bacteroidota	Prevotella	0.5236864676972204	0.3843524858480854	25.138279239656015
GCA_900317805.1_Rumen_uncultured_genome_RUG325	Bacteroidota	UBA1711	0.5273066582530854	0.3869908499337042	27.610426387880807
GCA_006385575.1_ASM638557v1	Actinomycetota	Microbacterium	0.6771864929288441	0.40236381859544507	42.014898023932005
GCA_017303295.1_ASM1730329v1	Pseudomondota	Pararhodobacter	0.6535090027696543	0.3888077182072189	29.31283196016409
GCA_000314675.2_Afip_broo_ATCC_49717_V1	Pseudomondota	Afipia	0.6133705754260743	0.38514805644463235	25.88372888862051
GCA_904378995.1_Chicken_16_mag_123	Bacillota	Faeciplasma	0.5093882478912635	0.4087743745616086	48.02158896422725
GCA_902627055.1_AH_321_G13	Pseudomondota	D2472	0.3476101217665724	0.3817631231073568	22.712046351593358
GCA_004924335.1_ASM492433v1	Actinomycetota	Mycobacterium	0.6428969641574502	0.38907985560880004	29.567824705445616
GCA_023221675.1_ASM2322167v1	Pseudomondota	Rhizorhabdus	0.6700598472640049	0.3884173084904598	28.947018055560818
GCA_003957745.1_ASM395774v1	Pseudomondota	Shewanella	0.5480636131152966	0.38552364889751667	26.235659016973102
GCA_002117955.1_ASM211795v1	Actinomycetota	Nocardioides	0.7098124649374601	0.3970897841961272	37.073127791771185
GCA_000314995.1_ASM31499v1	Pseudomondota	Paraglaciecola	0.4009435227621765	0.3813340396476226	22.309995149822385
GCA_000493015.1_Ente_cloa_complex_MGH_24_V1	Pseudomondota	Enterobacter	0.5585081810488836	0.39279352203642004	33.04753014812559
GCA_013046785.1_ASM1304678v1	Actinomycetota	Streptomyces	0.7245340867463028	0.39548234652210645	35.566958691213756
GCA_023898865.1_ASM2389886v1	Actinomycetota	Pseudonocardia	0.7455510429559341	0.4033803769464567	42.96741319882989
GCA_944389265.1_BRZ_DL_bin85	Pseudomondota	Enterousia	0.36952519312464494	0.3721260787623757	13.682135800346032
GCA_003289945.1_ASM328994v1	Pseudomondota	Mesorhizobium	0.633457394860547	0.3866718393479044	27.31151346898639
GCA_017744695.1_ASM1774469v1	Bacteroidota	Dyadobacter	0.502554422911241	0.38175405752271185	22.70355189878103
GCA_003201865.1_ASM320186v1	Pseudomondota	Methylobacterium	0.6957774228172302	0.3954123959574984	35.50141501217598
GCA_019458805.1_ASM1945880v1	Actinomycetota	Spirillospora	0.7454737392097556	0.39510543943653054	35.21379675202911
GCA_014898175.1_ASM1489817v1	Actinomycetota	Bifidobacterium	0.6267542813858406	0.3833591785293212	24.207550281973965
GCA_900142755.1_IMG_taxon_2599185207_annotated_assembly	Pseudomondota	Halomonas	0.5964351719685091	0.40408697883329286	43.629499166795426
GCA_000012145.1_ASM1214v1	Pseudomondota	Rickettsia	0.325134195206774	0.39816987801419707	38.085175699302624
GCA_017935505.1_ASM1793550v1	Bacteroidota	Egerieousia	0.4229864778845934	0.3910062688699571	31.372873931149797
GCA_934153705.1_ERR7738562_bin.37	Bacillota	Aphodocola	0.27978102677081246	0.4055491193852561	44.99952486398496
GCA_014649955.1_ASM1464995v1	Actinomycetota	Streptomyces	0.7047661027418565	0.38617907127715545	26.849789786694657
GCA_928721895.1_min17_bin52	Bacillota	Ruminococcus	0.4507612171779202	0.3869317442501346	27.555044362376123
GCA_902562335.1_AG_404_I14	Actinomycetota	Actinomarina	0.32253091884957874	0.40247881174031963	42.1226466006795
GCA_001422345.1_Leaf93	Pseudomondota	Methylobacterium	0.6701554376197303	0.39104250123278783	31.406823655122196
GCA_009739305.1_ASM973930v1	Bacteroidota	Prevotella	0.45292791621102946	0.3795298947778925	20.619511406885294
GCA_910588375.1_MGBC152178	Bacteroidota	Odoribacter	0.4443489439150954	0.4013462774791507	41.061461997964216
GCA_001678745.2_ASM167874v2	Pseudomondota	Janthinobacterium	0.6047917479214259	0.3776327321804964	18.84187005312515
GCA_934292715.1_ERR7738580_bin.229	Pseudomondota	Enterousia	0.4634691016039123	0.362004831555105	4.1985271671333635
GCA_019976755.1_ASM1997675v1	Cyanobacteriota	Trichormus	0.40535653806257016	0.40206617139354645	41.73600259575301
GCA_001299355.1_11861_6_19	Pseudomondota	Achromobacter	0.658514044496827	0.38703951913709855	27.65602943146132
GCA_004332135.1_ASM433213v1	Bacillota	Streptococcus	0.407413562986232	0.40099797449427554	40.73510210113619
GCA_900142625.1_IMG_taxon_2700988702_annotated_assembly	Pseudomondota	Roseovarius	0.6025693247612381	0.3861903180975275	26.8603280573833
GCA_000700805.1_ASM70080v1	Bacteroidota	Porphyromonas	0.5570188416873467	0.407669725816565	46.98653309012144
GCA_003491325.1_ASM349132v1	Bacillota	Staphylococcus	0.3282518916480407	0.3893660272067427	29.835967492717884
GCA_934699095.1_ERR7738612_bin.275	Bacteroidota	F23-D06	0.45539283569140415	0.3829273618322092	23.802938036780006
GCA_934277965.1_ERR7738580_bin.43	Bacillota	UBA4636	0.45413897994198527	0.38855607449119683	29.077041798251457
GCA_003002015.1_ASM300201v1	Bacteroidota	Pontibacter	0.5030774914354889	0.39804664036587034	37.96970202282051
GCA_003182275.1_ASM318227v1	Pseudomondota	Hoeflea	0.6496000599092846	0.38654843768070807	27.19588610682348
GCA_900143645.1_IMG_taxon_2582580727_annotated_assembly	Bacillota	Anaerocolumna	0.4014312408488466	0.4039106867497194	43.46431348448709
GCA_004363695.1_ASM436369v1	Bacteroidota	Flavobacterium	0.32451480797884286	0.3810042946031626	22.00102404316334
GCA_000585415.1_ASM58541v1	Pseudomondota	Sphingomicrobium	0.6469916156627991	0.3820948450049245	23.02286976961426
GCA_014194405.1_ASM1419440v1	Pseudomondota	Rhizobium	0.6125828473853049	0.39099011660562005	31.357739259465973
GCA_005048225.1_ASM504822v1	Pseudomondota	Paracoccus	0.6747161699441426	0.3873307500926876	27.92891283684827
GCA_001618425.1_ASM161842v1	Actinomycetota	Nocardia	0.6808998293334448	0.3969467538136774	36.939108323415724
GCA_022012395.1_ASM2201239v1	Actinomycetota	Arthrobacter_F	0.6800942919112063	0.3910753061869759	31.437561897196417
GCA_013408415.1_ASM1340841v1	Actinomycetota	Nocardioides	0.682931067337842	0.3961639394282899	36.20561124430765
GCA_017307665.1_ASM1730766v1	Bacteroidota	Kaistella	0.3955912872939813	0.37894299231392786	20.069583798150404
GCA_016191555.1_ASM1619155v1	Bacteroidota	ELB16-189	0.426385097508244	0.38347260909935005	24.313834726090988
GCA_002115745.1_ASM211574v1	Pseudomondota	Thalassospira	0.5309083604391529	0.38231850489875296	23.23243909013155
GCA_003076495.1_ASM307649v1	Bacillota	Weissella	0.44825170432303196	0.37306307238715464	14.56009882676392
GCA_016703395.1_ASM1670339v1	Pseudomondota	Sphingorhabdus_B	0.6000895524360906	0.3807619771963997	21.773972633026517
GCA_001617625.1_ASM161762v1	Pseudomondota	Microbulbifer	0.5656856242998418	0.40287764055769215	42.49634920255755
GCA_020636025.1_ASM2063602v1	Bacteroidota	M3007	0.4455541319618628	0.37450552027209305	15.911672494951176
GCA_017548275.1_ASM1754827v1	Bacteroidota	Prevotella	0.4924827252977658	0.3857213345371323	26.42089046129297
GCA_017461425.1_ASM1746142v1	Cyanobacteriota	RUG14156	0.2916758085949305	0.38941644763557987	29.88321143453834
GCA_004136635.1_ASM413663v1	Actinomycetota	Rothia	0.7151469561896736	0.40994282973750085	49.11643146403827
GCA_002127535.1_ASM212753v1	Pseudomondota	Xenorhabdus	0.4298761601609028	0.395767911382057	35.83453296498743
GCA_000685965.1_ASM68596v1	Actinomycetota	Arthrobacter	0.6579921714239326	0.383514793643475	24.35336164393607
GCA_006547145.1_ASM654714v1	Actinomycetota	Spirillospora	0.7244352457371611	0.40128386981383	41.00298601555875
GCA_001864985.1_ASM186498v1	Actinomycetota	Curtobacterium	0.7201678555788904	0.39051234349243713	30.910065852413595
GCA_005222225.1_ASM522222v1	Pseudomondota	Alteromonas	0.49766510732309455	0.37976077956860205	20.835850455780133
GCA_002104765.1_ASM210476v1	Actinomycetota	Mycobacterium	0.6676813923971048	0.38674312323893334	27.37830647488056
GCA_001270745.1_ASM127074v1	Actinomycetota	Jiangella	0.723049634065496	0.39990117550332205	39.70740144661278
GCA_017625465.1_ASM1762546v1	Bacillota	Scatovivens	0.28030164100068433	0.4139670305537648	52.88710762887763
GCA_001656035.1_ASM165603v1	Pseudomondota	Yersinia	0.4859060977312905	0.3924904135247345	32.763517472676256
GCA_004102045.2_ASM410204v2	Bacillota	Oenococcus	0.4032398578701918	0.3747349180224093	16.12661818699752
GCA_916618955.1_PRJEB467191	Pseudomondota	Pseudomonas_E	0.6323698352669516	0.39970868663298875	39.52703937511046
GCA_015832345.1_ASM1583234v1	Pseudomondota	Pseudomonas_E	0.6145829864514575	0.39733658881873213	37.304383723152
GCA_014489075.1_ASM1448907v1	Pseudomondota	Sphingomonas	0.655122106751302	0.38439221544451124	25.175505871507028
GCA_017536105.1_ASM1753610v1	Bacillota	Ruminococcus_D	0.5032667772466265	0.3903034931426225	30.714373074637308
GCA_900315245.1_Rumen_uncultured_genome_RUG083	Bacteroidota	F23-D06	0.48818131695022055	0.3879357889481018	28.495834244371395
GCA_017491605.1_ASM1749160v1	Pseudomondota	Pseudomonas	0.6501441024202939	0.40246491569995047	42.10962601085356
GCA_002300135.1_ASM230013v1	Bacillota	Geobacillus	0.5211343292881323	0.4217296761306011	60.16070653437322
GCA_001029445.1_ASM102944v1	Pseudomondota	Photobacterium	0.49104767230422536	0.38875496985447416	29.2634067536423
GCA_001192795.1_ASM119279v1	Chloroflexota	Flexilinea	0.4139574000622846	0.39745726137099285	37.41745390462029
GCA_021635705.1_ASM2163570v1	Bacillota	CAG-841	0.48291547016781233	0.39174717252992386	32.06710066053864
GCA_009834925.2_ASM983492v2	Actinomycetota	Eggerthella	0.6615997357716811	0.38699619219723125	27.615432088805676
GCA_015067615.1_ASM1506761v1	Bacillota	Faecousia	0.5647238931758084	0.39830256774878725	38.20950598061364
GCA_004322755.1_ASM432275v1	Pseudomondota	Pseudoduganella	0.6578267743977975	0.37922449230853417	20.33334929309649
GCA_002858745.1_ASM285874v1	Pseudomondota	Mesorhizobium	0.6153136113315305	0.38766743639233475	28.244387899617664
GCA_902552985.1_AG_365_L04	Pseudomondota	Pelagibacter	0.2812997195839688	0.3819137026274258	22.853139361898002
GCA_018223375.1_ASM1822337v1	Bacillota	Clostridium_Q	0.49107209469625746	0.4052109143808784	44.68262677488309
