phylum	species		median_relative_abundance	proportion_host_associated	total_metagenome_count	host_metagenome_count	environment_metagenome_count
Proteo_SpeciesLevel_Data	s__Bradyrhizobium sp015291665	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Leisingera sp025144465	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Pelagibacter sp902592275	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Acinetobacter wanghuae	eukaryotic-host-associated	0.92	0.88	25	22	3
Proteo_SpeciesLevel_Data	s__Pseudomonas_E fluorescens_BZ	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Methylotenera oryzisoli	environmental	0.36	0.041666666666666664	192	8	184
Proteo_SpeciesLevel_Data	s__Sulfitobacter sp025143825	environmental	0.23	0.034482758620689655	29	1	28
Proteo_SpeciesLevel_Data	s__Neisseria meningitidis	eukaryotic-host-associated	58.769999999999996	0.902027027027027	296	267	29
Proteo_SpeciesLevel_Data	s__Halomonas tianxiuensis	environmental	12.204999999999998	0.0	22	0	22
Proteo_SpeciesLevel_Data	s__Sphingomonas sp024758705	environmental	0.034999999999999996	0.0	4	0	4
Proteo_SpeciesLevel_Data	s__Sinorhizobium kostiense	both	0.21	0.6666666666666666	6	4	2
Proteo_SpeciesLevel_Data	s__Azonexus phosphoritropha	environmental	0.16	0.009389671361502348	213	2	211
Proteo_SpeciesLevel_Data	s__Pelagibacter sp902583075	environmental	0.045	0.0	18	0	18
Proteo_SpeciesLevel_Data	s__Qipengyuania sp009993605	environmental	0.08	0.005847953216374269	171	1	170
Proteo_SpeciesLevel_Data	s__Pelagibacter sp902579465	environmental	0.08	0.0	71	0	71
Proteo_SpeciesLevel_Data	s__Achromobacter sp012928505	both	0.39	0.6428571428571429	14	9	5
Proteo_SpeciesLevel_Data	s__Devosia sediminis	environmental	0.22499999999999998	0.16666666666666666	18	3	15
Proteo_SpeciesLevel_Data	s__Mesorhizobium sp004020105	eukaryotic-host-associated	49.1	0.9743589743589743	39	38	1
Proteo_SpeciesLevel_Data	s__Pelagibacter sp014653605	environmental	0.11	0.0	25	0	25
Proteo_SpeciesLevel_Data	s__Rhizorhabdus sp900101455	environmental	0.02	0.17391304347826086	23	4	19
Proteo_SpeciesLevel_Data	s__Achromobacter spanius_C	environmental	0.11	0.19672131147540983	61	12	49
Proteo_SpeciesLevel_Data	s__Paracoccus hibiscisoli	both	0.26	0.2857142857142857	35	10	25
Proteo_SpeciesLevel_Data	s__Agrobacterium tumefaciens_I	environmental	0.08	0.0	9	0	9
Proteo_SpeciesLevel_Data	s__Enterousia sp944389385	eukaryotic-host-associated	0.15	0.9482758620689655	58	55	3
Proteo_SpeciesLevel_Data	s__Cellvibrio sp003056245	environmental	0.17	0.23076923076923078	13	3	10
Proteo_SpeciesLevel_Data	s__Qipengyuania intermedia	environmental	0.26	0.0	7	0	7
Proteo_SpeciesLevel_Data	s__Comamonas sp900564145	both	0.36	0.5555555555555556	18	10	8
Proteo_SpeciesLevel_Data	s__Nitratireductor indicus	environmental	0.09	0.047619047619047616	21	1	20
Proteo_SpeciesLevel_Data	s__Burkholderia sp002223185	eukaryotic-host-associated	1.74	1.0	7	7	0
Proteo_SpeciesLevel_Data	s__Neorhizobium soli	both	0.11	0.44623655913978494	186	83	103
Proteo_SpeciesLevel_Data	s__Stutzerimonas stutzeri_P	environmental	0.2	0.19672131147540983	61	12	49
Proteo_SpeciesLevel_Data	s__Acinetobacter sp000632455	both	0.6	0.36	25	9	16
Proteo_SpeciesLevel_Data	s__Pseudomonas_E sp002163625	environmental	0.5	0.125	8	1	7
Proteo_SpeciesLevel_Data	s__Pseudomonas_F lalkuanensis	environmental	0.13	0.023255813953488372	43	1	42
Proteo_SpeciesLevel_Data	s__Marinomonas profundi	eukaryotic-host-associated	0.23	1.0	1	1	0
Proteo_SpeciesLevel_Data	s__Qipengyuania gaetbuli_B	environmental	0.15000000000000002	0.0	20	0	20
Proteo_SpeciesLevel_Data	s__Pseudomonas_E sp900187425	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Thalassospira sp001907695	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Pseudoxanthomonas_A sp900104255	environmental	0.16	0.2222222222222222	45	10	35
Proteo_SpeciesLevel_Data	s__SAR86A sp902586925	environmental	0.2	0.0	246	0	246
Proteo_SpeciesLevel_Data	s__Pseudomonas_E corrugata	environmental	0.53	0.0	3	0	3
Proteo_SpeciesLevel_Data	s__Pseudomonas_E parafulva_B	both	0.23	0.7254901960784313	51	37	14
Proteo_SpeciesLevel_Data	s__Sphingomonas oligophenolica	environmental	0.09	0.0	4	0	4
Proteo_SpeciesLevel_Data	s__Limnohabitans_A sp003063575	environmental	0.18	0.02631578947368421	38	1	37
Proteo_SpeciesLevel_Data	s__Dickeya dianthicola	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Qipengyuania vulgaris	environmental	0.05	0.0	48	0	48
Proteo_SpeciesLevel_Data	s__Erythrobacter dokdonensis	environmental	0.1	0.0	7	0	7
Proteo_SpeciesLevel_Data	s__Telluria violaceinigra	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Alteromonas ponticola	environmental	0.31	0.0	3	0	3
Proteo_SpeciesLevel_Data	s__Pseudomonas_E sp900591205	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Pseudomonas_E prosekii	environmental	0.12	0.0	3	0	3
Proteo_SpeciesLevel_Data	s__Bradyrhizobium sacchari	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Glaesserella indolica_A	both	0.05	0.38461538461538464	65	25	40
Proteo_SpeciesLevel_Data	s__Sphingobium sp017744605	environmental	0.4	0.0	5	0	5
Proteo_SpeciesLevel_Data	s__Rhodophyticola sp004751985	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Photobacterium swingsii	environmental	0.03	0.11764705882352941	17	2	15
Proteo_SpeciesLevel_Data	s__Acinetobacter sp022700675	environmental	0.26	0.0	7	0	7
Proteo_SpeciesLevel_Data	s__Gluconobacter sp018811945	environmental	1.07	0.0	9	0	9
Proteo_SpeciesLevel_Data	s__Advenella mimigardefordensis	both	0.07	0.42857142857142855	7	3	4
Proteo_SpeciesLevel_Data	s__Photobacterium halotolerans_A	environmental	1.62	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Pantoea endophytica	both	1.36	0.34177215189873417	79	27	52
Proteo_SpeciesLevel_Data	s__Pantoea anthophila	both	0.41	0.5116279069767442	129	66	63
Proteo_SpeciesLevel_Data	s__Pseudomonas_E rhodesiae	environmental	1.19	0.19642857142857142	112	22	90
Proteo_SpeciesLevel_Data	s__Psychrobacter sp000511655	environmental	0.11	0.014218009478672985	422	6	416
Proteo_SpeciesLevel_Data	s__Pelagibacter sp902582235	environmental	0.1	0.0	130	0	130
Proteo_SpeciesLevel_Data	s__Pelagibacterium montanilacus	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Scatocola faecipullorum	eukaryotic-host-associated	0.34	0.9787371134020618	6208	6076	132
Proteo_SpeciesLevel_Data	s__Agrobacterium arsenijevicii	both	0.02	0.5	2	1	1
Proteo_SpeciesLevel_Data	s__Pantoea sp000295955	both	0.225	0.3333333333333333	12	4	8
Proteo_SpeciesLevel_Data	s__Pseudomonas_E izuensis	environmental	81.88	0.0	5	0	5
Proteo_SpeciesLevel_Data	s__Photorhabdus luminescens	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Acinetobacter bouvetii_A	environmental	0.19	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Pseudosulfitobacter pseudonitzschiae_A	environmental	0.03	0.0	30	0	30
Proteo_SpeciesLevel_Data	s__Sphingomonas pseudosanguinis	both	0.5549999999999999	0.6764705882352942	34	23	11
Proteo_SpeciesLevel_Data	s__Cupriavidus basilensis	environmental	0.12	0.23728813559322035	59	14	45
Proteo_SpeciesLevel_Data	s__Halomonas sp001882345	environmental	0.29500000000000004	0.16666666666666666	6	1	5
Proteo_SpeciesLevel_Data	s__Pseudomonas nitritireducens_A	both	0.12	0.4444444444444444	9	4	5
Proteo_SpeciesLevel_Data	s__Enterovibrio hollisae	environmental	0.87	0.07692307692307693	13	1	12
Proteo_SpeciesLevel_Data	s__Polaromonas sp015752205	environmental	0.11499999999999999	0.0	62	0	62
Proteo_SpeciesLevel_Data	s__Methylocystis rosea	environmental	0.05	0.05263157894736842	19	1	18
Proteo_SpeciesLevel_Data	s__Moraxella cuniculi	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Pseudomonas_F sp003626975	environmental	0.03	0.0	17	0	17
Proteo_SpeciesLevel_Data	s__Bosea sp900112185	both	0.35	0.39473684210526316	76	30	46
Proteo_SpeciesLevel_Data	s__GCA-012562765 sp012571795	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Brevundimonas sp002002865	environmental	0.515	0.0	4	0	4
Proteo_SpeciesLevel_Data	s__Bradyrhizobium forestalis	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__MED727 sp902574035	environmental	0.02	0.0	110	0	110
Proteo_SpeciesLevel_Data	s__Yersinia alsatica	both	0.28	0.6666666666666666	3	2	1
Proteo_SpeciesLevel_Data	s__Sneathiella sedimenti	environmental	0.665	0.0	28	0	28
Proteo_SpeciesLevel_Data	s__Sphingomonas sp023674425	both	0.19	0.3333333333333333	3	1	2
Proteo_SpeciesLevel_Data	s__Caballeronia glebae	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Stutzerimonas xanthomarina_A	environmental	1.55	0.014705882352941176	68	1	67
Proteo_SpeciesLevel_Data	s__Phaeobacter piscinae	environmental	0.025	0.16666666666666666	6	1	5
Proteo_SpeciesLevel_Data	s__Paraburkholderia guartelaensis	eukaryotic-host-associated	0.255	0.8333333333333334	6	5	1
Proteo_SpeciesLevel_Data	s__Pseudomonas_E sp005502935	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Rodentibacter sp901420285	eukaryotic-host-associated	0.07	0.9959514170040485	247	246	1
Proteo_SpeciesLevel_Data	s__Novosphingobium sp900117425	environmental	0.15	0.05925925925925926	135	8	127
Proteo_SpeciesLevel_Data	s__Pseudescherichia sp002298805	environmental	0.75	0.14736842105263157	190	28	162
Proteo_SpeciesLevel_Data	s__AAA536-G10 sp000384615	environmental	0.03	0.0	40	0	40
Proteo_SpeciesLevel_Data	s__Thalassospira australica	environmental	0.33	0.0	12	0	12
Proteo_SpeciesLevel_Data	s__Escherichia whittamii	eukaryotic-host-associated	0.39	1.0	69	69	0
Proteo_SpeciesLevel_Data	s__Herbaspirillum seropedicae	both	0.055	0.5	26	13	13
Proteo_SpeciesLevel_Data	s__Erythrobacter ishigakiensis	environmental	0.14	0.0	112	0	112
Proteo_SpeciesLevel_Data	s__Janthinobacterium psychrotolerans	both	0.28	0.27956989247311825	93	26	67
Proteo_SpeciesLevel_Data	s__Pseudomonas_F sp014700075	environmental	0.17	0.030303030303030304	33	1	32
Proteo_SpeciesLevel_Data	s__Aliidiomarina sp000218785	environmental	0.22	0.25	4	1	3
Proteo_SpeciesLevel_Data	s__Rhodopseudomonas palustris_L	environmental	0.02	0.02631578947368421	38	1	37
Proteo_SpeciesLevel_Data	s__Polynucleobacter sp018688095	environmental	0.505	0.0	60	0	60
Proteo_SpeciesLevel_Data	s__Psychrobacter arenosus	both	0.515	0.5277777777777778	36	19	17
Proteo_SpeciesLevel_Data	s__Ramlibacter sp016213325	environmental	0.03	0.03636363636363636	55	2	53
Proteo_SpeciesLevel_Data	s__Alteromonas indica	environmental	0.53	0.0	31	0	31
Proteo_SpeciesLevel_Data	s__UBA4421 sp002704225	environmental	0.15	0.0	808	0	808
Proteo_SpeciesLevel_Data	s__Brevundimonas diminuta_B	environmental	1.58	0.12612612612612611	111	14	97
Proteo_SpeciesLevel_Data	s__Pseudoxanthomonas_A sangjuensis	both	0.045	0.3333333333333333	18	6	12
Proteo_SpeciesLevel_Data	s__Rhodoferax sp012927445	environmental	0.115	0.04411764705882353	68	3	65
Proteo_SpeciesLevel_Data	s__Sphingorhabdus_B profundilacus	environmental	0.08	0.0	13	0	13
Proteo_SpeciesLevel_Data	s__Pelagibacter sp902591755	environmental	0.15	0.0	149	0	149
Proteo_SpeciesLevel_Data	s__Sulfitobacter mediterraneus_A	environmental	0.11	0.04	25	1	24
Proteo_SpeciesLevel_Data	s__Paraburkholderia eburnea	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Alteromonas macleodii	environmental	0.41	0.02821316614420063	1276	36	1240
Proteo_SpeciesLevel_Data	s__Ochrobactrum sp002975205	both	0.07500000000000001	0.5	8	4	4
Proteo_SpeciesLevel_Data	s__Bordetella avium	environmental	0.39	0.17142857142857143	35	6	29
Proteo_SpeciesLevel_Data	s__Wolbachia sp012277315	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Pandoraea capi	eukaryotic-host-associated	0.06	1.0	1	1	0
Proteo_SpeciesLevel_Data	s__Paraburkholderia silvatlantica	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Glaesserella indolica	both	0.06	0.3944954128440367	109	43	66
Proteo_SpeciesLevel_Data	s__Pseudomonas_E cichorii	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Marinobacter sp019392195	environmental	0.07500000000000001	0.0	2	0	2
Proteo_SpeciesLevel_Data	s__PFJX01 sp016719465	environmental	0.09	0.00186219739292365	537	1	536
Proteo_SpeciesLevel_Data	s__Sphingomonas sp021513175	environmental	0.10500000000000001	0.0	2	0	2
Proteo_SpeciesLevel_Data	s__Methylophilus sp015354345	environmental	0.33	0.02422145328719723	289	7	282
Proteo_SpeciesLevel_Data	s__Limnobacter sp002954425	environmental	0.09	0.04251700680272109	588	25	563
Proteo_SpeciesLevel_Data	s__Roseovarius albus	environmental	0.22	0.0	15	0	15
Proteo_SpeciesLevel_Data	s__Ruegeria sp903914075	environmental	0.045000000000000005	0.0	2	0	2
Proteo_SpeciesLevel_Data	s__Marinomonas rhizomae_A	both	0.515	0.3	10	3	7
Proteo_SpeciesLevel_Data	s__UBA5518 sp945862145	environmental	0.02	0.0	9	0	9
Proteo_SpeciesLevel_Data	s__Kosakonia quasisacchari	both	0.04	0.6857142857142857	35	24	11
Proteo_SpeciesLevel_Data	s__Pseudomonas_E ekonensis	environmental	3.3	0.0	2	0	2
Proteo_SpeciesLevel_Data	s__Colwellia sp013214175	environmental	1.95	0.0	66	0	66
Proteo_SpeciesLevel_Data	s__Acetobacter cibinongensis	environmental	0.1	0.09090909090909091	11	1	10
Proteo_SpeciesLevel_Data	s__Sphingobium sp900218065	environmental	0.355	0.0625	16	1	15
Proteo_SpeciesLevel_Data	s__Legionella_A adelaidensis	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Polaromonas sp900112285	both	0.18	0.6666666666666666	3	2	1
Proteo_SpeciesLevel_Data	s__Acinetobacter gyllenbergii	environmental	0.055	0.0	22	0	22
Proteo_SpeciesLevel_Data	s__Marinobacter santoriniensis	environmental	0.15	0.0	7	0	7
Proteo_SpeciesLevel_Data	s__Pseudomonas_E peli	environmental	0.3	0.07296137339055794	233	17	216
Proteo_SpeciesLevel_Data	s__Bosea sp024231975	environmental	0.83	0.2222222222222222	18	4	14
Proteo_SpeciesLevel_Data	s__Proteus mirabilis_B	eukaryotic-host-associated	0.18	0.8378378378378378	37	31	6
Proteo_SpeciesLevel_Data	s__Gluconobacter albidus	environmental	0.44	0.23809523809523808	21	5	16
Proteo_SpeciesLevel_Data	s__Alteromonas abrolhosensis	environmental	0.31	0.0310192023633678	677	21	656
Proteo_SpeciesLevel_Data	s__Marinomonas pollencensis	environmental	0.2	0.0	8	0	8
Proteo_SpeciesLevel_Data	s__Albidovulum aquaemixtae	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Pseudomonas_E marginalis_D	both	4.67	0.46153846153846156	13	6	7
Proteo_SpeciesLevel_Data	s__Pseudomonas_E putida_A	both	3.465	0.6	10	6	4
Proteo_SpeciesLevel_Data	s__Thermomonas sp021821195	environmental	0.07	0.05185185185185185	135	7	128
Proteo_SpeciesLevel_Data	s__Salinivibrio costicola	both	0.75	0.3333333333333333	18	6	12
Proteo_SpeciesLevel_Data	s__Allosphingosinicella flava	environmental	1.09	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Roseomonas sp001941945	environmental	0.14	0.21929824561403508	114	25	89
Proteo_SpeciesLevel_Data	s__UBA964 sp018970145	environmental	0.06	0.016736401673640166	239	4	235
Proteo_SpeciesLevel_Data	s__Pseudoduganella aquatica	both	0.06	0.29069767441860467	86	25	61
Proteo_SpeciesLevel_Data	s__Enterousia sp944392565	eukaryotic-host-associated	0.1	1.0	36	36	0
Proteo_SpeciesLevel_Data	s__Rhizorhabdus sp001428605	environmental	0.03	0.14285714285714285	56	8	48
Proteo_SpeciesLevel_Data	s__Vibrio sp007858795	environmental	33.41	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Legionella rowbothamii	environmental	0.065	0.25	8	2	6
Proteo_SpeciesLevel_Data	s__Acidovorax defluvii	environmental	0.67	0.014785992217898832	2570	38	2532
Proteo_SpeciesLevel_Data	s__Devosia salina	environmental	0.07	0.06382978723404255	47	3	44
Proteo_SpeciesLevel_Data	s__Rahnella inusitata	environmental	0.13	0.17269076305220885	249	43	206
Proteo_SpeciesLevel_Data	s__Reyranella sp900110395	environmental	0.07	0.04716981132075472	530	25	505
Proteo_SpeciesLevel_Data	s__Sphingomonas sp001897375	environmental	0.185	0.0	74	0	74
Proteo_SpeciesLevel_Data	s__Hydrogenovibrio halophilus	environmental	0.04	0.0	11	0	11
Proteo_SpeciesLevel_Data	s__Rhizomicrobium sp002307725	environmental	0.07	0.0	53	0	53
Proteo_SpeciesLevel_Data	s__Shewanella livingstonensis	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Rhodoferax fermentans	environmental	0.055	0.2222222222222222	36	8	28
Proteo_SpeciesLevel_Data	s__Enterousia sp900546225	eukaryotic-host-associated	0.3	1.0	69	69	0
Proteo_SpeciesLevel_Data	s__Marinobacter changyiensis	environmental	0.275	0.0	18	0	18
Proteo_SpeciesLevel_Data	s__Shewanella ulleungensis	environmental	4.390000000000001	0.0	8	0	8
Proteo_SpeciesLevel_Data	s__Erythrobacter sp001542875	environmental	0.31	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Epibacterium sp006265095	environmental	0.25	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Haemophilus_D parainfluenzae	eukaryotic-host-associated	0.28	0.9832743647475073	3109	3057	52
Proteo_SpeciesLevel_Data	s__Pseudomonas_E brassicacearum_E	environmental	0.02	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Thermomonas beijingensis	environmental	0.09	0.0	508	0	508
Proteo_SpeciesLevel_Data	s__Paraburkholderia xenovorans	both	0.17	0.2631578947368421	19	5	14
Proteo_SpeciesLevel_Data	s__Pelagibacter_A sp902572345	environmental	0.04	0.0	96	0	96
Proteo_SpeciesLevel_Data	s__Pantoea cypripedii_A	both	1.06	0.5714285714285714	7	4	3
Proteo_SpeciesLevel_Data	s__Bradyrhizobium daqingense	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Pseudosulfitobacter sp003335545	environmental	0.02	0.034482758620689655	29	1	28
Proteo_SpeciesLevel_Data	s__Luminiphilus syltensis	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Burkholderia catarinensis	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Pelagibacter sp902547535	environmental	0.02	0.0	25	0	25
Proteo_SpeciesLevel_Data	s__Legionella parisiensis	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Hydrogenovibrio marinus	environmental	0.37	0.0	9	0	9
Proteo_SpeciesLevel_Data	s__Caulobacter sp016125585	environmental	0.11	0.0	16	0	16
Proteo_SpeciesLevel_Data	s__Erythrobacter sp003724185	environmental	0.135	0.15	20	3	17
Proteo_SpeciesLevel_Data	s__Pseudomonas_E rhizosphaerae	both	0.29	0.3448275862068966	29	10	19
Proteo_SpeciesLevel_Data	s__Phytobacter palmae	both	0.06	0.73	100	73	27
Proteo_SpeciesLevel_Data	s__Halomonas boliviensis	environmental	0.67	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Xanthomonas campestris_C	eukaryotic-host-associated	1.645	1.0	2	2	0
Proteo_SpeciesLevel_Data	s__Sphingomonas dokdonensis	environmental	0.17	0.11764705882352941	17	2	15
Proteo_SpeciesLevel_Data	s__Yersinia proxima	eukaryotic-host-associated	0.25	0.9032258064516129	31	28	3
Proteo_SpeciesLevel_Data	s__Avibacterium paragallinarum	eukaryotic-host-associated	0.04	1.0	3	3	0
Proteo_SpeciesLevel_Data	s__Pseudolabrys sp017849615	environmental	0.1	0.05825242718446602	103	6	97
Proteo_SpeciesLevel_Data	s__Rhizobium leguminosarum_J	environmental	0.22	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Azonexus sp016864195	environmental	0.08	0.029411764705882353	34	1	33
Proteo_SpeciesLevel_Data	s__Paremcibacter sp021647465	environmental	0.03	0.0	5	0	5
Proteo_SpeciesLevel_Data	s__Methyloversatilis universalis	environmental	0.1	0.03317535545023697	211	7	204
Proteo_SpeciesLevel_Data	s__Novosphingobium sp001298105	environmental	0.43	0.1	10	1	9
Proteo_SpeciesLevel_Data	s__Rhizobium sp900470805	both	0.155	0.5	2	1	1
Proteo_SpeciesLevel_Data	s__Pseudoalteromonas sp002964705	environmental	0.05	0.0	3	0	3
Proteo_SpeciesLevel_Data	s__Pelagibacter sp902636075	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Nitrosomonas sp016708955	environmental	0.09	0.0	148	0	148
Proteo_SpeciesLevel_Data	s__Halomonas sp002332255	environmental	4.375	0.0	6	0	6
Proteo_SpeciesLevel_Data	s__AG-422-B15 sp902519835	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Methylocystis hirsuta	environmental	0.04	0.0	32	0	32
Proteo_SpeciesLevel_Data	s__Limnohabitans_A sp003063665	environmental	0.53	0.014492753623188406	690	10	680
Proteo_SpeciesLevel_Data	s__Rhodoferax sp019973615	environmental	0.09	0.0	10	0	10
Proteo_SpeciesLevel_Data	s__Burkholderia sp001522865	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Polynucleobacter sp018881505	environmental	0.11	0.0	23	0	23
Proteo_SpeciesLevel_Data	s__Bradyrhizobium sp000617845	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Paracoccus lichenicola	environmental	0.75	0.0	9	0	9
Proteo_SpeciesLevel_Data	s__TMED25 sp902613795	environmental	0.03	0.0	221	0	221
Proteo_SpeciesLevel_Data	s__Rhodoferax_C bucti	environmental	0.1	0.0	67	0	67
Proteo_SpeciesLevel_Data	s__Nitrosomonas sp020852615	environmental	0.09	0.0	49	0	49
Proteo_SpeciesLevel_Data	s__Xanthobacter sp012932745	environmental	0.04	0.0	75	0	75
Proteo_SpeciesLevel_Data	s__Buchnera aphidicola_BA	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Acinetobacter chinensis	environmental	0.065	0.25	28	7	21
Proteo_SpeciesLevel_Data	s__Acetobacter fabarum	environmental	2.91	0.034782608695652174	115	4	111
Proteo_SpeciesLevel_Data	s__Mesorhizobium sp000359125	eukaryotic-host-associated	25.25	1.0	1	1	0
Proteo_SpeciesLevel_Data	s__Methylobacterium mesophilicum_A	environmental	0.68	0.0	5	0	5
Proteo_SpeciesLevel_Data	s__Rubrivivax sp001724995	environmental	0.19	0.010101010101010102	99	1	98
Proteo_SpeciesLevel_Data	s__Novosphingobium taihuense	environmental	0.175	0.22727272727272727	22	5	17
Proteo_SpeciesLevel_Data	s__Sideroxyarcus sp018814405	environmental	0.06	0.0	5	0	5
Proteo_SpeciesLevel_Data	s__Duganella sp900109645	environmental	0.16	0.18181818181818182	11	2	9
Proteo_SpeciesLevel_Data	s__Rahnella sp013457415	environmental	0.060000000000000005	0.0	2	0	2
Proteo_SpeciesLevel_Data	s__Acinetobacter courvalinii	environmental	1.665	0.25	32	8	24
Proteo_SpeciesLevel_Data	s__Alicycliphilus denitrificans	environmental	0.07	0.022388059701492536	402	9	393
Proteo_SpeciesLevel_Data	s__13-2-20CM-66-19 sp018240525	environmental	0.07	0.13855421686746988	332	46	286
Proteo_SpeciesLevel_Data	s__Azonexus sp016709965	environmental	0.28	0.008264462809917356	363	3	360
Proteo_SpeciesLevel_Data	s__Cedecea sp011752815	eukaryotic-host-associated	0.02	0.8181818181818182	11	9	2
Proteo_SpeciesLevel_Data	s__Wolbachia sp013365475	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Kluyvera sp902363335	eukaryotic-host-associated	0.46499999999999997	0.8636363636363636	22	19	3
Proteo_SpeciesLevel_Data	s__Pseudomonas_B oryzihabitans_E	environmental	0.585	0.08	100	8	92
Proteo_SpeciesLevel_Data	s__Chromobacterium sphagni	environmental	0.02	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Enterobacter cancerogenus	both	1.34	0.5859375	128	75	53
Proteo_SpeciesLevel_Data	s__Mesorhizobium sp006440675	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Alcanivorax borkumensis	environmental	0.67	0.013071895424836602	153	2	151
Proteo_SpeciesLevel_Data	s__Blochmannia sp023585685	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Polynucleobacter sp018882465	environmental	0.14	0.0	21	0	21
Proteo_SpeciesLevel_Data	s__Rhizobium sp900469615	both	0.1	0.5	6	3	3
Proteo_SpeciesLevel_Data	s__Bradyrhizobium manausense	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Rhodoferax_C sp008015235	environmental	0.07	0.017482517482517484	286	5	281
Proteo_SpeciesLevel_Data	s__Bartonella bacilliformis_A	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Roseovarius sp002072155	environmental	0.33	0.17647058823529413	17	3	14
Proteo_SpeciesLevel_Data	s__Psychrobacter sp001435295	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Pseudomonas_E mendocina_D	both	3.16	0.6666666666666666	15	10	5
Proteo_SpeciesLevel_Data	s__CAZU01 sp902763535	eukaryotic-host-associated	0.04	0.9797979797979798	99	97	2
Proteo_SpeciesLevel_Data	s__Roseibium aggregatum_C	environmental	0.03	0.0	42	0	42
Proteo_SpeciesLevel_Data	s__Ruegeria lacuscaerulensis	both	0.1	0.42857142857142855	21	9	12
Proteo_SpeciesLevel_Data	s__Pseudomonas_E sp002901475	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Cupriavidus metallidurans	both	0.68	0.44532803180914515	503	224	279
Proteo_SpeciesLevel_Data	s__Pseudooceanicola endophyticus	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Wolbachia sp000829315	eukaryotic-host-associated	0.325	0.875	16	14	2
Proteo_SpeciesLevel_Data	s__Bartonella_A sp016100455	eukaryotic-host-associated	1.595	1.0	120	120	0
Proteo_SpeciesLevel_Data	s__Wolbachia pipientis	eukaryotic-host-associated	50.61	0.9800995024875622	201	197	4
