Assembly_ID	Phylum	Genus	BGC_Count	Genome_Size	BGC_Genome_Prop	Metallophore_Genome_Prop	NRPS_Genome_Prop	PKS_Genome_Prop	NRPS_or_PKS_Prop
GCA_023635005.1	Bacteroidota	Flavobacterium	1	2645759	0.009244228215797432	0.0	0.0	0.0	0.0
GCA_000331165.2	Actinomycetota	Mycobacterium	20	7119169	0.11436882591212542	0.018383325357215145	0.06881814436488304	0.04497715955331304	0.65
GCA_019711415.1	Pseudomondota	Qipengyuania	3	2714485	0.032128377942777356	0.0	0.015692847814594665	0.0	0.3333333333333333
GCA_003614185.1	Bacillota	Paenibacillus_A	5	5611962	0.0320018203972158	0.0	0.0187504833425458	0.010960516126089236	0.4
GCA_002332425.1	Actinomycetota	Brachybacterium	5	3982721	0.029360831451663322	0.002367476908374953	0.008012361398149656	0.0163714706603852	0.6
GCA_019645855.1	Actinomycetota	Mycobacterium	13	5319859	0.1187292745916762	0.0218338493557818	0.04612791429246527	0.08814331357278454	0.8461538461538461
GCA_900103845.1	Pseudomondota	Pseudomonas	7	5868669	0.038195883938930614	0.013882364127198177	0.021197651460663398	0.0	0.2857142857142857
GCA_023983475.1	Pseudomondota	Aliivibrio	4	4503206	0.019771469481964628	0.0032066043614260597	0.0	0.0	0.0
GCA_000371445.1	Bacillota	Hungatella	4	6873024	0.011434995716587052	0.0	0.0	0.0	0.0
GCA_003287955.1	Actinomycetota	Arthrobacter	7	4132835	0.05407910066576575	0.0028791374443934976	0.021804644995505506	0.009964588472561813	0.42857142857142855
GCA_002388765.1	Pseudomondota	Pseudohongiella	4	3551308	0.02408436553517746	0.0	0.0	0.0	0.0
GCA_020735705.1	Bacillota	Coprococcus	2	3113335	0.014370763184816282	0.0	0.0	0.0	0.0
GCA_001278075.1	Actinomycetota	Streptomyces	26	8532592	0.12248775049832454	0.010357579502219254	0.05422478890353599	0.06024581979309453	0.38461538461538464
GCA_900636325.1	Bacillota	Staphylococcus	8	2798161	0.06574425131363063	0.0357895775118015	0.02500106319829345	0.0	0.125
GCA_003252875.1	Pseudomondota	Haemophilus_A	1	1996489	0.013893890725168032	0.0	0.0	0.0	0.0
GCA_003020585.1	Bacteroidota	Chryseobacterium	6	4613764	0.0526745624613656	0.003368616166756687	0.01468215539416407	0.01112323907334662	0.3333333333333333
GCA_011752975.1	Bacteroidota	Chryseobacterium	8	4870370	0.051487258668232595	0.002550935555204225	0.0	0.010533491295322533	0.125
GCA_916438645.1	Bacillota	Mogibacterium	2	1665220	0.03194232593891498	0.0	0.0	0.0	0.0
GCA_900188445.1	Actinomycetota	Spirillospora	32	8572960	0.09772062391519382	0.006068965678132174	0.026697430059162763	0.05431146301860734	0.625
GCA_001617625.1	Pseudomondota	Microbulbifer	3	3938396	0.02110046831248051	0.015363361124681216	0.015363361124681216	0.0	0.3333333333333333
GCA_002094855.1	Bacteroidota	Zunongwangia	2	4766536	0.013773944013010707	0.0	0.0	0.0	0.0
GCA_900234355.1	Bacillota	Latilactobacillus	2	2098105	0.03173673386222329	0.0	0.0	0.022035598790336994	0.5
GCA_000309385.1	Cyanobacteriota	Nodosilinea	6	6891283	0.023852162217108192	0.0	0.0	0.0	0.0
GCA_013113835.1	Pseudomondota	Vibrio	4	5272090	0.028941273764294617	0.014314816325214478	0.021950118453971764	0.010382220333871386	0.5
GCA_000689415.1	Pseudomondota	Pseudomonas	6	6162905	0.02289504705978755	0.0	0.0	0.0	0.0
GCA_000963515.1	Actinomycetota	Streptomyces	38	9784577	0.17744834549311636	0.002379561221706365	0.09244221799266335	0.10069960101494424	0.5
GCA_000156255.1	Pseudomondota	Phaeobacter	4	3821839	0.03130508637334017	0.0	0.013652851415248	0.013652851415248	0.25
GCA_019637775.1	Chloroflexota	OLB14	2	4108967	0.01020061733277488	0.0	0.0	0.0	0.0
GCA_003762905.1	Actinomycetota	Curtobacterium	8	3904333	0.06070716816419091	0.0	0.01095500819218033	0.021077095626833058	0.375
GCA_009745975.1	Actinomycetota	Actinokineospora	52	6428679	0.2147444288321131	0.0018299249348116464	0.08588747392738072	0.1376674741420438	0.7692307692307693
GCA_002356055.1	Bacillota	Streptococcus	4	2006877	0.054955535391556135	0.0	0.0	0.020515955885687064	0.25
GCA_011050525.1	Pseudomondota	Halopseudomonas	8	3969536	0.03755753821101509	0.0029900220076099575	0.0	0.0	0.0
GCA_016742135.1	Pseudomondota	Brevundimonas	2	2604855	0.01562428618867461	0.0	0.0	0.0	0.0
GCA_910586665.1	Bacteroidota	Duncaniella	0	2993888	0.0	0.0	0.0	0.0	NA
GCA_018401415.1	Actinomycetota	UBA6154	3	1972946	0.043340263747715345	0.0	0.0	0.02083381907056757	0.3333333333333333
GCA_001267175.1	Pseudomondota	Thiopseudomonas	6	2494031	0.059083868644776265	0.0	0.0	0.0	0.0
GCA_019187365.1	Bacteroidota	UBA3362	1	3659186	0.0031083415819802545	0.0	0.0	0.0	0.0
GCA_016616885.1	Pseudomondota	Bradyrhizobium	11	8085095	0.04515345830815841	0.0	0.023995760099293825	0.0	0.36363636363636365
GCA_006715305.1	Actinomycetota	Arthrobacter	5	4942454	0.028618374596910766	0.002399617679800358	0.008618188454561236	0.008351721634637368	0.4
GCA_019083965.1	Actinomycetota	Catellatospora	27	9586736	0.122487257393966	0.002602136952556115	0.04705637038508206	0.061499763840372784	0.5555555555555556
GCA_017937125.1	Bacteroidota	Alistipes	0	2159937	0.0	0.0	0.0	0.0	NA
GCA_902780495.1	Bacteroidota	RF16	2	2030967	0.037102523083831496	0.0	0.014681676265542473	0.0	0.5
GCA_008329525.1	Pseudomondota	Tardiphaga	4	6154984	0.014244066272146281	0.0	0.0	0.0	0.0
GCA_014218725.1	Pseudomondota	Brevundimonas	5	3160035	0.03340247813710924	0.0	0.0	0.0	0.0
GCA_011761235.1	Actinomycetota	Frigoribacterium	2	3199322	0.01939629709044604	0.0	0.0	0.012864600687270616	0.5
GCA_021249325.1	Actinomycetota	Mycobacterium	13	6639486	0.08396207176278404	0.010545846470645468	0.04649923201886411	0.036286995710210095	0.6923076923076923
GCA_002332505.1	Bacteroidota	Kaistella	3	2547872	0.02880403725147888	0.0	0.0	0.016112661860564426	0.3333333333333333
GCA_900168125.1	Bacteroidota	Sphingobacterium	4	5050264	0.023720938152936164	0.0	0.0	0.0	0.0
GCA_000153405.2	Pseudomondota	Psychromonas	2	3052410	0.030583375103606657	0.0	0.0	0.0	0.0
GCA_019330265.1	Actinomycetota	Amycolatopsis	31	8895521	0.15161495318823934	0.014899745613550909	0.06474629198222341	0.07186144577703768	0.41935483870967744
GCA_010078235.1	Pseudomondota	Undibacterium	8	4307112	0.0589230091996679	0.016812889936458582	0.01405582209146175	0.007080614574220498	0.25
GCA_934120315.1	Bacillota	CAG-269	2	1321980	0.04076234133648013	0.0	0.02502609721780965	0.0	0.5
GCA_023734775.1	Cyanobacteriota	Nostoc	16	7408262	0.08626004317881845	0.011319659050935293	0.04633502432824325	0.025576444245627383	0.4375
GCA_900142035.1	Bacteroidota	Flavobacterium	6	3161259	0.047387449114419285	0.0	0.0	0.0012532981321682279	0.16666666666666666
GCA_000746195.1	Actinomycetota	Microbacterium	4	3111058	0.03479234395501466	0.0	0.0	0.013221868573327787	0.25
GCA_024399875.1	Bacillota	Clostridium	7	4697138	0.030230536126466798	0.0	0.0	0.0	0.0
GCA_934376875.1	Bacillota	CAG-95	2	2784415	0.015919681512992855	0.0	0.0	0.0	0.0
GCA_905204185.1	Bacillota	Butyricicoccus	3	3866096	0.015076966531612251	0.0	0.0	0.0	0.0
GCA_900762495.1	Bacteroidota	Coprobacter	1	3080391	0.0009459838053026386	0.0	0.0	0.0	0.0
GCA_000955745.1	Bacillota	Caldicellulosiruptor	5	2488483	0.043998291328492097	0.0	0.0	0.0	0.0
GCA_016623585.1	Bacteroidota	Pelobium	3	3829258	0.01795151958943482	0.0	0.0	0.010734977899112569	0.3333333333333333
GCA_900188405.1	Actinomycetota	Streptomyces	34	9808662	0.09937369643280602	0.009769222346534115	0.025023392589121736	0.041172588065528204	0.5294117647058824
GCA_014205015.1	Actinomycetota	Actinosynnema	38	9689237	0.1866832238699497	0.0074819100822902775	0.10113252467660766	0.07735129195415491	0.5
GCA_000211495.1	Pseudomondota	Photobacterium	2	4598918	0.015451025654295207	0.0	0.0	0.0	0.0
GCA_905182205.1	Bacteroidota	Hel1-33-131	1	1724466	0.013023741842402228	0.0	0.0	0.0	0.0
GCA_018070075.1	Actinomycetota	Saccharopolyspora	26	7166026	0.09884990648931499	0.00930194782994089	0.027815695896163367	0.020776229391297214	0.11538461538461539
GCA_020510705.1	Pseudomondota	Acidovorax	3	4995154	0.015145078610188996	0.0	0.0	0.0	0.0
GCA_023715645.1	Bacillota	Bacillus_A	9	4611046	0.03886948861494767	0.0032717088487080807	0.008190332518912194	0.0	0.1111111111111111
GCA_900111745.1	Myxococcota	Stigmatella	29	9217225	0.12482021432698019	0.005345209648240115	0.07357572371293963	0.06888613438426425	0.5517241379310345
GCA_944382875.1	Bacillota	Merdivicinus	1	2834623	0.007629233234895787	0.0	0.0	0.0	0.0
GCA_001758275.2	Pseudomondota	Allorhizobium	11	5752815	0.06938220679788938	0.02143089948138433	0.029080198129089845	0.02134902652006018	0.36363636363636365
GCA_023015935.1	Bacteroidota	Aureibaculum	4	3316939	0.04687816085855061	0.0	0.0	0.012388530509605393	0.25
GCA_902617415.1	Pseudomondota	Pelagibacter	1	1397227	0.015678196885688583	0.0	0.0	0.0	0.0
GCA_001644575.1	Actinomycetota	Mycobacterium	15	6053985	0.08681868223988001	0.011012415788939021	0.03172224576043713	0.04665687146565444	0.6
GCA_009469585.1	Pseudomondota	Azonexus	7	3900498	0.07568238722337507	0.0	0.0	0.0	0.0
GCA_013394775.1	Bacillota	Oribacterium	1	2527423	0.01316479275530847	0.0	0.0	0.0	0.0
GCA_902635075.1	Pseudomondota	Pelagibacter_A	2	928187	0.055447878498621504	0.0	0.0	0.0	0.0
GCA_000296695.1	Pseudomondota	Rheinheimera	5	3984403	0.031161506504236644	0.0020351856978322726	0.0	0.0	0.0
GCA_008632125.1	Pseudomondota	Cupriavidus	8	5745091	0.029408585521099664	0.007173428584508061	0.013086302723490368	0.0	0.375
GCA_018323945.1	Bacillota	Staphylococcus	4	2263046	0.04300089348603608	0.0066273509243736095	0.0	0.018192294809738732	0.25
GCA_000373585.1	Actinomycetota	Streptomyces	46	8596663	0.1653685854615913	0.020876472649910785	0.08781791260166881	0.07905555911636876	0.5869565217391305
GCA_002733105.1	Pseudomondota	GCA-002733105	6	2061092	0.06032821436403615	0.005800808503453509	0.0	0.0	0.0
GCA_019414445.1	Actinomycetota	Collinsella	0	2201049	0.0	0.0	0.0	0.0	NA
GCA_905207815.1	Bacteroidota	Amulumruptor	1	2688685	0.017584060609554485	0.0	0.017584060609554485	0.0	1.0
GCA_018613655.1	Bacillota	Planococcus	4	3242126	0.030130537801430296	0.006828852425846497	0.0	0.012666071583892791	0.25
GCA_001483745.1	Actinomycetota	Serinicoccus	2	3556988	0.015436374820494193	0.0	0.0	0.0	0.0
GCA_015234515.1	Actinomycetota	Cellulomonas	7	4210595	0.05945786759353488	0.0028231164479129434	0.023340169263488888	0.022183088138374742	0.42857142857142855
GCA_021654515.1	Bacillota	Streptococcus	7	2175328	0.07903084040659615	0.0	0.0	0.01892036511275541	0.14285714285714285
GCA_000018065.1	Cyanobacteriota	Prochlorococcus_A	3	1738790	0.0351485803346005	0.0	0.0	0.0	0.0
GCA_003732225.1	Pseudomondota	Pseudomonas_E	14	5972613	0.06438990773385117	0.012215591400279911	0.028469783660853298	0.0	0.2857142857142857
GCA_014897705.1	Actinomycetota	Brachybacterium	4	4803481	0.021325992545822497	0.0025764648595466497	0.0	0.008577113139408692	0.25
GCA_000980885.2	Actinomycetota	Streptomyces	38	7929397	0.14787063883924592	0.014966459618556114	0.06487428993654877	0.04982787467949959	0.631578947368421
GCA_003355155.1	Actinomycetota	Streptomyces	40	8083249	0.22241267094456696	0.021350325840512892	0.09092940227376393	0.12952959880364937	0.7
GCA_003044425.1	Pseudomondota	Neisseria	4	2439755	0.03219257671364543	0.0	0.0	0.0	0.0
GCA_015864605.1	Pseudomondota	Psychrobacter	2	3409186	0.013977236794941667	0.005817517730038783	0.0	0.0	0.0
GCA_014206845.1	Pseudomondota	Xanthobacter	4	4916900	0.019155768878765075	0.0	0.0	0.0	0.0
GCA_009996515.1	Pseudomondota	Pelomonas	5	4576037	0.05321460468960369	0.0	0.012690019770382102	0.0	0.2
GCA_005884405.1	Pseudomondota	Qipengyuania	2	2668871	0.01672205213365502	0.0	0.0	0.0	0.0
GCA_024699945.1	Pseudomondota	Phenylobacterium	4	4639629	0.024342032520272634	0.0	0.0	0.014772517371539836	0.5
GCA_902778595.1	Bacillota	Scatovivens	0	1812452	0.0	0.0	0.0	0.0	NA
GCA_000442255.1	Pseudomondota	Salipiger	11	5689389	0.042661347290543855	0.0	0.0	0.011653799731394706	0.18181818181818182
GCA_943181435.1	Pseudomondota	Neisseria	3	2024518	0.0451677880858555	0.0	0.0	0.0	0.0
GCA_000731155.1	Bacillota	Halobacillus	7	4036026	0.03693781952841731	0.006531672491703473	0.0	0.010179072186353607	0.14285714285714285
GCA_900103625.1	Actinomycetota	Corynebacterium	6	2266470	0.056720803716793076	0.0	0.0	0.019769068198564287	0.16666666666666666
GCA_017643475.1	Pseudomondota	Maricaulis	2	3256385	0.015113384934520949	0.0	0.0	0.0	0.0
GCA_000686585.1	Bacillota	Mycoplasmopsis	0	778716	0.0	0.0	0.0	0.0	NA
GCA_015773195.1	Bacteroidota	Hymenobacter	3	5320249	0.015631787158834107	0.0	0.0	0.007727645830110584	0.3333333333333333
GCA_004359985.1	Pseudomondota	Paraburkholderia	15	6970102	0.051569116205186095	0.006434482594372364	0.01653476520142747	0.006294025539368003	0.4
GCA_018268055.1	Bacteroidota	JJ008	1	3226219	0.0035788023069729612	0.0	0.0	0.0	0.0
GCA_934338065.1	Bacillota	Eubacterium_F	4	2065192	0.040432560265583055	0.0	0.0	0.0	0.0
GCA_001937065.1	Bacillota	Streptococcus	7	2105196	0.07528990174786576	0.0	0.023879961770780486	0.01955779889378471	0.2857142857142857
GCA_008370345.1	Pseudomondota	Marinobacter	5	4182257	0.02204240437639294	0.0	0.0	0.0	0.0
GCA_000751675.1	Bacillota	Clostridium_J	3	4324249	0.014495002484824533	0.0	0.0	0.0	0.0
GCA_009914495.1	Actinomycetota	Gordonia	13	5395088	0.12197168980376223	0.0	0.07871178375589054	0.02924975459158405	0.5384615384615384
GCA_001046895.1	Actinomycetota	Arthrobacter	5	4758654	0.029130296087927384	0.002492301394469949	0.00895925612578683	0.008656649548380697	0.4
GCA_902538255.1	Pseudomondota	Pelagibacter	1	1075680	0.020362003569834895	0.0	0.0	0.0	0.0
GCA_013166515.1	Bacteroidota	Prevotella	2	3090535	0.011200973294267821	0.0	0.0	0.0	0.0
GCA_003052585.1	Pseudomondota	Pseudomonas_E	5	4054280	0.033252760046173425	0.0	0.0	0.0	0.0
GCA_001858025.1	Cyanobacteriota	Anabaena	13	5922589	0.08976175790688835	0.012684655308683415	0.04154618866850291	0.03197537428310491	0.38461538461538464
GCA_001642635.1	Pseudomondota	Acetobacter	6	4039414	0.02588766588420994	0.0	0.0	0.0	0.0
GCA_001422695.1	Actinomycetota	Agreia	5	4022387	0.046812004911511496	0.0	0.0	0.010212841280563009	0.2
GCA_001295265.1	Bacteroidota	Chryseobacterium	5	4849632	0.038611795699137585	0.0	0.0	0.010580184228411558	0.2
GCA_016893565.2	Actinomycetota	Streptomyces	25	10239499	0.07899644308769403	0.002191025166368003	0.018664585054405495	0.019258950071678313	0.24
GCA_020635875.1	Bacteroidota	Flavobacterium	2	1944370	0.03439777408620787	0.0	0.0	0.0	0.0
GCA_018604545.1	Actinomycetota	Streptomyces	35	8599513	0.10824240861081319	0.0121983651864937	0.030229153674167362	0.041092326972469256	0.2571428571428571
GCA_007833815.1	Bacillota	Brevibacillus_B	23	5759703	0.22436504104465108	0.023416658810358797	0.1733921002523915	0.09689753100116447	0.5652173913043478
GCA_944337235.1	Bacillota	Gallimonas	1	1405006	0.015350824124594487	0.0	0.0	0.0	0.0
GCA_008629655.1	Bacteroidota	Flavobacterium	2	3342959	0.022616789496969603	0.0	0.0	0.0	0.0
GCA_022449765.1	Chloroflexota	UBA2963	1	1614500	0.016617528646639828	0.0	0.0	0.0	0.0
GCA_016907835.1	Actinomycetota	Agromyces	4	3977730	0.03280589683060439	0.0	0.0	0.010343336526109113	0.25
GCA_016907235.1	Actinomycetota	Oerskovia	6	4453691	0.04743391492584465	0.014324747720486222	0.023482320619010164	0.009252774833278734	0.5
GCA_000953635.1	Pseudomondota	Tatlockia	9	3310028	0.10940028301875392	0.0035313900667909757	0.08525758694488385	0.03362630165062048	0.7777777777777778
GCA_017472765.1	Bacteroidota	Prevotella	2	2718670	0.020661573489978557	0.0	0.0	0.0	0.0
GCA_019651755.1	Pseudomondota	GCA-2707915	0	1415944	0.0	0.0	0.0	0.0	NA
GCA_009183415.1	Bacillota	Niallia	5	5133037	0.022023219392340247	0.0	0.0	0.0	0.0
GCA_018070575.1	Actinomycetota	Micromonospora	26	6435116	0.19835819587401377	0.010314188586499452	0.11815529044076284	0.11442746331223866	0.7307692307692307
GCA_015546965.1	Actinomycetota	Collinsella	0	2276687	0.0	0.0	0.0	0.0	NA
GCA_900086595.1	Bacillota	Clostridium	2	3797703	0.011098550887207346	0.0	0.0	0.0	0.0
GCA_022601875.1	Bacteroidota	Chryseobacterium	5	4082941	0.034410489889518364	0.0028724392539593397	0.0	0.0	0.0
GCA_009735625.1	Bacillota	Moorella	4	3559563	0.022886236316087116	0.0	0.0	0.0	0.0
GCA_013200995.1	Bacillota	Gottfriedia	5	5467583	0.0213251449497886	0.0	0.0	0.007515569493869594	0.2
GCA_022811645.1	Bacteroidota	Hymenobacter	3	6124749	0.013463898683848105	0.0	0.0	0.006728765537983679	0.3333333333333333
GCA_001469895.1	Pseudomondota	Pseudoalteromonas	2	4528468	0.004947147688798949	0.0	0.0	0.0	0.0
GCA_900447215.1	Actinomycetota	Dermatophilus	5	2628000	0.06920509893455098	0.020091704718417046	0.056920852359208525	0.0	0.6
GCA_002843385.1	Bacteroidota	Labilibaculum	1	5319962	0.004100593199725863	0.0	0.0	0.0	0.0
GCA_944324365.1	Cyanobacteriota	UBA1221	1	2049706	0.01863437975982897	0.0	0.0	0.0	0.0
GCA_022846015.1	Bacillota	Christensenella	2	2768447	0.011705479642557724	0.0	0.0	0.0	0.0
GCA_000213655.1	Pseudomondota	Alteromonas	3	4972148	0.02535181977688516	0.0	0.020889563222977272	0.0	0.6666666666666666
GCA_004310865.1	Pseudomondota	Aquabacterium	2	3877371	0.014570439609725249	0.0	0.0	0.0	0.0
GCA_000374205.1	Pseudomondota	Bradyrhizobium	15	9002274	0.029167297062942098	0.0	0.007948436139579844	0.0	0.3333333333333333
GCA_001886515.1	Actinomycetota	Mycobacterium	14	6041408	0.08634212422004936	0.009676221172283018	0.01682637557337627	0.04446794522071676	0.5714285714285714
GCA_023662825.1	Bacteroidota	Pullibacteroides	1	2271777	0.021615237763213554	0.0	0.0	0.0	0.0
GCA_009720625.1	Bacillota	Metabacillus	7	5602542	0.02724352624219506	0.004280378442499851	0.0	0.007335598733574866	0.14285714285714285
GCA_001915995.1	Bacillota	CAG-269	2	1434064	0.04679986388334133	0.0	0.03307244307088108	0.0	0.5
GCA_000504545.1	Pseudomondota	Cronobacter	5	4559945	0.028615476721758706	0.00316473115355558	0.00964507247346185	0.0	0.2
GCA_003814515.1	Bacillota	Salinicoccus	1	2485369	0.00840438582761755	0.0	0.0	0.0	0.0
GCA_902790595.1	Bacteroidota	RUG13583	4	3338986	0.04566206626802269	0.0	0.0	0.0	0.0
GCA_902774395.1	Bacteroidota	UBA1711	2	2351643	0.014168392056107156	0.0	0.0	0.0	0.0
GCA_000718555.1	Actinomycetota	Micromonospora	15	6959372	0.08824603714243182	0.012117185286258587	0.037968224719126954	0.0461089017802181	0.4666666666666667
GCA_902589455.1	Pseudomondota	Pelagibacter	1	1188734	0.0184254845911701	0.0	0.0	0.0	0.0
GCA_900168135.1	Actinomycetota	Arthrobacter	5	4542875	0.03670450980931679	0.0	0.009362353135404343	0.009080373111740913	0.4
GCA_000015185.1	Pseudomondota	Shewanella	5	4708380	0.03265518076281014	0.002533567808885434	0.0	0.0	0.0
GCA_001613205.1	Actinomycetota	Nocardia	39	6826509	0.17601837190868716	0.018212090542911466	0.11730651787026136	0.04273560614949749	0.7692307692307693
GCA_902616855.1	Pseudomondota	HIMB59	1	1129746	0.01527245947319132	0.0	0.0	0.0	0.0
GCA_934101645.1	Bacillota	UBA6448	0	1204286	0.0	0.0	0.0	0.0	NA
GCA_944320505.1	Bacteroidota	Avimuribaculum	1	2834854	0.01681568080754776	0.0	0.0	0.0	0.0
GCA_928721625.1	Bacillota	Phil1	2	3021208	0.013419466650425923	0.0	0.0	0.0	0.0
GCA_023109655.1	Bacillota	Streptococcus	2	1867628	0.028553330748950004	0.0	0.0	0.022045610796154268	0.5
GCA_000227685.3	Pseudomondota	Thioalkalivibrio_B	5	3756729	0.044561372406686776	0.0	0.033210806528764784	0.0	0.6
GCA_001274595.1	Pseudomondota	Stenotrophomonas	3	4804002	0.019530591369445724	0.010068272244682663	0.010068272244682663	0.0	0.3333333333333333
GCA_021907015.1	Pseudomondota	Pectobacterium	8	5019495	0.048827421882081765	0.013028800706047122	0.030543710074419837	0.0	0.375
GCA_003385115.1	Bacteroidota	Flavobacterium	8	5124726	0.05332636320458889	0.0	0.0250261184695533	0.02649585558330338	0.625
GCA_024171955.1	Actinomycetota	Promicromonospora	6	5380599	0.025763674267493267	0.0023079214786309106	0.0	0.007637625476271322	0.16666666666666666
GCA_009856445.1	Bacillota	Halobacillus	10	3989413	0.05712193748804649	0.007017573763358168	0.0	0.010298006248036992	0.1
GCA_001281505.1	Actinomycetota	Lawsonella	1	1915154	0.048282801278643914	0.0	0.048282801278643914	0.048282801278643914	1.0
GCA_003248315.1	Actinomycetota	Streptomyces	20	7475027	0.0863418954874678	0.004564799565272473	0.03230128800872559	0.045397963111036256	0.25
GCA_016862095.1	Actinomycetota	Actinoplanes	33	10340617	0.07125832046579039	0.008243511968386413	0.018491643196919486	0.036900119209521055	0.696969696969697
GCA_022965735.1	Pseudomondota	Pseudoxanthomonas_A	3	4119347	0.02534746405194804	0.0	0.0	0.0	0.0
GCA_020169515.1	Bacillota	Pristimantibacillus	10	6305551	0.0414158889524484	0.007581256578528981	0.009774244947031592	0.014901473320888214	0.2
GCA_021923065.1	Actinomycetota	Clavibacter	6	3221227	0.047969609096161187	0.0038783358018543864	0.0	0.012786432002463658	0.16666666666666666
GCA_001824475.1	Pseudomondota	Phenylobacterium	2	4877165	0.005864472495804427	0.0	0.0	0.0	0.0
GCA_014852005.1	Pseudomondota	Pseudoxanthomonas_A	1	4033522	0.010820816150252807	0.0	0.0	0.0	0.0
GCA_004519405.1	Pseudomondota	Pseudomonas_E	20	6315700	0.10998052472410026	0.02628829741754675	0.0859018002755039	0.0238331459695679	0.65
GCA_900113195.1	Bacillota	Clostridium_H	8	3644832	0.043105416106970086	0.0	0.0	0.0	0.0
GCA_000015565.1	Pseudomondota	Acidovorax	4	5597943	0.022385365481570642	0.01118982454805274	0.01118982454805274	0.01118982454805274	0.25
GCA_000413895.1	Pseudomondota	Acinetobacter	8	4066694	0.06755413611154416	0.011915329749422996	0.011915329749422996	0.0	0.125
GCA_014205155.1	Actinomycetota	Amycolatopsis	33	9225930	0.16757692720408673	0.014698355612930078	0.08120915723401327	0.08284704089452229	0.48484848484848486
GCA_001424505.1	Pseudomondota	Pararhizobium	11	6560665	0.03854624493096356	0.002057565810782901	0.006492482088324888	0.007255209647192777	0.18181818181818182
GCA_019779905.1	Actinomycetota	Modestobacter	3	4650937	0.018507238433889774	0.0	0.0	0.008821663247642357	0.3333333333333333
GCA_019200995.1	Bacteroidota	Epilithonimonas	3	4124333	0.022608019284572803	0.0	0.0	0.0	0.0
GCA_900112325.1	Actinomycetota	Micromonospora	20	6407610	0.10324629620092358	0.006203873207014784	0.04065415966327539	0.027743261528089258	0.45
GCA_011523825.1	Actinomycetota	WTFX01	0	3319196	0.0	0.0	0.0	0.0	NA
GCA_017876795.1	Pseudomondota	Rhizobium	13	7582206	0.04408980710890736	0.0	0.0	0.012384390505876522	0.15384615384615385
GCA_015555655.1	Bacillota	Blautia_A	3	3794900	0.01817939866663153	0.0	0.012069883264381144	0.0	0.3333333333333333
GCA_000263395.1	Pseudomondota	Stutzerimonas	6	4275598	0.03809104597766207	0.012191277103226263	0.021769820268416253	0.0	0.3333333333333333
GCA_000196355.1	Pseudomondota	Nitrosospira	6	3234309	0.06622094549407617	0.02196172350879276	0.02196172350879276	0.02196172350879276	0.16666666666666666
GCA_934098365.1	Bacillota	CAG-1000	1	1137511	0.018221362254958413	0.0	0.0	0.0	0.0
GCA_015553285.1	Bacillota	Lachnospira	6	2693207	0.05218982425041967	0.0	0.0	0.0	0.0
GCA_900119695.1	Actinomycetota	Gleimia	0	1946898	0.0	0.0	0.0	0.0	NA
GCA_913051895.1	Bacteroidota	UBA8316	3	2035618	0.03382166988108771	0.0	0.0	0.009633929352167253	0.3333333333333333
GCA_008639165.1	Actinomycetota	Streptomyces	30	8223505	0.1246407705716723	0.023607573656245117	0.0486234276017343	0.039333349952362165	0.3333333333333333
GCA_000233955.1	Bacteroidota	Paraprevotella	3	4166555	0.023525430481536904	0.0	0.0	0.0	0.0
GCA_016778465.1	Pseudomondota	BACL14	3	1237308	0.038409191567499765	0.0	0.0	0.0	0.0
GCA_015069875.1	Pseudomondota	Shewanella	2	4034511	0.021797437161529612	0.0	0.0	0.0	0.0
GCA_014108865.1	Actinomycetota	Nocardioides	7	5171066	0.03736347592546682	0.0023909963632256868	0.007905720019817965	0.0	0.14285714285714285
GCA_003143855.1	Actinomycetota	Streptomyces	31	9425309	0.08792040664131011	0.0026497805005650213	0.041668129925501646	0.028449783450070442	0.3870967741935484
GCA_910587515.1	Bacteroidota	Duncaniella	0	2393661	0.0	0.0	0.0	0.0	NA
GCA_022483925.1	Actinomycetota	Parafannyhessea	0	2332662	0.0	0.0	0.0	0.0	NA
GCA_016887965.1	Actinomycetota	Phycicoccus	3	4111833	0.016383447479506097	0.0	0.0	0.0	0.0
GCA_000971155.1	Actinomycetota	Demequina	3	2966865	0.021011067237639732	0.0	0.0	0.0	0.0
GCA_913060975.1	Pseudomondota	UBA9145	0	3757757	0.0	0.0	0.0	0.0	NA
GCA_023347355.1	Bacillota	Faecalibacterium	4	3038545	0.027344008398756642	0.0	0.0	0.0	0.0
GCA_003946145.1	Bacillota	Levilactobacillus	1	2290968	0.01797056964566943	0.0	0.0	0.01797056964566943	1.0
GCA_003478765.1	Bacillota	Blautia_A	1	3626038	0.004553730545570675	0.0	0.0	0.0	0.0
GCA_001770725.1	Pseudomondota	Aquabacterium	1	4119648	0.013317157194012693	0.0	0.013317157194012693	0.013317157194012693	1.0
GCA_023208015.1	Actinomycetota	Thermobifida	13	4903256	0.10617536592011512	0.024477612427334	0.037071080930712166	0.03595671937178071	0.46153846153846156
GCA_016342265.1	Actinomycetota	Corynebacterium	5	2733307	0.06413000808178518	0.02099434860409021	0.02099434860409021	0.01640686538321528	0.4
GCA_900215155.1	Pseudomondota	Marinobacter	5	4436589	0.018550963363971735	0.0	0.0	0.0	0.0
GCA_002778285.1	Pseudomondota	Limnohabitans_A	3	3552537	0.015550295464902969	0.0	0.0	0.0	0.0
