Assembly_ID	Order	Genus	BGC_Count	BGCome_Size	Genome_Size	BGC_Genome_Prop	Metallophore_Size	NRPS_Size	PKS_Size	NRPS_or_PKS_Size
GCA_003003005.1	Cytophagales	Mongoliibacter	2	81579	4999712	0.016316739844215028	0	0	60427	60427
GCA_018401015.1	Bacteroidales	M50B96	2	37792	2876689	0.013137325585073674	0	0	0	0
GCA_022843845.1	Myxococcales	JAEUJQ01	8	257904	4950703	0.05209441972180517	0	0	95593	95593
GCA_009843425.1	Rhodothermales	Bin80	5	155853	3000342	0.051945078261078234	0	0	97334	97334
GCA_934455685.1	Oscillospirales	UMGS1696	1	20267	2638146	0.0076822890014426794	0	0	0	0
GCA_022870925.1	Burkholderiales	Vitreoscilla	5	126959	3727721	0.03405807462522007	0	0	0	0
GCA_002998695.1	Tissierellales	Fenollaria	1	17215	1646831	0.010453410216348854	0	0	0	0
GCA_019243335.1	Enterobacterales	Morganella	3	62396	4317505	0.014451865139704529	0	0	0	0
GCA_003584705.1	Lachnospirales	Acetatifactor	6	130892	4078671	0.032091825989397034	0	0	0	0
GCA_003352295.1	Nitrososphaerales	PXYB01	2	31038	2226630	0.013939451098745639	0	0	0	0
GCA_900187185.1	Flavobacteriales	Planobacterium	1	20846	2764880	0.0075395677208414105	0	0	0	0
GCA_020171465.1	Flavobacteriales	Lutimonas	2	61893	3583783	0.017270297894710702	0	0	41053	41053
GCA_000242235.1	Lachnospirales	Stomatobaculum	1	21729	2313632	0.009391726947068505	0	0	0	0
GCA_901457705.2	Rhizobiales	RH-AL1	8	210992	4353888	0.04846059430100177	0	0	45124	45124
GCA_002192415.1	Paenibacillales	Paenibacillus	13	539839	8542333	0.063195733530875	0	275055	316213	316213
GCA_018390735.1	Peptostreptococcales	Fusibacter	3	62307	4429959	0.014064915724953662	0	0	0	0
GCA_022549225.1	Burkholderiales	JAKZFD01	15	341109	4922630	0.06929405622604178	0	135791	0	135791
GCA_018139985.1	Rhodobacterales	JAGSOU01	4	80675	3605589	0.0223749850579198	0	35821	0	35821
GCA_009884515.1	Mycoplasmatales	Mycoplasma_L	0	0	795917	0.0	0	0	0	0
GCA_001561955.1	Lachnospirales	Anaerotignum	3	60960	3120417	0.01953585049690474	0	0	0	0
GCA_016699325.1	Methanomicrobiales	UBA9949	1	39029	1951130	0.020003280150476904	0	0	0	0
GCA_015056765.1	Lachnospirales	SIG336	1	19134	2580381	0.007415184036775964	0	0	0	0
GCA_019669925.1	Methanobacteriales	Methanobrevibacter_C	2	70317	2393271	0.02938112733576766	0	48268	0	48268
GCA_017643495.1	Rhizobiales	JAALLB01	3	83070	3733234	0.022251484905580522	0	0	47419	47419
GCA_001566965.1	Methylococcales	Methylohalobius	7	193000	3040136	0.06348400203148806	0	42862	0	42862
GCA_013347225.1	Burkholderiales	Accumulibacter	6	248034	5039009	0.04922277376365075	0	42841	47683	90524
GCA_004346685.1	Burkholderiales	Sulfurirhabdus	7	202175	3861719	0.05235362800866661	0	0	0	0
GCA_944324805.1	Acholeplasmatales	CALUXS01	0	0	1825617	0.0	0	0	0	0
GCA_934539185.1	Oscillospirales	RGIG3102	0	0	1740890	0.0	0	0	0	0
GCA_005239175.1	Halobacteriales	Halalkalirubrum	6	108018	3358786	0.032159833940000944	0	0	0	0
GCA_024397995.1	Rhodospirillales_A	UBA1479	6	125816	3933246	0.031987828882302304	0	0	41074	41074
GCA_013127575.1	Burkholderiales	Ramlibacter	4	106702	5277406	0.020218645296571837	0	0	0	0
GCA_002215485.1	Sulfolobales	Sulfolobus	4	73603	2286709	0.032187304987210875	0	0	0	0
GCA_016721845.1	Xanthomonadales	JADKHK01	4	113670	3873792	0.029343341098334655	0	0	52488	52488
GCA_000300435.2	Burkholderiales	Herbaspirillum	4	95312	6122717	0.015566945197695728	16554	0	0	0
GCA_001552615.1	Mycobacteriales	Millisia	17	677422	5643919	0.12002688203002204	147825	541672	170892	570354
GCA_004135385.1	Actinomycetales	Xylanimonas	5	137281	3859980	0.03556521018243618	48464	48464	0	48464
GCA_000017245.1	Enterobacterales_A	Basfia_A	1	11761	2319663	0.005070133032255116	0	0	0	0
GCA_021295155.1	Flavobacteriales	JABDRK01	4	124203	3216949	0.03860894282128812	0	0	41056	41056
GCA_016469335.1	Enterobacterales_A	Flocculibacter	4	198281	3973578	0.04989986354867074	16383	138307	0	138307
GCA_900142565.1	Flavobacteriales	Chishuiella	2	29234	3443921	0.008488580312963043	0	0	0	0
GCA_009773395.1	Caulobacterales	Pseudaquidulcibacter	1	20678	2633741	0.007851189619632302	0	0	0	0
GCA_017309585.1	Burkholderiales	Nitrogeniibacter	11	337806	4745026	0.07119160147910675	0	0	0	0
GCA_934169745.1	TANB77	RGIG4465	2	64994	1265167	0.05137187422688072	0	44206	0	44206
GCA_020422885.1	Bacillales	Mesobacillus	3	96818	4806131	0.020144686027076666	0	0	41086	41086
GCA_004365575.1	Fusobacteriales	Hypnocyclicus	1	37954	2218931	0.017104632816432777	0	37954	0	37954
GCA_014645795.1	Mycobacteriales	Longimycelium	36	1313001	6818682	0.19255935384580186	239048	513396	494594	808602
GCA_000186985.3	Mycoplasmatales	Eperythrozoon_B	0	0	1155937	0.0	0	0	0	0
GCA_000600975.2	Rhodobacterales	Limimaricola	3	85824	3188840	0.02691386209405301	0	43275	43275	43275
GCA_900768165.1	Oscillospirales	UMGS882	0	0	2590611	0.0	0	0	0	0
GCA_004322775.1	Actinomycetales	Serinicoccus	5	161745	4169359	0.03879373304145793	0	0	41128	41128
GCA_014361295.1	Methanomassiliicoccales	JACIVX01	2	61921	2265489	0.02733228896719428	0	0	0	0
GCA_022483665.1	Coriobacteriales	CADBMC01	0	0	1887808	0.0	0	0	0	0
GCA_903789615.1	Lachnospirales	UBA4285	2	35922	2450891	0.014656710559547528	0	0	0	0
GCA_024397975.1	Pseudomonadales	Bacterioplanoides	2	24213	3904512	0.006201287126278521	13817	0	0	0
GCA_021772315.1	Chlamydiales	JAJFMF01	2	51908	1726748	0.030061132255546266	0	0	41047	41047
GCA_913062895.1	Flavobacteriales	MAAR01	0	0	3179965	0.0	0	0	0	0
GCA_012103275.1	Nitrospirales	JAALKI01	5	105682	2755821	0.03834864456000589	0	0	0	0
GCA_003215435.1	PCC-6307	AG-409-M05	4	77166	1692760	0.04558590703939129	0	0	0	0
GCA_014672695.1	Rhodospirillales_A	Defluviicoccus	4	118606	4226795	0.02806050447206453	0	0	0	0
GCA_001953055.1	Rhizobiales	Salaquimonas	3	68900	3357577	0.020520750529325164	0	0	0	0
GCA_003385555.1	Rhodobacterales	Rhodosalinus	7	153627	3131757	0.04905457224171607	0	0	0	0
GCA_002243625.1	Bacillales	Aeribacillus	4	79670	4089457	0.019481804063473464	0	0	0	0
GCA_900230215.1	Mycobacteriales	MT45	7	215678	4880021	0.044196121287182984	0	0	118690	118690
GCA_011058315.1	Flavobacteriales	Soonwooa	1	20846	3243462	0.006427083159907531	0	0	0	0
GCA_007874125.1	Burkholderiales	Noviherbaspirillum	6	168548	4718988	0.03571697999655858	0	41345	0	41345
GCA_018918075.1	Bacillales_D	MSJ-26	5	139805	3818976	0.036607980778093394	0	0	82258	82258
GCA_014191375.1	Rhizobiales	Paramesorhizobium	8	231596	5146974	0.04499653582862474	62362	93043	41056	134099
GCA_900107585.1	Rhodobacterales	Rubrimonas	7	155625	4864068	0.03199482408551854	0	0	47368	47368
GCA_001017435.1	Burkholderiales	Polyangium_A	14	679069	6476147	0.10485694657641341	73791	494808	319728	541365
GCA_014495845.1	Rhizobiales	Aquibium	9	232429	6109263	0.03804534196678061	0	89816	0	89816
GCA_000025625.1	Halobacteriales	Natrialba	4	73417	4443643	0.01652180429435938	0	0	0	0
GCA_016841665.1	Methanomicrobiales	DSDF01	3	48410	2221645	0.021790159994058457	0	0	0	0
GCA_000055945.1	Desulfovibrionales	Lawsonia	0	0	1719014	0.0	0	0	0	0
GCA_006969905.1	Balneolales	Balneola	4	108455	3489955	0.03107633192978133	0	0	41095	41095
GCA_003072065.1	Rhodobacterales	Thalassorhabdomicrobium	3	62454	3428877	0.018214126665960895	0	0	0	0
GCA_004135585.1	Sphingomonadales	Allosphingosinicella	7	228726	6077080	0.03763748379155779	0	47176	40969	88145
GCA_003710105.1	Actinomycetales	Georgenia_A	4	118487	3432109	0.03452308769913776	0	0	41053	41053
GCA_023263785.1	Rickettsiales	JALQUO01	0	0	943962	0.0	0	0	0	0
GCA_000420485.1	Desulfovibrionales	Paucidesulfovibrio	3	75345	3701832	0.020353435812322115	0	0	0	0
GCA_000166395.1	Cytophagales	Leadbetterella	5	182509	4059653	0.04495679803175296	0	0	0	0
GCA_003499665.1	Bacteroidales	GWF2-33-38	1	20249	3263625	0.006204450572599487	0	0	0	0
GCA_021655555.1	Pseudomonadales	Marinagarivorans	10	392808	5311067	0.07396027954458116	50563	243013	69466	243013
GCA_002256245.1	Rhodobacterales	Cypionkella	7	180776	4350663	0.041551368147797245	0	51895	92990	92990
GCA_014860445.1	Burkholderiales	2-12-FULL-64-23	5	138364	4613947	0.029988207493497433	0	42847	0	42847
GCA_001653795.1	Burkholderiales	Mitsuaria	7	234987	6085092	0.038616836031402646	11974	0	0	0
GCA_001953215.1	Burkholderiales	Usitatibacter	7	206430	4806848	0.04294498182592834	0	0	47650	47650
GCA_002359215.1	Flavobacteriales	BRH-c54	2	41080	3098862	0.013256479314019146	0	0	0	0
GCA_900155695.1	Enterobacterales	Serratia_E	0	0	1159944	0.0	0	0	0	0
GCA_003691365.1	Acetobacterales	Commensalibacter	2	71791	2023834	0.0354727709881344	0	0	46543	46543
GCA_002159915.1	Coriobacteriales	Rubneribacter	5	158344	3873418	0.04087965719165863	0	69542	0	69542
GCA_000521505.1	Burkholderiales	Advenella	10	282793	4764126	0.05935884147480566	19570	0	40945	40945
GCA_002401155.1	Rhizobiales	GCA-2401155	0	0	2818071	0.0	0	0	0	0
GCA_002298295.1	Rhizobiales	UBA4765	4	97882	3046635	0.03212790504934132	0	0	0	0
GCA_001436805.1	Lactobacillales	Paralactobacillus	0	0	2159422	0.0	0	0	0	0
GCA_001543925.1	Streptomycetales	Carbonactinospora	11	321827	5014930	0.0641737771015747	15492	0	154577	154577
GCA_000621705.1	Bacteroidales	Prolixibacter	4	51696	5151245	0.01003563216271018	0	0	0	0
GCA_000024025.1	Streptomycetales	Catenulispora	24	1045581	10467782	0.09988563002171807	25981	327649	599326	703572
GCA_022871045.1	Burkholderiales	Alysiella	3	83090	2909476	0.02855840708086267	0	0	0	0
GCA_002843175.1	Flavobacteriales	Confluentibacter	3	87016	4136527	0.021036004358245455	0	34664	0	34664
GCA_013538795.1	Nitrososphaerales	Nitrosothermus	2	52578	1587672	0.03311641195410639	0	0	0	0
GCA_900167115.1	Lachnospirales	Eubacterium_S	2	37568	2872342	0.013079222460278058	0	0	0	0
GCA_002705995.1	Flavobacteriales	GCA-2705995	3	105700	4489342	0.0235446530917003	0	0	0	0
GCA_024236015.1	Burkholderiales	CAISIP01	2	65573	5317171	0.012332309794061542	0	43843	0	43843
GCA_910584685.1	Lachnospirales	CAG-303	3	75361	3066710	0.024573891890658065	0	41683	0	41683
GCA_900149625.2	Chlamydiales	Chlamydia	0	0	1101914	0.0	0	0	0	0
GCA_019931165.1	Tissierellales	JAIOUP01	2	32362	2519592	0.012844143019981012	0	0	0	0
GCA_000242635.3	Sphingobacteriales	Solitalea	2	61524	5202069	0.011826832746739806	0	0	41101	41101
GCA_017592665.1	Streptosporangiales	NEAU-GS5	30	1122046	9955411	0.11270714991073698	12945	585056	432116	878066
GCA_000468495.1	Desulfovibrionales	Megalodesulfovibrio	4	118476	3796022	0.031210567272792412	0	42745	43583	86328
GCA_016714605.1	Bacteroidales	JADKDL01	4	159005	5037108	0.03156672439820627	0	50896	50896	50896
GCA_000429665.1	Burkholderiales	Azovibrio	6	221721	4025691	0.05507650736233854	0	127500	86047	127500
GCA_003367905.1	Veillonellales	Megasphaera	1	21641	2652760	0.008157918545213288	0	0	0	0
GCA_000516555.1	Rhizobiales	P52-10	4	107513	5085524	0.02114098763470588	0	0	0	0
GCA_005153485.1	Rhizobiales	Pseudolabrys	1	20852	4517519	0.004615807924659531	0	0	0	0
GCA_934433105.1	Oscillospirales	CAKRRH01	1	20267	2044828	0.009911347066843764	0	0	0	0
GCA_944385415.1	Oscillospirales	Avoscillospira_A	2	52730	2632764	0.02002838081954934	0	0	0	0
GCA_000272025.2	Burkholderiales	AKCV01	4	105322	3817102	0.027592136652360873	0	0	0	0
GCA_000007925.1	PCC-6307	Prochlorococcus	3	61357	1751080	0.03503951846860223	0	0	0	0
GCA_015064485.1	Oscillospirales	UMGS1052	3	67522	1603613	0.04210616900711082	0	0	0	0
GCA_001554015.1	Selenomonadales	Centipeda	2	43379	2458072	0.01764757094177876	0	0	0	0
GCA_007859655.1	Rhizobiales	Devosia	5	137179	4480314	0.030618166494580514	0	0	43441	43441
GCA_020683205.1	Victivallales	WC36	0	0	3660783	0.0	0	0	0	0
GCA_012530535.1	Actinomycetales	Yonghaparkia	4	123121	2620736	0.046979550782680894	0	0	41074	41074
GCA_000307165.1	Bacillales_D	Amphibacillus	4	86360	2569486	0.033609834807428414	0	0	41176	41176
GCA_900109325.1	Lactobacillales	Alkalibacterium	1	20930	2638902	0.00793132901487058	0	0	0	0
GCA_904528075.1	Actinomycetales	Agreia	7	223886	3436992	0.06514009924957638	0	0	41080	41080
GCA_902607435.1	HIMB59	CACLJX01	0	0	1506059	0.0	0	0	0	0
GCA_001263175.1	Myxococcales	Vulgatibacter	3	139885	4350553	0.03215338371926511	0	44020	95865	139885
GCA_016177735.1	Ignavibacteriales	DSXH01	2	41288	3866697	0.010677847268611944	0	0	0	0
GCA_001652565.1	Rhizobiales	Shinella	9	173834	7354253	0.023637206933185464	0	0	0	0
GCA_024398435.1	Bacteroidales	UBA1786	2	41229	2315765	0.017803619970074683	0	0	0	0
GCA_002291425.1	Enterobacterales	Gibbsiella	8	252638	5548506	0.04553261724867919	54071	95947	0	95947
GCA_022841915.1	Burkholderiales	WYBJ01	5	133564	6210125	0.021507457579356293	0	60792	0	60792
GCA_018240065.1	Chlamydiales	CAJCHM01	2	74552	2257994	0.0330169167854299	0	33409	41143	74552
GCA_019797845.1	Enterobacterales	Symbiopectobacterium	5	174475	4942431	0.03530145387967986	61719	61719	0	61719
GCA_017513445.1	Bacteroidales	RGIG6374	0	0	1623436	0.0	0	0	0	0
GCA_024742705.1	Rhodobacterales	JANSXZ01	7	199956	3705376	0.05396375428566494	0	94164	52075	94164
GCA_022559625.1	Caulobacterales	Aquisalinus	2	64863	3135432	0.02068710149032095	0	0	0	0
GCA_023115355.1	Halobacteriales	Halocatena	6	135280	4012255	0.03371670045896884	26901	0	0	0
GCA_000223395.1	Sulfolobales	Pyrolobus	0	0	1843267	0.0	0	0	0	0
GCA_021812385.1	Burkholderiales	RBG-16-58-11	6	223441	3292807	0.06785730229557943	0	0	0	0
GCA_009779795.1	Lachnospirales	WRAC01	2	70194	2851368	0.024617657208750327	0	48689	0	48689
GCA_000981545.1	Rhizobiales	Filomicrobium	4	91972	3969942	0.023167089090974126	0	0	0	0
GCA_002215645.1	Gemmatimonadales	AG11	6	193546	4201639	0.04606440486676747	0	128409	0	128409
GCA_003363015.1	Enterobacterales	Enterobacillus	12	353909	4931017	0.0717720097091533	11839	202834	178414	269448
GCA_002281915.1	Burkholderiales	Limnohabitans	2	32961	2627188	0.012546113943882204	0	0	0	0
GCA_019090455.1	Pseudomonadales	DC-out160	14	526104	5553091	0.09474074889102303	0	394276	170922	480757
GCA_025150245.1	Lachnospirales	Dorea	1	21663	3188304	0.0067945214759947605	0	0	0	0
GCA_900184255.1	Clostridiales	Haloimpatiens	3	53994	4211471	0.012820698516029197	0	0	0	0
GCA_018379975.1	Oscillospirales	UBA1394	7	183084	2686471	0.06815037273806418	0	50974	29366	80340
GCA_022592275.1	Enterobacterales	Moellerella	3	95671	4068881	0.02351285279662885	0	0	0	0
GCA_002201795.1	Bacteroidales	Natronoflexus	4	95748	4775573	0.020049531229027386	0	42448	0	42448
GCA_004217115.1	Bacteroidales	Ancylomarina	4	98673	4003489	0.0246467518706808	0	0	0	0
GCA_900637275.1	Enterobacterales_A	Actinobacillus_B	1	11761	2257472	0.0052098099112635726	0	0	0	0
GCA_002903045.1	Enterobacterales	Phytobacter	4	97161	6262406	0.015514963418213384	53744	53744	0	53744
GCA_020990525.1	Xanthomonadales	Xylella	1	41200	2824929	0.01458443734338102	0	0	0	0
GCA_015066225.1	Oscillospirales	DTU089	2	49909	2035071	0.024524451481053977	0	0	0	0
GCA_002423725.1	Sphingobacteriales	UBA2059	1	20837	2531449	0.008231254115725815	0	0	0	0
GCA_009777775.1	Oscillospirales	WRMH01	4	77860	2797010	0.027836868656172128	0	0	0	0
GCA_934454195.1	Oscillospirales	CAG-964	3	52871	1875683	0.028187598863987143	0	0	0	0
GCA_015068035.1	Oscillospirales	SIG483	2	68415	1939936	0.035266627352654935	0	41947	0	41947
GCA_013414345.1	Actinomycetales	Marinisubtilis	4	116697	2585348	0.04513783057445265	0	0	41065	41065
GCA_944326345.1	Bacteroidales	Coprenecus	0	0	2415979	0.0	0	0	0	0
GCA_000314895.2	Enterobacterales	Providencia_B	2	93627	3896123	0.024030812168917667	67354	67354	0	67354
GCA_903897315.1	Caulobacterales	CAIMFV01	1	23514	3624724	0.006487114605139592	0	0	0	0
GCA_018364155.1	Oscillospirales	JAGZMM01	2	63366	2275120	0.027851717711593234	0	41743	0	41743
GCA_002250835.2	Peptostreptococcales	Romboutsia_A	3	57740	4164857	0.013863621247980422	0	0	0	0
GCA_910574475.1	Lachnospirales	Merdisoma	4	116364	4452700	0.026133357288835986	0	47253	0	47253
GCA_016702605.1	Burkholderiales	JADJDQ01	4	111772	5965184	0.01873739351543892	0	0	0	0
GCA_003149345.1	Vampirovibrionales	Vampirovibrio	0	0	2972962	0.0	0	0	0	0
GCA_900048045.1	Enterobacterales	Mikella	0	0	352837	0.0	0	0	0	0
GCA_017873765.1	Paenibacillales	Paenibacillus_AG	2	40531	3608107	0.011233314311354957	0	0	0	0
GCA_003169835.1	Rhizobiales	PNAI01	2	44046	3300495	0.013345270936632233	0	0	0	0
GCA_006349365.1	Actinomycetales	Oceanitalea	4	97086	3454625	0.028103194992220575	0	0	41125	41125
GCA_025141015.1	Rhodobacterales	WKFI01	8	245894	5167684	0.0475830178470665	0	137710	52022	137710
GCA_013112585.1	Ignavibacteriales	IGN16	5	79474	4942932	0.01607831141516816	0	4975	0	4975
GCA_014189415.1	Rhizobiales	Tardiphaga	5	107524	6571273	0.016362735196057143	0	0	0	0
GCA_021044565.1	Actinomycetales	Subtercola	7	196558	4318731	0.045512906453307696	0	0	41092	41092
GCA_000482785.1	Burkholderiales	Derxia	6	184804	5185168	0.035640889552662515	50041	50041	57278	107319
GCA_003072645.1	Enterobacterales_A	Dongshaea	6	267034	5112152	0.05223514480790086	0	185848	53389	185848
GCA_013414665.1	Cytophagales	ELB16-189	0	0	4262804	0.0	0	0	0	0
GCA_000019845.1	Rhizobiales	Beijerinckia	10	349810	4418616	0.07916732298077045	0	94565	200874	243718
GCA_003150645.1	Oscillospirales	CAG-217	3	62135	2039338	0.03046822056961622	0	0	0	0
GCA_000194605.1	Flavobacteriales	Fluviicola	4	130955	4633577	0.028262182758590177	0	0	0	0
GCA_002250055.1	Bacillales	Sutcliffiella	6	146946	4899141	0.029994237765355192	0	0	41083	41083
GCA_005518075.1	Pseudomonadales	Moraxella_A	2	46677	3231476	0.014444482954538422	19190	0	0	0
GCA_900231165.1	Rhizobiales	Hartmannibacter	6	195103	5449775	0.035800193585973736	48522	48522	47524	96046
GCA_000270305.1	Lachnospirales	Eubacterium_I	2	64860	2835737	0.022872360871265564	0	43216	0	43216
GCA_900475915.1	Actinomycetales	Arcanobacterium	1	11116	1988850	0.005589159564572492	0	0	0	0
GCA_002797595.1	Actinomycetales	Sediminihabitans	5	128503	3421787	0.0375543539092293	12385	0	41227	41227
GCA_024721995.1	Paenibacillales	Paenibacillus_AM	9	359458	5280560	0.06807194691472117	51989	272591	98580	272591
GCA_022865125.1	Rhizobiales	Acuticoccus	11	341888	5526513	0.06186323998514072	14790	74805	175373	175373
GCA_014860575.1	Bacteroidales	JAAYJT01	2	41089	4406502	0.00932462983109959	0	0	0	0
GCA_024760505.1	Nitrospirales	UBA8639	6	124751	3702696	0.03369193690219235	0	42703	0	42703
GCA_900683755.1	Oscillospirales	Ruthenibacterium	3	63374	4419852	0.014338489162080541	0	0	0	0
GCA_025152405.1	Lachnospirales	Mediterraneibacter	5	96595	2733858	0.03533285196231845	0	0	0	0
GCA_014200045.1	Sphingomonadales	Rhizorhapis	4	126194	3360228	0.03755518970736509	17037	51135	92107	92107
GCA_021373135.1	Bacteroidales	UBA8389	4	105030	2646922	0.039680051017748165	0	0	0	0
GCA_014384705.1	Oscillospirales	Yeguia	3	37895	2964708	0.012782034520768993	0	0	0	0
GCA_002224425.1	Lactobacillales	Latilactobacillus	1	20354	2114309	0.009626785867155652	0	0	0	0
GCA_944392725.1	Treponematales	Avitreponema	2	47637	2141347	0.022246277693433153	0	0	0	0
GCA_009858245.1	Actinomycetales	Ornithinibacter	5	137493	3695644	0.037204070521944216	0	42562	0	42562
GCA_015904235.1	Rhizobiales	L22	6	153947	4392049	0.035051293826639913	13556	43051	39844	82895
GCA_000512205.2	Sphingomonadales	Sphingomonas_D	7	194456	6580298	0.029551245247555657	0	44695	41083	85778
GCA_900315155.1	Selenomonadales	UBA2897	1	21651	2492152	0.008687672341012908	0	0	0	0
GCA_018645345.1	Bacteroidales	GCA-002708315	4	163120	2541956	0.06417105567523593	0	42064	0	42064
GCA_014697015.1	Cyanobacteriales	Desertifilum	9	333359	6313743	0.05279894984639064	76428	176649	126812	176649
GCA_021568285.1	Enterobacterales_A	Alishewanella	2	47028	3838836	0.012250588459626824	0	0	0	0
GCA_002240395.1	Xanthomonadales	Luteimonas_D	5	158319	3865165	0.04096047646090141	49595	49595	0	49595
GCA_023245035.1	UBA6257	JAHFLD01	0	0	715905	0.0	0	0	0	0
GCA_005121165.3	Oscillospirales	Dysosmobacter	0	0	3576111	0.0	0	0	0	0
GCA_002952775.1	Halobacteriales	Halalkaliarchaeum	2	41425	3313120	0.01250332013328826	0	0	0	0
GCA_020985325.1	Sphingomonadales	Croceicoccus	7	207995	3836718	0.05421169864451857	0	88709	0	88709
GCA_024436395.1	Sphingobacteriales	Pedobacter_A	2	61941	4549596	0.013614615451569766	0	0	41095	41095
GCA_000829755.1	Chlamydiales	HS-T3	3	123835	2303454	0.053760569996188334	0	88847	34988	123835
GCA_002717125.1	Pseudomonadales	UBA2965	0	0	3238912	0.0	0	0	0	0
GCA_006715055.1	Actinomycetales	Lapillicoccus	5	107096	4579077	0.023388119483467956	0	22114	0	22114
GCA_001999985.1	Campylobacterales	Helicobacter_A	0	0	2620399	0.0	0	0	0	0
GCA_023703795.1	Halobacteriales	Haloplanus	6	118299	3839886	0.030807945860892746	0	0	0	0
GCA_008642235.1	Actinomycetales	Planctomonas	6	171712	3290868	0.0521783310664542	0	0	41227	41227
GCA_010499255.1	Burkholderiales	Sheuella	3	162216	3180443	0.05100421545048913	0	83532	140501	140501
GCA_000161975.1	Peptostreptococcales	Eubacterium_N	2	32100	1084901	0.02958795318651195	0	0	0	0
GCA_902577425.1	HIMB59	MarineAlpha5-Bin3	0	0	1519505	0.0	0	0	0	0
GCA_023347235.1	Oscillospirales	Faecalibacterium	2	42275	3227950	0.01309654734428972	0	0	0	0
GCA_000301035.1	Lactobacillales	Facklamia	1	41218	1897623	0.021720858147271614	0	0	41218	41218
GCA_016283575.1	Lachnospirales	UBA1258	0	0	2214002	0.0	0	0	0	0
GCA_910579185.1	Bacteroidales	Paramuribaculum	1	14444	2595177	0.0055657090055899845	0	0	0	0
GCA_024399135.1	Lachnospirales	JAILLW01	2	65060	3156390	0.020612155025202843	0	42421	0	42421
GCA_012960535.1	Pseudomonadales	UBA9926	0	0	4236813	0.0	0	0	0	0
GCA_014636195.1	Enterobacterales_A	Neiella	0	0	4280945	0.0	0	0	0	0
GCA_000526695.1	Pseudomonadales	Carnimonas	5	172386	2726123	0.06323485770818119	49527	49527	88502	138029
GCA_024029775.1	Lactobacillales	Fructobacillus	1	41164	1414204	0.029107540354856867	0	0	41164	41164
GCA_002943525.1	Streptomycetales	Kitasatospora	44	1676395	8963858	0.18701713034722325	36654	619335	589364	1001338
GCA_003013695.1	Burkholderiales	Pulveribacter	3	71962	3358427	0.021427293194105454	0	0	0	0
GCA_016936765.1	Rs-D84	JAFGMC01	1	20966	766725	0.027344875933352896	0	0	0	0
GCA_004139715.1	Flavobacteriales	Muriicola	5	172352	3067493	0.05618659928482314	0	50640	91696	91696
GCA_006065115.1	Actinomycetales	Plantibacter	6	207430	4311036	0.048116044496032975	0	0	126586	126586
GCA_002363615.1	Lachnospirales	UBA3212	1	20264	2011925	0.01007194602184475	0	0	0	0
GCA_902537215.1	Rhodobacterales	CACIJG01	3	80463	2107730	0.038175193217347574	0	0	0	0
GCA_000214355.1	Treponematales	Leadbettera	2	45991	3855671	0.011928144284094779	0	0	0	0
GCA_934182605.1	TANB77	CALXUC01	1	43459	1504528	0.028885471058032818	0	43459	0	43459
GCA_002163585.1	Enterobacterales	Tatumella	3	100796	4491252	0.02244273979727702	52421	52421	0	52421
GCA_012927045.1	Burkholderiales	Azohydromonas	12	305847	6654139	0.04596342216476091	0	86858	0	86858
GCA_000176015.1	Rhodobacterales	Pseudorhodobacter_B	4	142314	3508395	0.04056384757132535	0	51964	100646	100646
GCA_010119975.1	Cytophagales	Rhodocytophaga	7	194050	8983451	0.021600830237733806	0	47504	41110	88614
GCA_916439345.1	Peptostreptococcales	JABZIP01	1	20141	1669213	0.012066165312635355	0	0	0	0
GCA_014395785.1	Propionibacteriales	Nocardioides_B	2	62568	4488624	0.013939238394661704	0	42268	0	42268
GCA_018343795.1	Enterobacterales_A	Phocoenobacter	1	11764	2301649	0.005111118159198036	0	0	0	0
GCA_013394635.1	Flavobacteriales	Winogradskyella	4	135265	4810040	0.02812138776392712	0	0	41053	41053
GCA_016744015.1	Rhodobacterales	UBA3077	6	157338	3124022	0.050363921892995635	0	68053	0	68053
GCA_001648895.1	Burkholderiales	MM1	4	97301	2418176	0.04023735245077281	0	0	0	0
GCA_019084025.1	Burkholderiales	DAT-1	5	97704	3740776	0.02611864490148568	0	0	0	0
GCA_004336975.1	Enterobacterales_A	Corallincola	5	153726	4342103	0.035403582089139754	51425	51425	0	51425
GCA_003858585.1	Erysipelotrichales	RQZE01	0	0	1509026	0.0	0	0	0	0
GCA_944322305.1	Coriobacteriales	CALUOB01	0	0	2350855	0.0	0	0	0	0
GCA_023397505.1	Ignavibacteriales	JAEWUC01	3	62927	3804043	0.01654213687910468	0	0	0	0
GCA_001273775.1	Nitrospirales	Nitrospira_E	8	217971	4589485	0.047493564092703215	0	91991	0	91991
GCA_003097575.1	Campylobacterales	Helicobacter_D	0	0	2067954	0.0	0	0	0	0
GCA_002424475.1	Campylobacterales	BN30871	1	11614	1519349	0.007644063345551285	0	0	0	0
GCA_002057455.1	Streptosporangiales	Nonomuraea	32	1293459	13047416	0.09913526172538685	100209	571165	600753	783909
GCA_001604005.1	Oscillospirales	Firm-07	2	40540	1659020	0.024436112885920604	0	0	0	0
GCA_016699915.1	Burkholderiales	Q3-R57-64	0	0	912463	0.0	0	0	0	0
GCA_010586905.1	Lactobacillales	Ligilactobacillus	4	95607	2722946	0.0351116033883889	0	0	41161	41161
GCA_024205245.1	Enterobacterales	Buchnera	0	0	671355	0.0	0	0	0	0
