Assembly_ID	Order	Genus	BGC_Count	BGCome_Size	Genome_Size	BGC_Genome_Prop	Metallophore_Size	NRPS_Size	PKS_Size	NRPS_or_PKS_Size
GCA_000024025.1	Streptomycetales	Catenulispora	24	1045581	10467782	0.09988563002171807	25981	327649	599326	703572
GCA_022871045.1	Burkholderiales	Alysiella	3	83090	2909476	0.02855840708086267	0	0	0	0
GCA_002843175.1	Flavobacteriales	Confluentibacter	3	87016	4136527	0.021036004358245455	0	34664	0	34664
GCA_013538795.1	Nitrososphaerales	Nitrosothermus	1	31993	1587672	0.02015088758887226	0	0	0	0
GCA_900167115.1	Lachnospirales	Eubacterium_S	2	37568	2872342	0.013079222460278058	0	0	0	0
GCA_002705995.1	Flavobacteriales	GCA-2705995	3	105700	4489342	0.0235446530917003	0	0	0	0
GCA_024236015.1	Burkholderiales	CAISIP01	2	65573	5317171	0.012332309794061542	0	43843	0	43843
GCA_910584685.1	Lachnospirales	CAG-303	2	33678	3066710	0.010981801344111442	0	0	0	0
GCA_900149625.2	Chlamydiales	Chlamydia	0	0	1101914	0.0	0	0	0	0
GCA_019931165.1	Tissierellales	JAIOUP01	1	21576	2519592	0.008563291199527543	0	0	0	0
GCA_000242635.3	Sphingobacteriales	Solitalea	2	61524	5202069	0.011826832746739806	0	0	41101	41101
GCA_017592665.1	Streptosporangiales	NEAU-GS5	26	1046532	9955411	0.10512192816549713	12945	543292	432116	836302
GCA_000468495.1	Desulfovibrionales	Megalodesulfovibrio	1	43583	3796022	0.011481229560840269	0	0	43583	43583
GCA_016714605.1	Bacteroidales	JADKDL01	4	159005	5037108	0.03156672439820627	0	50896	50896	50896
GCA_000429665.1	Burkholderiales	Azovibrio	5	209990	4025691	0.05216247347349809	0	127500	86047	127500
GCA_003367905.1	Veillonellales	Megasphaera	1	21641	2652760	0.008157918545213288	0	0	0	0
GCA_000516555.1	Rhizobiales	P52-10	4	107513	5085524	0.02114098763470588	0	0	0	0
GCA_005153485.1	Rhizobiales	Pseudolabrys	1	20852	4517519	0.004615807924659531	0	0	0	0
GCA_934433105.1	Oscillospirales	CAKRRH01	0	0	2044828	0.0	0	0	0	0
GCA_944385415.1	Oscillospirales	Avoscillospira_A	2	52730	2632764	0.02002838081954934	0	0	0	0
GCA_000272025.2	Burkholderiales	AKCV01	4	105322	3817102	0.027592136652360873	0	0	0	0
GCA_000007925.1	PCC-6307	Prochlorococcus	3	61357	1751080	0.03503951846860223	0	0	0	0
GCA_015064485.1	Oscillospirales	UMGS1052	2	47258	1603613	0.029469703725275364	0	0	0	0
GCA_001554015.1	Selenomonadales	Centipeda	2	43379	2458072	0.01764757094177876	0	0	0	0
GCA_007859655.1	Rhizobiales	Devosia	5	137179	4480314	0.030618166494580514	0	0	43441	43441
GCA_020683205.1	Victivallales	WC36	0	0	3660783	0.0	0	0	0	0
GCA_012530535.1	Actinomycetales	Yonghaparkia	4	123121	2620736	0.046979550782680894	0	0	41074	41074
GCA_000307165.1	Bacillales_D	Amphibacillus	2	61998	2569486	0.02412856112078447	0	0	41176	41176
GCA_900109325.1	Lactobacillales	Alkalibacterium	1	20930	2638902	0.00793132901487058	0	0	0	0
GCA_904528075.1	Actinomycetales	Agreia	6	211256	3436992	0.061465374373871104	0	0	41080	41080
GCA_902607435.1	HIMB59	CACLJX01	0	0	1506059	0.0	0	0	0	0
GCA_001263175.1	Myxococcales	Vulgatibacter	2	95865	4350553	0.022035129786948923	0	0	95865	95865
GCA_016177735.1	Ignavibacteriales	DSXH01	1	20913	3866697	0.005408492054070955	0	0	0	0
GCA_001652565.1	Rhizobiales	Shinella	8	163033	7354253	0.02216853295637232	0	0	0	0
GCA_024398435.1	Bacteroidales	UBA1786	1	20959	2315765	0.00905057292082746	0	0	0	0
GCA_002291425.1	Enterobacterales	Gibbsiella	8	252638	5548506	0.04553261724867919	54071	95947	0	95947
GCA_022841915.1	Burkholderiales	WYBJ01	4	121359	6210125	0.019542118717417123	0	60792	0	60792
GCA_018240065.1	Chlamydiales	CAJCHM01	1	41143	2257994	0.01822104044563449	0	0	41143	41143
GCA_019797845.1	Enterobacterales	Symbiopectobacterium	5	174475	4942431	0.03530145387967986	61719	61719	0	61719
GCA_017513445.1	Bacteroidales	RGIG6374	0	0	1623436	0.0	0	0	0	0
GCA_024742705.1	Rhodobacterales	JANSXZ01	7	199956	3705376	0.05396375428566494	0	94164	52075	94164
GCA_022559625.1	Caulobacterales	Aquisalinus	2	64863	3135432	0.02068710149032095	0	0	0	0
GCA_023115355.1	Halobacteriales	Halocatena	6	135280	4012255	0.03371670045896884	26901	0	0	0
GCA_000223395.1	Sulfolobales	Pyrolobus	0	0	1843267	0.0	0	0	0	0
GCA_021812385.1	Burkholderiales	RBG-16-58-11	5	211725	3292807	0.06429924377590306	0	0	0	0
GCA_009779795.1	Lachnospirales	WRAC01	2	70194	2851368	0.024617657208750327	0	48689	0	48689
GCA_000981545.1	Rhizobiales	Filomicrobium	4	91972	3969942	0.023167089090974126	0	0	0	0
GCA_002215645.1	Gemmatimonadales	AG11	3	116551	4201639	0.027739413119499318	0	83534	0	83534
GCA_003363015.1	Enterobacterales	Enterobacillus	8	287295	4931017	0.058262828945834094	11839	202834	111800	202834
GCA_002281915.1	Burkholderiales	Limnohabitans	1	21293	2627188	0.008104863450959733	0	0	0	0
GCA_019090455.1	Pseudomonadales	DC-out160	13	519681	5553091	0.0935840957765684	0	394276	170922	480757
GCA_025150245.1	Lachnospirales	Dorea	1	21663	3188304	0.0067945214759947605	0	0	0	0
GCA_900184255.1	Clostridiales	Haloimpatiens	2	42167	4211471	0.010012416089295165	0	0	0	0
GCA_018379975.1	Oscillospirales	UBA1394	7	183084	2686471	0.06815037273806418	0	50974	29366	80340
GCA_022592275.1	Enterobacterales	Moellerella	3	95671	4068881	0.02351285279662885	0	0	0	0
GCA_002201795.1	Bacteroidales	Natronoflexus	1	20834	4775573	0.0043626178471148904	0	0	0	0
GCA_004217115.1	Bacteroidales	Ancylomarina	4	98673	4003489	0.0246467518706808	0	0	0	0
GCA_900637275.1	Enterobacterales_A	Actinobacillus_B	0	0	2257472	0.0	0	0	0	0
GCA_002903045.1	Enterobacterales	Phytobacter	2	80212	6262406	0.012808495648477598	53744	53744	0	53744
GCA_020990525.1	Xanthomonadales	Xylella	1	41200	2824929	0.01458443734338102	0	0	0	0
GCA_015066225.1	Oscillospirales	DTU089	1	29645	2035071	0.014567059331099504	0	0	0	0
GCA_002423725.1	Sphingobacteriales	UBA2059	1	20837	2531449	0.008231254115725815	0	0	0	0
GCA_009777775.1	Oscillospirales	WRMH01	3	65670	2797010	0.023478643265487074	0	0	0	0
GCA_934454195.1	Oscillospirales	CAG-964	2	32616	1875683	0.01738886581581216	0	0	0	0
GCA_015068035.1	Oscillospirales	SIG483	1	26468	1939936	0.013643749072134339	0	0	0	0
GCA_013414345.1	Actinomycetales	Marinisubtilis	4	116697	2585348	0.04513783057445265	0	0	41065	41065
GCA_944326345.1	Bacteroidales	Coprenecus	0	0	2415979	0.0	0	0	0	0
GCA_000314895.2	Enterobacterales	Providencia_B	2	93627	3896123	0.024030812168917667	67354	67354	0	67354
GCA_903897315.1	Caulobacterales	CAIMFV01	1	23514	3624724	0.006487114605139592	0	0	0	0
GCA_018364155.1	Oscillospirales	JAGZMM01	1	21623	2275120	0.009504114068708464	0	0	0	0
GCA_002250835.2	Peptostreptococcales	Romboutsia_A	3	57740	4164857	0.013863621247980422	0	0	0	0
GCA_910574475.1	Lachnospirales	Merdisoma	4	116364	4452700	0.026133357288835986	0	47253	0	47253
GCA_016702605.1	Burkholderiales	JADJDQ01	4	111772	5965184	0.01873739351543892	0	0	0	0
GCA_003149345.1	Vampirovibrionales	Vampirovibrio	0	0	2972962	0.0	0	0	0	0
GCA_900048045.1	Enterobacterales	Mikella	0	0	352837	0.0	0	0	0	0
GCA_017873765.1	Paenibacillales	Paenibacillus_AG	1	20243	3608107	0.005610421198706136	0	0	0	0
GCA_003169835.1	Rhizobiales	PNAI01	2	44046	3300495	0.013345270936632233	0	0	0	0
GCA_006349365.1	Actinomycetales	Oceanitalea	4	97086	3454625	0.028103194992220575	0	0	41125	41125
GCA_025141015.1	Rhodobacterales	WKFI01	8	245894	5167684	0.0475830178470665	0	137710	52022	137710
GCA_013112585.1	Ignavibacteriales	IGN16	2	42552	4942932	0.008608655753305933	0	0	0	0
GCA_014189415.1	Rhizobiales	Tardiphaga	5	107524	6571273	0.016362735196057143	0	0	0	0
GCA_021044565.1	Actinomycetales	Subtercola	6	178702	4318731	0.04137835859654144	0	0	41092	41092
GCA_000482785.1	Burkholderiales	Derxia	4	151487	5185168	0.02921544682833806	50041	50041	57278	107319
GCA_003072645.1	Enterobacterales_A	Dongshaea	4	182332	5112152	0.03566638863633163	0	101146	53389	101146
GCA_013414665.1	Cytophagales	ELB16-189	0	0	4262804	0.0	0	0	0	0
GCA_000019845.1	Rhizobiales	Beijerinckia	9	306966	4418616	0.06947107420060943	0	51721	200874	200874
GCA_003150645.1	Oscillospirales	CAG-217	1	21604	2039338	0.010593633816463971	0	0	0	0
GCA_000194605.1	Flavobacteriales	Fluviicola	4	130955	4633577	0.028262182758590177	0	0	0	0
GCA_002250055.1	Bacillales	Sutcliffiella	5	138257	4899141	0.028220661540461888	0	0	41083	41083
GCA_005518075.1	Pseudomonadales	Moraxella_A	2	46677	3231476	0.014444482954538422	19190	0	0	0
GCA_900231165.1	Rhizobiales	Hartmannibacter	6	195103	5449775	0.035800193585973736	48522	48522	47524	96046
GCA_000270305.1	Lachnospirales	Eubacterium_I	1	21644	2835737	0.007632583698699845	0	0	0	0
GCA_900475915.1	Actinomycetales	Arcanobacterium	0	0	1988850	0.0	0	0	0	0
GCA_002797595.1	Actinomycetales	Sediminihabitans	5	128503	3421787	0.0375543539092293	12385	0	41227	41227
GCA_024721995.1	Paenibacillales	Paenibacillus_AM	7	295408	5280560	0.055942551547563134	51989	229921	98580	229921
GCA_022865125.1	Rhizobiales	Acuticoccus	10	330808	5526513	0.059858359149793004	14790	74805	175373	175373
GCA_014860575.1	Bacteroidales	JAAYJT01	1	20843	4406502	0.004730055722203235	0	0	0	0
GCA_024760505.1	Nitrospirales	UBA8639	4	70098	3702696	0.018931610912697128	0	0	0	0
GCA_900683755.1	Oscillospirales	Ruthenibacterium	3	63374	4419852	0.014338489162080541	0	0	0	0
GCA_025152405.1	Lachnospirales	Mediterraneibacter	1	21642	2733858	0.007916285337424256	0	0	0	0
GCA_014200045.1	Sphingomonadales	Rhizorhapis	4	126194	3360228	0.03755518970736509	17037	51135	92107	92107
GCA_021373135.1	Bacteroidales	UBA8389	3	84754	2646922	0.03201983284736007	0	0	0	0
GCA_014384705.1	Oscillospirales	Yeguia	3	37895	2964708	0.012782034520768993	0	0	0	0
GCA_002224425.1	Lactobacillales	Latilactobacillus	0	0	2114309	0.0	0	0	0	0
GCA_944392725.1	Treponematales	Avitreponema	2	47637	2141347	0.022246277693433153	0	0	0	0
GCA_009858245.1	Actinomycetales	Ornithinibacter	4	94931	3695644	0.025687268578899917	0	0	0	0
GCA_015904235.1	Rhizobiales	L22	6	153947	4392049	0.035051293826639913	13556	43051	39844	82895
GCA_000512205.2	Sphingomonadales	Sphingomonas_D	5	131151	6580298	0.019930860274109168	0	0	41083	41083
GCA_900315155.1	Selenomonadales	UBA2897	1	21651	2492152	0.008687672341012908	0	0	0	0
GCA_018645345.1	Bacteroidales	GCA-002708315	3	121056	2541956	0.04762316892975331	0	0	0	0
GCA_014697015.1	Cyanobacteriales	Desertifilum	9	333359	6313743	0.05279894984639064	76428	176649	126812	176649
GCA_021568285.1	Enterobacterales_A	Alishewanella	2	47028	3838836	0.012250588459626824	0	0	0	0
GCA_002240395.1	Xanthomonadales	Luteimonas_D	5	158319	3865165	0.04096047646090141	49595	49595	0	49595
GCA_023245035.1	UBA6257	JAHFLD01	0	0	715905	0.0	0	0	0	0
GCA_005121165.3	Oscillospirales	Dysosmobacter	0	0	3576111	0.0	0	0	0	0
GCA_002952775.1	Halobacteriales	Halalkaliarchaeum	2	41425	3313120	0.01250332013328826	0	0	0	0
GCA_020985325.1	Sphingomonadales	Croceicoccus	6	165364	3836718	0.043100379021861916	0	46078	0	46078
GCA_024436395.1	Sphingobacteriales	Pedobacter_A	2	61941	4549596	0.013614615451569766	0	0	41095	41095
GCA_000829755.1	Chlamydiales	HS-T3	2	81108	2303454	0.03521146938467189	0	46120	34988	81108
GCA_002717125.1	Pseudomonadales	UBA2965	0	0	3238912	0.0	0	0	0	0
GCA_006715055.1	Actinomycetales	Lapillicoccus	3	73458	4579077	0.016042097566824058	0	0	0	0
GCA_001999985.1	Campylobacterales	Helicobacter_A	0	0	2620399	0.0	0	0	0	0
GCA_023703795.1	Halobacteriales	Haloplanus	5	106607	3839886	0.027763063799289875	0	0	0	0
GCA_008642235.1	Actinomycetales	Planctomonas	6	171712	3290868	0.0521783310664542	0	0	41227	41227
GCA_010499255.1	Burkholderiales	Sheuella	3	162216	3180443	0.05100421545048913	0	83532	140501	140501
GCA_000161975.1	Peptostreptococcales	Eubacterium_N	1	21707	1084901	0.020008277252947505	0	0	0	0
GCA_902577425.1	HIMB59	MarineAlpha5-Bin3	0	0	1519505	0.0	0	0	0	0
GCA_023347235.1	Oscillospirales	Faecalibacterium	2	42275	3227950	0.01309654734428972	0	0	0	0
GCA_000301035.1	Lactobacillales	Facklamia	1	41218	1897623	0.021720858147271614	0	0	41218	41218
GCA_016283575.1	Lachnospirales	UBA1258	0	0	2214002	0.0	0	0	0	0
GCA_910579185.1	Bacteroidales	Paramuribaculum	0	0	2595177	0.0	0	0	0	0
GCA_024399135.1	Lachnospirales	JAILLW01	1	22639	3156390	0.007172434331625686	0	0	0	0
GCA_012960535.1	Pseudomonadales	UBA9926	0	0	4236813	0.0	0	0	0	0
GCA_014636195.1	Enterobacterales_A	Neiella	0	0	4280945	0.0	0	0	0	0
GCA_000526695.1	Pseudomonadales	Carnimonas	4	160187	2726123	0.058760004592602756	49527	49527	88502	138029
GCA_024029775.1	Lactobacillales	Fructobacillus	1	41164	1414204	0.029107540354856867	0	0	41164	41164
GCA_002943525.1	Streptomycetales	Kitasatospora	42	1627111	8963858	0.18151905128349868	36654	578069	589364	960072
GCA_003013695.1	Burkholderiales	Pulveribacter	3	71962	3358427	0.021427293194105454	0	0	0	0
GCA_016936765.1	Rs-D84	JAFGMC01	1	20966	766725	0.027344875933352896	0	0	0	0
GCA_004139715.1	Flavobacteriales	Muriicola	5	172352	3067493	0.05618659928482314	0	50640	91696	91696
GCA_006065115.1	Actinomycetales	Plantibacter	6	207430	4311036	0.048116044496032975	0	0	126586	126586
GCA_002363615.1	Lachnospirales	UBA3212	0	0	2011925	0.0	0	0	0	0
GCA_902537215.1	Rhodobacterales	CACIJG01	3	80463	2107730	0.038175193217347574	0	0	0	0
GCA_000214355.1	Treponematales	Leadbettera	2	45991	3855671	0.011928144284094779	0	0	0	0
GCA_934182605.1	TANB77	CALXUC01	1	43459	1504528	0.028885471058032818	0	43459	0	43459
GCA_002163585.1	Enterobacterales	Tatumella	3	100796	4491252	0.02244273979727702	52421	52421	0	52421
GCA_012927045.1	Burkholderiales	Azohydromonas	9	229856	6654139	0.034543312064866695	0	44017	0	44017
GCA_000176015.1	Rhodobacterales	Pseudorhodobacter_B	4	142314	3508395	0.04056384757132535	0	51964	100646	100646
GCA_010119975.1	Cytophagales	Rhodocytophaga	5	170000	8983451	0.01892368534096752	0	47504	41110	88614
GCA_916439345.1	Peptostreptococcales	JABZIP01	1	20141	1669213	0.012066165312635355	0	0	0	0
GCA_014395785.1	Propionibacteriales	Nocardioides_B	0	0	4488624	0.0	0	0	0	0
GCA_018343795.1	Enterobacterales_A	Phocoenobacter	0	0	2301649	0.0	0	0	0	0
GCA_013394635.1	Flavobacteriales	Winogradskyella	4	135265	4810040	0.02812138776392712	0	0	41053	41053
GCA_016744015.1	Rhodobacterales	UBA3077	5	136912	3124022	0.04382555564589494	0	68053	0	68053
GCA_001648895.1	Burkholderiales	MM1	3	85096	2418176	0.035190159856023716	0	0	0	0
GCA_019084025.1	Burkholderiales	DAT-1	4	85508	3740776	0.02285835880042002	0	0	0	0
GCA_004336975.1	Enterobacterales_A	Corallincola	5	153726	4342103	0.035403582089139754	51425	51425	0	51425
GCA_003858585.1	Erysipelotrichales	RQZE01	0	0	1509026	0.0	0	0	0	0
GCA_944322305.1	Coriobacteriales	CALUOB01	0	0	2350855	0.0	0	0	0	0
GCA_023397505.1	Ignavibacteriales	JAEWUC01	2	42561	3804043	0.011188359332426054	0	0	0	0
GCA_001273775.1	Nitrospirales	Nitrospira_E	7	175268	4589485	0.03818903428162419	0	49288	0	49288
GCA_003097575.1	Campylobacterales	Helicobacter_D	0	0	2067954	0.0	0	0	0	0
GCA_002424475.1	Campylobacterales	BN30871	0	0	1519349	0.0	0	0	0	0
GCA_002057455.1	Streptosporangiales	Nonomuraea	31	1268494	13047416	0.09722185603647496	100209	571165	600753	783909
GCA_001604005.1	Oscillospirales	Firm-07	0	0	1659020	0.0	0	0	0	0
GCA_016699915.1	Burkholderiales	Q3-R57-64	0	0	912463	0.0	0	0	0	0
GCA_010586905.1	Lactobacillales	Ligilactobacillus	3	85575	2722946	0.0314273584566128	0	0	41161	41161
GCA_024205245.1	Enterobacterales	Buchnera	0	0	671355	0.0	0	0	0	0
GCA_014840935.1	Pseudomonadales	Halomonas_E	2	31170	3453067	0.00902675795169917	0	0	0	0
GCA_008580665.1	Actinomycetales	Zafaria	4	138158	3285341	0.04205286452760916	0	0	39312	39312
GCA_017410605.1	Oscillospirales	UMGS1279	1	15045	1717622	0.008759203130840196	0	0	0	0
GCA_003612855.1	Oscillospirales	Ethanoligenens	2	82852	3100123	0.026725391218348434	0	61244	61244	61244
GCA_002234495.1	Flavobacteriales	Arenibacter	5	153340	5857781	0.026177147967805556	0	0	41056	41056
GCA_005937995.2	Actinomycetales	Oerskovia	5	172026	4357994	0.03947366609499692	64416	64416	41200	105616
GCA_003220755.1	Gemmatimonadales	AG41	2	43099	4259004	0.01011950211833565	0	0	0	0
GCA_019652055.1	Flavobacteriales	MED-G14	2	41128	1423905	0.028883949420782987	0	0	0	0
GCA_015500055.1	Rhizobiales	Mesorhizobium_F	2	53439	4007556	0.013334561014244094	0	0	0	0
GCA_019343105.1	Rhizobiales	Methylovirgula	7	171764	3736643	0.04596746330864361	0	0	0	0
GCA_024304995.1	Rickettsiales	JAMWZD01	1	44449	2374700	0.018717732766244156	0	44449	0	44449
GCA_003851885.1	Flavobacteriales	Thermaurantimonas	2	41971	2666003	0.015743043049839027	0	0	0	0
GCA_014042165.1	Flavobacteriales	Moheibacter	2	77278	2770310	0.027895073114561186	0	0	0	0
GCA_019160155.1	Rhizobiales	Pinisolibacter	4	83441	4910570	0.016992121077593843	0	0	0	0
GCA_017355405.1	Acetobacterales	Roseomonas_D	5	173827	4898652	0.03548465986152925	48609	48609	41086	89695
GCA_002954325.1	Flavobacteriales	Aureicoccus	4	138269	3052917	0.04529078255321058	0	53655	43189	96844
GCA_900176485.1	Rhodobacterales	Primorskyibacter	4	98535	4414152	0.0223225208375244	0	45330	45330	45330
GCA_000409775.1	Pseudomonadales	Halomonas_A	9	234316	5068256	0.046232076674895664	17606	0	0	0
GCA_009696005.1	Lachnospirales	Bilifractor	1	21747	2709224	0.008027021759736368	0	0	0	0
GCA_023746615.1	Enterobacterales_A	Enterovibrio	7	148002	5519219	0.02681575056180956	13499	0	0	0
GCA_021531975.1	Lachnospirales	JAFBIY01	1	21625	2433579	0.008886089171545283	0	0	0	0
GCA_003013635.1	Clostridiales	Clostridium_G	2	45782	2811348	0.01628471466357064	0	0	0	0
GCA_003280135.1	PCC-6307	AG-363-N16	2	32114	1398838	0.022957626258365872	0	0	0	0
GCA_004214795.1	Campylobacterales	Malaciobacter_A	2	32501	2657991	0.012227656150829706	0	0	0	0
GCA_000233535.1	Coriobacteriales	Olsenella_I	0	0	2162762	0.0	0	0	0	0
GCA_022010015.1	Acholeplasmatales	CAKQDS01	0	0	2006077	0.0	0	0	0	0
GCA_902581795.1	Pelagibacterales	GCA-2704625	1	21915	1008767	0.02172454094949577	0	0	0	0
GCA_004358345.1	Enterobacterales_A	Parashewanella	2	96317	5468749	0.01761225464909799	0	0	0	0
GCA_009778785.1	Burkholderiales	UBA931	1	43691	2145018	0.020368593643503224	0	0	0	0
GCA_009780585.1	Lachnospirales	WQRX01	1	21470	3118114	0.006885572496707946	0	0	0	0
GCA_900107625.1	Flavobacteriales	Bizionia	2	60301	3143625	0.019181995307964533	0	0	0	0
GCA_021049245.1	Bacillales_D	Radiobacillus	1	10393	4031766	0.0025777785714746343	0	0	0	0
GCA_018971305.1	UBA6257	REEB91	0	0	958642	0.0	0	0	0	0
GCA_014203835.1	Mycobacteriales	Micromonospora_H	18	742133	7152484	0.10375877806926936	108732	395639	269270	509289
GCA_021781815.1	Rhizobiales	JAJXWB01	7	173612	3794683	0.04575138423947402	0	0	34013	34013
GCA_022482525.1	Burkholderiales	Mesosutterella	1	43633	1922705	0.02269354893236352	0	0	0	0
GCA_003460955.1	Lachnospirales	Fusicatenibacter	4	77964	3821869	0.02039944330901975	0	0	0	0
GCA_020042665.1	Xanthomonadales	Pseudoxanthomonas_A	3	84135	4517037	0.01862614807007337	0	0	0	0
GCA_023721835.1	Burkholderiales	S2-27	8	246359	5513592	0.04468212374074832	50049	117322	67273	117322
GCA_001552275.1	Bacillales_D	Amphibacillus_B	3	57389	3443085	0.016667901024807693	0	0	0	0
GCA_002381265.1	Lactobacillales	Brochothrix	2	63966	2647794	0.024158223789312913	0	0	0	0
GCA_021513135.1	Enterobacterales_A	GCA-021513135	1	24002	4325556	0.00554888203967305	0	0	0	0
GCA_022483015.1	Coriobacteriales	JALCUE01	0	0	2276002	0.0	0	0	0	0
GCA_024124665.1	Enterobacterales_A	JAMXSB01	9	270625	5967189	0.04535217503585021	12469	204955	142350	204955
GCA_002563925.1	Actinomycetales	Serinibacter	3	96138	3268715	0.029411557752817237	0	0	41200	41200
GCA_904419125.1	Oscillospirales	Gallacutalibacter_A	1	14716	2955864	0.004978578175450562	0	0	0	0
GCA_003626755.1	Flavobacteriales	Ulvibacterium	5	159889	5908984	0.02705862801456223	0	0	41056	41056
GCA_015159555.1	Bacillales	Viridibacillus	3	113804	4526142	0.025143709587547188	51914	51914	41068	92982
GCA_020035535.1	Rhizobiales	Ensifer	9	235112	8125528	0.028934981209836456	13496	0	47506	47506
GCA_002250565.1	Propionibacteriales	Parenemella	0	0	3052532	0.0	0	0	0	0
GCA_944392135.1	Rickettsiales	CALXSC01	0	0	1186292	0.0	0	0	0	0
GCA_000686105.1	Lachnospirales	Robinsoniella	4	117942	7561574	0.015597546225164231	0	47362	0	47362
GCA_021107755.1	Campylobacterales	JAIOSF01	4	146100	2621996	0.05572090880382731	0	0	0	0
GCA_014639795.1	Mycobacteriales	Gordonia_B	9	232036	4433290	0.05233945895711763	47441	99985	28875	128860
GCA_017795005.1	Balneolales	RHLJ01	3	80522	3747171	0.021488744442140485	0	0	41098	41098
GCA_934454235.1	Oscillospirales	CAKSCM01	1	21706	2022805	0.01073064383368639	0	0	0	0
GCA_000154345.1	Oscillospirales	Clostridium_A	3	80438	3270209	0.02459720464349526	0	47395	0	47395
GCA_014698965.1	Cyanobacteriales	Iningainema	17	683199	9499146	0.07192214963324071	81433	423649	272839	495717
GCA_020483305.1	Actinomycetales	JAGLBH01	6	177248	2389173	0.0741880140115429	12430	62039	0	62039
GCA_004799285.1	Rhodobacterales	Gemmobacter_D	5	165298	3758696	0.043977485808908194	0	101327	101327	101327
GCA_000492175.2	Oscillospirales	Lawsonibacter	1	21632	3665928	0.005900825111677044	0	0	0	0
GCA_001465545.3	Burkholderiales	Pandoraea	7	250695	6167370	0.04064860710481129	90618	90618	0	90618
GCA_009498295.1	Flavobacteriales	Wocania	3	81389	3475698	0.023416591429980396	0	0	41053	41053
GCA_000011225.1	Mycoplasmatales	Malacoplasma	0	0	1358633	0.0	0	0	0	0
GCA_900240995.1	Bacillales	OESV01	5	119315	5374114	0.022201799217508224	0	0	41083	41083
GCA_934417745.1	Oscillospirales	UBA4717	1	21638	2560305	0.008451336852445314	0	0	0	0
GCA_944390485.1	Veillonellales	UBA1822	1	21660	1826083	0.01186145427124616	0	0	0	0
GCA_009780185.1	Lachnospirales	WRAN01	0	0	2550994	0.0	0	0	0	0
GCA_011764565.1	Mycobacteriales	Phytohabitans	28	1495043	10148719	0.14731346882301105	72613	702608	884006	1204849
GCA_000238215.1	Bacteroidales	Tannerella	5	201868	3405521	0.0592766862985135	0	0	0	0
GCA_023657325.1	Cyanobacteriales	Gloeotrichia	21	886035	7282189	0.12167151937418817	0	462512	324445	559221
GCA_016713115.1	Pseudomonadales	UBA7239	2	77703	2490855	0.0311953124529529	0	0	0	0
GCA_020171285.1	Rhodobacterales	JAIUZI01	6	152078	5094764	0.02984986154412648	0	52065	52065	52065
GCA_944388535.1	Peptostreptococcales	JAGHEK01	1	21636	1549883	0.013959763414399667	0	0	0	0
GCA_002441935.1	Mycoplasmatales	Edwardiiplasma	0	0	837471	0.0	0	0	0	0
GCA_006351965.1	Rhodobacterales	Vannielia	4	69170	4053612	0.01706379396942776	0	0	0	0
GCA_019312585.1	Flavobacteriales	Halomarinibacterium	1	20843	2957540	0.007047411024026725	0	0	0	0
GCA_000934725.1	Methylococcales	Methyloterricola	5	150779	4902375	0.030756317091205795	0	0	0	0
GCA_003336755.1	Acetobacterales	Elioraea	1	21059	3029972	0.00695022924304251	0	0	0	0
GCA_013839525.1	Rhizobiales	Mongoliimonas	6	183468	4987857	0.03678293102629045	0	0	101805	101805
GCA_019575955.1	Actinomycetales	Nesterenkonia	3	72937	2699453	0.02701917758894117	0	0	40633	40633
GCA_017934205.1	Lachnospirales	UBA3775	3	60031	1764886	0.034014094961374274	0	0	0	0
GCA_012103095.1	Rhizobiales	Ochrobactrum_C	4	140502	4788561	0.029341173684536963	0	0	0	0
GCA_022429565.1	Flavobacteriales	Lutibacter	1	20840	4028615	0.005172993696344773	0	0	0	0
GCA_934438175.1	Oscillospirales	CAKSBH01	0	0	1543838	0.0	0	0	0	0
GCA_016779995.1	Flavobacteriales	UBA8444	1	20840	1963765	0.010612267761162869	0	0	0	0
GCA_007827045.1	Streptosporangiales	Trebonia	8	263545	9226440	0.028564104898530743	0	0	89078	89078
GCA_020723285.1	Desulfobacterales	DYJE01	5	226236	5439685	0.041589908239171934	0	49024	85223	134247
GCA_014652735.1	Actinomycetales	Flexivirga	9	230051	4718555	0.04875454455866256	11815	0	0	0
GCA_016000175.1	Pseudomonadales	Agitococcus	0	0	3168383	0.0	0	0	0	0
GCA_005280735.1	Burkholderiales	Trinickia	12	310419	8576517	0.03619406339426599	11875	0	0	0
GCA_016616095.2	Treponematales	Breznakiella	1	14301	4646109	0.0030780595117333664	0	0	0	0
GCA_024494385.1	Bacillales	JAEVLT01	9	214749	5793153	0.03706945078094778	0	0	41092	41092
GCA_900120365.1	Tissierellales	Khoudiadiopia	1	21718	1534486	0.014153273473984122	0	0	0	0
GCA_008973485.1	Bacillales	Psychrobacillus	5	176140	4351338	0.04047950308617717	0	71877	41083	112960
GCA_021228915.1	Rhizobiales	Aureimonas	7	181783	4592981	0.03957843500767802	0	51244	51244	51244
GCA_011764585.1	Burkholderiales	Sulfurimicrobium	4	135245	3826324	0.03534593515865358	0	0	0	0
GCA_002298125.1	Clostridiales	UBA701	2	42284	2979488	0.014191700050478472	0	0	0	0
GCA_020042125.1	Lactobacillales	Lactobacillus	1	23840	2526154	0.00943727104523319	0	0	0	0
