assembly_id	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree
GCA_902386845.1_UHGG_MGYG_HGUT_02407	NA	73	71	98.65	2.70	67	Yes
GCA_902386865.1_UHGG_MGYG_HGUT_02411	NA	74	74	100.00	0.00	68	Yes
GCA_902386875.1_UHGG_MGYG_HGUT_02406	NA	71	69	95.95	2.70	62	Yes
GCA_902386885.1_UHGG_MGYG_HGUT_02405	NA	74	73	100.00	1.35	69	Yes
GCA_902387185.1_UHGG_MGYG_HGUT_02442	NA	72	71	97.30	1.35	63	Yes
GCA_902387225.1_UHGG_MGYG_HGUT_02451	NA	70	69	94.59	1.35	64	Yes
GCA_902387825.1_UHGG_MGYG_HGUT_02509	NA	73	71	98.65	2.70	68	Yes
GCA_902399815.1_UHGG_MGYG_HGUT_03688	NA	74	73	100.00	1.35	68	Yes
GCA_902399895.1_UHGG_MGYG_HGUT_03694	NA	72	67	97.30	6.76	61	Yes
GCA_902399915.1_UHGG_MGYG_HGUT_03696	NA	74	73	100.00	1.35	68	Yes
GCA_902400015.1_UHGG_MGYG_HGUT_03703	NA	74	73	100.00	1.35	69	Yes
GCA_902406115.1_UHGG_MGYG_HGUT_04260	NA	62	62	83.78	0.00	54	Yes
GCA_902406265.1_UHGG_MGYG_HGUT_04282	NA	74	74	100.00	0.00	70	Yes
GCA_902459535.1_Paraburkholderia_sp_Msb3	NA	73	69	98.65	5.41	61	Yes
GCA_902459555.1_LMG_31112	NA	74	72	100.00	2.70	66	Yes
GCA_902459565.1_LMG_31011	NA	74	72	100.00	4.05	66	Yes
GCA_902459635.1_LMG_31115	NA	73	71	98.65	2.70	66	Yes
GCA_902459645.1_LMG_31114	NA	74	72	100.00	2.70	66	Yes
GCA_902459655.1_LMG_31108	NA	74	73	100.00	2.70	67	Yes
GCA_902459695.1_LMG_30175	NA	74	71	100.00	4.05	68	Yes
GCA_902459705.1_LMG_31013	NA	74	70	100.00	5.41	65	Yes
GCA_902459725.1_LMG_31012	NA	74	73	100.00	1.35	67	Yes
GCA_902459765.1_LMG_31117	NA	74	72	100.00	2.70	66	Yes
GCA_902459775.1_LMG_31118	NA	74	72	100.00	2.70	66	Yes
GCA_902459805.1_LMG_20603	NA	74	72	100.00	2.70	67	Yes
GCA_902460355.1_P6264	NA	74	73	100.00	1.35	71	Yes
GCA_902497555.1_ASM90249755v1	NA	73	66	98.65	12.16	59	Yes
GCA_902497625.1_PS645	NA	73	69	98.65	9.46	65	Yes
GCA_902497715.1_PS659	NA	71	70	95.95	4.05	67	Yes
GCA_902497745.1_PS655	NA	71	70	95.95	1.35	67	Yes
GCA_902497785.1_PS662	NA	71	68	95.95	4.05	65	Yes
GCA_902497845.1_PS712	NA	71	71	95.95	0.00	68	Yes
GCA_902497875.1_PS723	NA	71	71	95.95	0.00	67	Yes
GCA_902497995.1_PS862	NA	72	72	97.30	0.00	68	Yes
GCA_902498025.1_PS880	NA	71	71	95.95	0.00	68	Yes
GCA_902498065.1_PS858	NA	71	71	95.95	0.00	68	Yes
GCA_902498185.1_PS910	NA	71	71	95.95	0.00	69	Yes
GCA_902498195.1_PS918	NA	71	71	95.95	0.00	68	Yes
GCA_902498205.1_PS914	NA	71	70	95.95	1.35	67	Yes
GCA_902498215.1_PS941	NA	71	70	95.95	1.35	67	Yes
GCA_902498225.1_PS934	NA	69	68	93.24	1.35	67	Yes
GCA_902498255.1_PS938	NA	70	70	94.59	0.00	68	Yes
GCA_902498265.1_PS943	NA	71	71	95.95	0.00	68	Yes
GCA_902498745.1_ERY_assembly	NA	73	72	98.65	1.35	62	Yes
GCA_902498765.1_SPHINGO391_assembly	NA	74	74	100.00	0.00	64	Yes
GCA_902498785.1_SPHINGO361_assembly	NA	73	72	98.65	1.35	61	Yes
GCA_902498795.1_HOE425_assembly	NA	73	67	98.65	10.81	54	Yes
GCA_902499335.1_ASM90249933v1	NA	74	69	100.00	8.11	64	Yes
GCA_902500215.1_CIP111708	NA	73	73	98.65	0.00	70	Yes
GCA_902500225.1_P9829	NA	73	73	98.65	0.00	71	Yes
GCA_902500275.1_P9724	NA	73	73	98.65	0.00	67	Yes
GCA_902501435.1_MC2	NA	73	72	98.65	1.35	68	Yes
GCA_902506055.1_ALTERO38_assembly	NA	74	71	100.00	4.05	68	Yes
GCA_902506065.1_ARTHRO9V_assembly	NA	73	59	98.65	20.27	51	Yes
GCA_902506095.1_ARTHRO9AX_assembly	NA	73	71	98.65	2.70	61	Yes
GCA_902506105.1_AERO9AM_assembly	NA	71	71	95.95	0.00	61	Yes
GCA_902506145.1_BURKHO8Y_assembly	NA	73	72	98.65	1.35	67	Yes
GCA_902506205.1_BREVUG8_assembly	NA	74	74	100.00	0.00	64	Yes
GCA_902506295.1_LUTEI9C_assembly	NA	74	74	100.00	0.00	70	Yes
GCA_902506325.1_LIMNO130_assembly	NA	72	71	97.30	1.35	68	Yes
GCA_902506375.1_MICRO8M_assembly	NA	74	73	100.00	1.35	65	Yes
GCA_902506415.1_MASSI9I_assembly	NA	73	71	98.65	2.70	66	Yes
GCA_902506425.1_NOVOSPHI9U_assembly	NA	73	73	98.65	0.00	67	Yes
GCA_902506435.1_NOCARDAX2BIS_assembly	NA	74	74	100.00	0.00	59	Yes
GCA_902506445.1_PSEUDO9AG_assembly	NA	72	71	97.30	1.35	70	Yes
GCA_902506455.1_SPHINGO8AM_assembly	NA	73	73	98.65	0.00	65	Yes
GCA_902506475.1_PSEUDO8BK_assembly	NA	72	71	97.30	1.35	70	Yes
GCA_902506485.1_PANT111_assembly	NA	73	71	98.65	2.70	69	Yes
GCA_902506495.1_PSEUDO8O_assembly	NA	74	72	100.00	2.70	70	Yes
GCA_902506505.1_PSEUDO8AS_assembly	NA	72	71	97.30	1.35	70	Yes
GCA_902506525.1_PSEUDO9AZ_assembly	NA	73	72	98.65	1.35	71	Yes
GCA_902506535.1_PSEUDO8Z_assembly	NA	72	71	97.30	1.35	69	Yes
GCA_902506555.1_SPHINGOR109_assembly	NA	74	74	100.00	0.00	60	Yes
GCA_902506565.1_VARIO8X_assembly	NA	74	73	100.00	1.35	65	Yes
GCA_902506605.1_SPHINGOAX6_assembly	NA	72	72	97.30	0.00	60	Yes
GCA_902511575.1_AG_313_P16	NA	61	61	82.43	0.00	52	Yes
GCA_902512305.1_AG_319_D09	NA	63	63	85.14	0.00	57	Yes
GCA_902515095.1_AG_325_C18	NA	67	67	90.54	0.00	64	Yes
GCA_902515705.1_AG_325_E20	NA	70	70	94.59	0.00	64	Yes
GCA_902515745.1_AG_325_F23	NA	71	70	95.95	1.35	65	Yes
GCA_902516215.1_AG_325_I23	NA	66	66	89.19	0.00	64	Yes
GCA_902516465.1_AG_325_L02	NA	64	63	86.49	1.35	56	Yes
GCA_902517565.1_AG_325_N10	NA	53	53	71.62	0.00	47	Yes
GCA_902517885.1_AG_894_A11	NA	65	65	87.84	0.00	56	Yes
GCA_902518165.1_AG_894_B06	NA	67	67	90.54	0.00	61	Yes
GCA_902518185.1_AG_894_B13	NA	62	62	83.78	0.00	54	Yes
GCA_902518475.1_AG_894_C11	NA	64	63	86.49	1.35	56	Yes
GCA_902519255.1_AG_894_F03	NA	44	44	59.46	0.00	37	Yes
GCA_902519365.1_AG_894_F23	NA	69	69	93.24	0.00	65	Yes
GCA_902519845.1_AG_333_G05	NA	68	68	91.89	0.00	64	Yes
GCA_902520115.1_AG_894_J02	NA	72	72	97.30	0.00	68	Yes
GCA_902520335.1_AG_894_K14	NA	64	64	86.49	0.00	54	Yes
GCA_902520495.1_AG_333_I15	NA	48	48	64.86	0.00	45	Yes
GCA_902520675.1_AG_894_L13	NA	70	70	94.59	0.00	64	Yes
GCA_902520785.1_AG_894_L16	NA	71	71	95.95	0.00	67	Yes
GCA_902521315.1_AG_894_N13	NA	69	68	93.24	1.35	63	Yes
GCA_902521465.1_AG_894_O04	NA	70	70	94.59	0.00	61	Yes
GCA_902522825.1_AG_333_P02	NA	70	67	94.59	4.05	61	Yes
GCA_902523135.1_AG_895_E07	NA	69	69	93.24	0.00	59	Yes
GCA_902523455.1_AG_895_F07	NA	67	67	90.54	0.00	61	Yes
GCA_902523515.1_AG_895_F17	NA	67	66	90.54	1.35	60	Yes
GCA_902523535.1_AG_895_F20	NA	58	57	78.38	1.35	53	Yes
GCA_902523885.1_AG_337_B16	NA	71	70	95.95	1.35	66	Yes
GCA_902523895.1_AG_895_I14	NA	41	41	55.41	0.00	37	Yes
GCA_902524535.1_AG_895_K10	NA	64	64	86.49	0.00	58	Yes
GCA_902525035.1_AG_337_F02	NA	61	60	82.43	1.35	55	Yes
GCA_902525515.1_AG_337_G03	NA	68	67	91.89	1.35	62	Yes
GCA_902526045.1_AG_337_I17	NA	69	69	93.24	0.00	64	Yes
GCA_902526825.1_AG_337_K14	NA	59	59	79.73	0.00	52	Yes
GCA_902527215.1_AG_896_F06	NA	43	43	58.11	0.00	39	Yes
GCA_902528545.1_AG_896_K10	NA	67	66	90.54	1.35	58	Yes
GCA_902528985.1_AG_896_L20	NA	61	61	82.43	0.00	54	Yes
GCA_902530745.1_AG_897_E09	NA	69	69	93.24	0.00	58	Yes
GCA_902531175.1_AG_897_G09	NA	68	68	91.89	0.00	58	Yes
GCA_902533445.1_AG_898_C07	NA	68	68	91.89	0.00	62	Yes
GCA_902533795.1_AG_343_O04	NA	69	69	93.24	0.00	64	Yes
GCA_902535055.1_AG_349_C02	NA	62	62	83.78	0.00	58	Yes
GCA_902536385.1_AG_349_F22	NA	44	44	59.46	0.00	40	Yes
GCA_902536765.1_AG_349_I05	NA	65	65	87.84	0.00	57	Yes
GCA_902536805.1_AG_898_P13	NA	63	63	85.14	0.00	58	Yes
GCA_902537215.1_AG_899_B02	NA	66	65	89.19	1.35	60	Yes
GCA_902537345.1_AG_899_B05	NA	43	43	58.11	0.00	37	Yes
GCA_902537405.1_AG_349_K05	NA	59	58	79.73	1.35	52	Yes
GCA_902537805.1_AG_899_E03	NA	72	72	97.30	0.00	66	Yes
GCA_902538085.1_AG_899_C14	NA	49	49	66.22	0.00	39	Yes
GCA_902538225.1_AG_349_M17	NA	48	48	64.86	0.00	44	Yes
GCA_902538255.1_AG_349_M18	NA	44	44	59.46	0.00	38	Yes
GCA_902538495.1_AG_899_G02	NA	61	60	82.43	1.35	55	Yes
GCA_902538915.1_AG_349_O13	NA	47	47	63.51	0.00	42	Yes
GCA_902538945.1_AG_899_I09	NA	68	68	91.89	0.00	55	Yes
GCA_902539165.1_AG_899_J02	NA	68	68	91.89	0.00	59	Yes
GCA_902539445.1_AG_899_J23	NA	46	46	62.16	0.00	39	Yes
GCA_902540125.1_AG_899_M14	NA	73	72	98.65	1.35	67	Yes
GCA_902540235.1_AG_899_M07	NA	61	61	82.43	0.00	55	Yes
GCA_902540275.1_AG_359_D09	NA	65	65	87.84	0.00	59	Yes
GCA_902540635.1_AG_899_O02	NA	62	62	83.78	0.00	57	Yes
GCA_902541175.1_AG_359_G11	NA	71	71	95.95	0.00	67	Yes
GCA_902543055.1_AG_359_N17	NA	59	59	79.73	0.00	53	Yes
GCA_902543145.1_AG_359_O10	NA	67	65	90.54	2.70	56	Yes
GCA_902543295.1_AG_900_G16	NA	66	66	89.19	0.00	60	Yes
GCA_902543375.1_AG_359_P18	NA	59	59	79.73	0.00	52	Yes
GCA_902543485.1_AG_900_I13	NA	70	70	94.59	0.00	60	Yes
GCA_902543535.1_AG_359_P21	NA	61	60	82.43	1.35	53	Yes
GCA_902544065.1_AG_900_K14	NA	69	69	93.24	0.00	63	Yes
GCA_902546975.1_AG_901_E23	NA	73	73	98.65	0.00	65	Yes
GCA_902547535.1_AG_901_I06	NA	52	52	70.27	0.00	50	Yes
GCA_902547605.1_AG_901_I17	NA	48	48	64.86	0.00	42	Yes
GCA_902547755.1_AG_901_J11	NA	45	45	60.81	0.00	42	Yes
GCA_902550055.1_AG_903_D08	NA	58	58	78.38	0.00	52	Yes
GCA_902551065.1_AG_903_I02	NA	55	55	74.32	0.00	51	Yes
GCA_902551755.1_AG_903_K07	NA	71	71	95.95	0.00	64	Yes
GCA_902551985.1_AG_903_L07	NA	70	70	94.59	0.00	63	Yes
GCA_902552185.1_AG_903_M03	NA	58	57	78.38	1.35	52	Yes
GCA_902552345.1_AG_903_M21	NA	66	66	89.19	0.00	61	Yes
GCA_902552805.1_AG_903_O08	NA	65	63	87.84	2.70	57	Yes
GCA_902552985.1_AG_365_L04	NA	62	62	83.78	0.00	57	Yes
GCA_902553145.1_AG_365_L08	NA	50	50	67.57	0.00	46	Yes
GCA_902554035.1_AG_365_O14	NA	67	67	90.54	0.00	59	Yes
GCA_902554065.1_AG_904_C10	NA	57	57	77.03	0.00	51	Yes
GCA_902554715.1_AG_904_F17	NA	70	70	94.59	0.00	65	Yes
GCA_902555055.1_AG_390_B19	NA	66	66	89.19	0.00	61	Yes
GCA_902555065.1_AG_904_G05	NA	60	60	81.08	0.00	53	Yes
GCA_902555695.1_AG_904_K09	NA	55	55	74.32	0.00	43	Yes
GCA_902555725.1_AG_390_D15	NA	70	70	94.59	0.00	62	Yes
GCA_902555985.1_AG_390_E09	NA	66	66	89.19	0.00	61	Yes
GCA_902556405.1_AG_904_M20	NA	56	56	75.68	0.00	52	Yes
GCA_902556425.1_AG_390_F02	NA	64	64	86.49	0.00	59	Yes
GCA_902557155.1_AG_390_G23	NA	70	69	94.59	1.35	63	Yes
GCA_902557215.1_AG_905_A07	NA	58	58	78.38	0.00	51	Yes
GCA_902557575.1_AG_390_J09	NA	73	73	98.65	0.00	67	Yes
GCA_902557775.1_AG_905_B19	NA	61	61	82.43	0.00	55	Yes
GCA_902557965.1_AG_390_K11	NA	70	70	94.59	0.00	66	Yes
GCA_902558435.1_AG_905_E11	NA	63	63	85.14	0.00	54	Yes
GCA_902558755.1_AG_390_M15	NA	52	52	70.27	0.00	47	Yes
GCA_902558885.1_AG_390_M08	NA	61	61	82.43	0.00	55	Yes
GCA_902559395.1_AG_390_N22	NA	45	45	60.81	0.00	40	Yes
GCA_902560075.1_AG_905_M05	NA	71	71	95.95	0.00	65	Yes
GCA_902560315.1_AG_404_A04	NA	69	69	93.24	0.00	65	Yes
GCA_902560625.1_AG_404_B04	NA	66	66	89.19	0.00	59	Yes
GCA_902560805.1_AG_905_P05	NA	43	43	58.11	0.00	40	Yes
GCA_902561155.1_AG_404_C23	NA	61	61	82.43	0.00	57	Yes
GCA_902561665.1_AG_907_C04	NA	62	62	83.78	0.00	57	Yes
GCA_902562335.1_AG_404_I14	NA	68	68	91.89	0.00	64	Yes
GCA_902562425.1_AG_907_E05	NA	58	58	78.38	0.00	53	Yes
GCA_902562875.1_AG_404_J20	NA	55	55	74.32	0.00	50	Yes
GCA_902563105.1_AG_404_K15	NA	71	70	95.95	1.35	66	Yes
GCA_902564265.1_AG_404_O17	NA	56	56	75.68	0.00	52	Yes
GCA_902564385.1_AG_907_M07	NA	60	60	81.08	0.00	55	Yes
GCA_902567075.1_AG_908_F20	NA	56	56	75.68	0.00	49	Yes
GCA_902568005.1_AG_908_K19	NA	59	59	79.73	0.00	54	Yes
GCA_902568235.1_AG_414_F21	NA	44	43	59.46	1.35	38	Yes
GCA_902568465.1_AG_414_G15	NA	60	60	81.08	0.00	50	Yes
GCA_902568935.1_AG_908_O10	NA	50	50	67.57	0.00	44	Yes
GCA_902569065.1_AG_908_P04	NA	47	47	63.51	0.00	41	Yes
GCA_902569245.1_AG_414_K15	NA	63	63	85.14	0.00	55	Yes
GCA_902569405.1_AG_414_L04	NA	71	70	95.95	1.35	62	Yes
GCA_902570155.1_AG_414_N23	NA	71	69	95.95	2.70	64	Yes
GCA_902570425.1_AG_909_E04	NA	63	62	85.14	1.35	54	Yes
GCA_902570695.1_AG_909_F14	NA	69	69	93.24	0.00	62	Yes
GCA_902571005.1_AG_909_G09	NA	68	68	91.89	0.00	61	Yes
GCA_902571015.1_AG_909_G08	NA	67	67	90.54	0.00	60	Yes
GCA_902571055.1_AG_422_B19	NA	66	65	89.19	1.35	58	Yes
GCA_902571135.1_AG_422_B22	NA	64	64	86.49	0.00	57	Yes
GCA_902571375.1_AG_422_C13	NA	66	66	89.19	0.00	61	Yes
GCA_902571425.1_AG_422_C20	NA	67	67	90.54	0.00	59	Yes
GCA_902571865.1_AG_422_E02	NA	73	72	98.65	1.35	66	Yes
GCA_902572345.1_AG_422_F15	NA	63	63	85.14	0.00	58	Yes
GCA_902572975.1_AG_422_I14	NA	66	66	89.19	0.00	62	Yes
GCA_902573465.1_AG_910_B05	NA	47	47	63.51	0.00	41	Yes
GCA_902574035.1_AG_422_L15	NA	69	68	93.24	1.35	60	Yes
GCA_902574355.1_AG_422_M05	NA	71	71	95.95	0.00	67	Yes
GCA_902574945.1_AG_422_O06	NA	54	54	72.97	0.00	51	Yes
GCA_902575065.1_AG_910_G09	NA	47	47	63.51	0.00	40	Yes
GCA_902575785.1_AG_426_B11	NA	63	63	85.14	0.00	57	Yes
GCA_902575835.1_AG_910_K02	NA	56	56	75.68	0.00	46	Yes
GCA_902576125.1_AG_426_C22	NA	66	66	89.19	0.00	61	Yes
GCA_902576335.1_AG_910_L19	NA	44	44	59.46	0.00	38	Yes
GCA_902576375.1_AG_426_D09	NA	65	64	87.84	1.35	56	Yes
GCA_902577075.1_AG_426_F15	NA	47	47	63.51	0.00	43	Yes
GCA_902577505.1_AG_426_I05	NA	67	65	90.54	2.70	61	Yes
GCA_902577765.1_AG_426_I21	NA	66	66	89.19	0.00	59	Yes
GCA_902578115.1_AG_426_L15	NA	65	65	87.84	0.00	59	Yes
GCA_902578265.1_AG_911_E04	NA	59	59	79.73	0.00	55	Yes
GCA_902578305.1_AG_911_E02	NA	67	67	90.54	0.00	62	Yes
GCA_902578315.1_AG_911_E05	NA	61	60	82.43	1.35	54	Yes
GCA_902578495.1_AG_911_D02	NA	70	70	94.59	0.00	65	Yes
GCA_902578775.1_AG_426_P08	NA	69	69	93.24	0.00	63	Yes
GCA_902578935.1_AG_426_O05	NA	67	67	90.54	0.00	61	Yes
GCA_902579115.1_AG_911_G13	NA	70	69	94.59	1.35	63	Yes
GCA_902579285.1_AG_430_A02	NA	65	63	87.84	2.70	54	Yes
GCA_902579465.1_AG_911_L18	NA	64	64	86.49	0.00	59	Yes
GCA_902579985.1_AG_430_B09	NA	71	71	95.95	0.00	65	Yes
GCA_902579995.1_AG_911_P22	NA	66	66	89.19	0.00	58	Yes
GCA_902580275.1_AG_911_N14	NA	67	67	90.54	0.00	61	Yes
GCA_902580895.1_AG_911_G06	NA	67	67	90.54	0.00	60	Yes
GCA_902581405.1_AG_911_K05	NA	58	58	78.38	0.00	52	Yes
GCA_902581445.1_AG_911_K15	NA	63	63	85.14	0.00	56	Yes
GCA_902581455.1_AG_911_G14	NA	70	70	94.59	0.00	63	Yes
GCA_902581665.1_AG_911_G11	NA	64	64	86.49	0.00	57	Yes
GCA_902581795.1_AG_430_F03	NA	68	68	91.89	0.00	62	Yes
GCA_902582155.1_AG_912_D10	NA	70	70	94.59	0.00	65	Yes
GCA_902582235.1_AG_430_J04	NA	66	66	89.19	0.00	59	Yes
GCA_902582315.1_AG_430_I18	NA	65	65	87.84	0.00	58	Yes
GCA_902582355.1_AG_912_C05	NA	60	60	81.08	0.00	56	Yes
GCA_902582605.1_AG_912_C16	NA	58	58	78.38	0.00	50	Yes
GCA_902582755.1_AG_912_F03	NA	71	70	95.95	1.35	63	Yes
GCA_902582845.1_AG_912_F07	NA	64	64	86.49	0.00	58	Yes
GCA_902583075.1_AG_912_G22	NA	68	68	91.89	0.00	62	Yes
GCA_902583455.1_AG_912_F23	NA	57	57	77.03	0.00	50	Yes
GCA_902583575.1_AG_430_O03	NA	67	67	90.54	0.00	61	Yes
GCA_902583695.1_AG_912_K19	NA	61	61	82.43	0.00	57	Yes
GCA_902584205.1_AG_912_L16	NA	48	48	64.86	0.00	44	Yes
GCA_902584805.1_AG_912_N10	NA	64	63	86.49	1.35	56	Yes
GCA_902585605.1_AG_913_B05	NA	68	67	91.89	1.35	61	Yes
GCA_902586055.1_AG_913_D08	NA	54	53	72.97	1.35	47	Yes
GCA_902586485.1_AG_913_E07	NA	43	43	58.11	0.00	38	Yes
GCA_902586795.1_AG_913_G10	NA	66	66	89.19	0.00	58	Yes
GCA_902586925.1_AG_913_G13	NA	72	72	97.30	0.00	68	Yes
GCA_902587145.1_AG_913_G06	NA	49	49	66.22	0.00	46	Yes
GCA_902587185.1_AG_913_K07	NA	69	69	93.24	0.00	65	Yes
GCA_902587515.1_AG_913_I14	NA	71	71	95.95	0.00	65	Yes
GCA_902587545.1_AG_913_G18	NA	68	68	91.89	0.00	65	Yes
GCA_902587565.1_AG_913_F06	NA	59	57	79.73	2.70	55	Yes
GCA_902587755.1_AG_913_L03	NA	67	67	90.54	0.00	61	Yes
GCA_902587815.1_AG_913_L07	NA	52	52	70.27	0.00	44	Yes
GCA_902588585.1_AG_439_C08	NA	47	47	63.51	0.00	42	Yes
GCA_902588845.1_AG_914_A07	NA	40	40	54.05	0.00	38	Yes
GCA_902588965.1_AG_439_C18	NA	65	65	87.84	0.00	62	Yes
GCA_902589155.1_AG_439_F03	NA	59	59	79.73	0.00	51	Yes
GCA_902589315.1_AG_914_C06	NA	61	61	82.43	0.00	56	Yes
GCA_902589345.1_AG_439_G19	NA	68	68	91.89	0.00	61	Yes
GCA_902589455.1_AG_439_D05	NA	66	65	89.19	1.35	59	Yes
GCA_902590505.1_AG_914_J05	NA	67	67	90.54	0.00	61	Yes
GCA_902590695.1_AG_914_F14	NA	59	59	79.73	0.00	56	Yes
GCA_902591665.1_AG_447_B02	NA	71	71	95.95	0.00	68	Yes
GCA_902591755.1_AG_914_M14	NA	68	68	91.89	0.00	63	Yes
GCA_902591925.1_AG_914_M15	NA	73	72	98.65	1.35	67	Yes
GCA_902592375.1_AG_447_C08	NA	66	66	89.19	0.00	60	Yes
GCA_902592445.1_AG_914_P22	NA	61	61	82.43	0.00	55	Yes
GCA_902592655.1_AG_915_B23	NA	64	64	86.49	0.00	57	Yes
GCA_902592675.1_AG_915_C08	NA	47	47	63.51	0.00	40	Yes
GCA_902593285.1_AG_915_D19	NA	43	43	58.11	0.00	40	Yes
GCA_902593675.1_AG_447_I15	NA	61	61	82.43	0.00	55	Yes
GCA_902593795.1_AG_447_I21	NA	70	70	94.59	0.00	66	Yes
GCA_902594145.1_AG_915_G17	NA	63	63	85.14	0.00	54	Yes
GCA_902594235.1_AG_447_K09	NA	69	69	93.24	0.00	62	Yes
GCA_902594335.1_AG_915_K07	NA	44	44	59.46	0.00	40	Yes
GCA_902594515.1_AG_447_K20	NA	71	71	95.95	0.00	65	Yes
GCA_902594635.1_AG_915_K13	NA	70	70	94.59	0.00	64	Yes
GCA_902594705.1_AG_915_G14	NA	61	61	82.43	0.00	52	Yes
GCA_902595065.1_AG_447_M16	NA	72	71	97.30	1.35	64	Yes
GCA_902595125.1_AG_447_N08	NA	68	68	91.89	0.00	63	Yes
GCA_902595285.1_AG_915_O05	NA	41	41	55.41	0.00	37	Yes
GCA_902595425.1_AG_447_L18	NA	65	65	87.84	0.00	59	Yes
GCA_902595535.1_AG_447_M05	NA	62	62	83.78	0.00	54	Yes
GCA_902595715.1_AG_447_O04	NA	63	62	85.14	1.35	57	Yes
GCA_902596205.1_AG_447_P19	NA	64	64	86.49	0.00	61	Yes
GCA_902596545.1_AG_447_P23	NA	68	68	91.89	0.00	64	Yes
GCA_902596745.1_AG_916_D16	NA	67	67	90.54	0.00	60	Yes
GCA_902596925.1_AG_447_P22	NA	70	70	94.59	0.00	62	Yes
GCA_902596975.1_AG_916_E19	NA	66	65	89.19	1.35	58	Yes
GCA_902597175.1_AG_916_E17	NA	63	63	85.14	0.00	55	Yes
GCA_902597335.1_AG_916_G09	NA	62	62	83.78	0.00	56	Yes
GCA_902597885.1_AG_916_G19	NA	71	71	95.95	0.00	64	Yes
GCA_902598015.1_AG_916_J16	NA	49	49	66.22	0.00	44	Yes
GCA_902598125.1_AG_453_G04	NA	61	61	82.43	0.00	53	Yes
GCA_902598315.1_AG_916_K14	NA	63	63	85.14	0.00	60	Yes
GCA_902598655.1_AG_916_L11	NA	58	58	78.38	0.00	52	Yes
GCA_902598935.1_AG_916_M08	NA	73	73	98.65	0.00	69	Yes
GCA_902599045.1_AG_916_M14	NA	72	72	97.30	0.00	64	Yes
GCA_902599315.1_AG_453_K07	NA	73	73	98.65	0.00	65	Yes
GCA_902599335.1_AG_916_N14	NA	66	66	89.19	0.00	59	Yes
GCA_902599555.1_AG_453_L02	NA	66	66	89.19	0.00	63	Yes
GCA_902599625.1_AG_916_O13	NA	68	68	91.89	0.00	62	Yes
GCA_902599995.1_AG_916_P21	NA	62	62	83.78	0.00	54	Yes
GCA_902600485.1_AG_917_B07	NA	70	70	94.59	0.00	64	Yes
GCA_902601645.1_AG_917_F17	NA	55	55	74.32	0.00	53	Yes
GCA_902601705.1_AG_917_F18	NA	73	73	98.65	0.00	66	Yes
GCA_902601715.1_AG_917_F16	NA	70	70	94.59	0.00	64	Yes
GCA_902602515.1_AG_916_I19	NA	66	65	89.19	1.35	61	Yes
GCA_902602595.1_AG_457_D18	NA	52	52	70.27	0.00	45	Yes
GCA_902602695.1_AG_457_D17	NA	57	56	77.03	1.35	53	Yes
GCA_902604855.1_AG_461_C18	NA	62	62	83.78	0.00	59	Yes
GCA_902605165.1_AG_461_E16	NA	62	62	83.78	0.00	56	Yes
GCA_902605645.1_AG_461_J19	NA	46	46	62.16	0.00	40	Yes
GCA_902605865.1_AG_461_L09	NA	67	67	90.54	0.00	62	Yes
GCA_902609685.1_AG_917_K06	NA	72	72	97.30	0.00	65	Yes
GCA_902609855.1_AG_917_K20	NA	69	69	93.24	0.00	63	Yes
GCA_902609965.1_AG_917_L07	NA	63	63	85.14	0.00	58	Yes
GCA_902610175.1_AG_917_M08	NA	72	72	97.30	0.00	63	Yes
GCA_902610515.1_AG_917_N08	NA	48	48	64.86	0.00	44	Yes
GCA_902610585.1_AG_917_N15	NA	52	52	70.27	0.00	45	Yes
GCA_902610815.1_AG_917_O09	NA	68	68	91.89	0.00	65	Yes
GCA_902610905.1_AG_917_O19	NA	61	61	82.43	0.00	56	Yes
GCA_902611415.1_AG_918_C13	NA	61	61	82.43	0.00	52	Yes
GCA_902612325.1_AG_918_G06	NA	63	63	85.14	0.00	56	Yes
GCA_902612405.1_AG_918_G15	NA	68	68	91.89	0.00	61	Yes
GCA_902612575.1_AG_891_D20	NA	53	53	71.62	0.00	48	Yes
GCA_902612605.1_AG_918_G22	NA	70	70	94.59	0.00	65	Yes
GCA_902612805.1_AG_891_E17	NA	59	57	79.73	2.70	54	Yes
GCA_902613185.1_AG_891_G06	NA	66	66	89.19	0.00	57	Yes
GCA_902613445.1_AG_891_G23	NA	70	70	94.59	0.00	61	Yes
GCA_902613545.1_AG_918_M15	NA	66	66	89.19	0.00	60	Yes
GCA_902613685.1_AG_918_M22	NA	65	64	87.84	1.35	61	Yes
GCA_902613755.1_AG_891_I18	NA	72	72	97.30	0.00	67	Yes
GCA_902613805.1_AG_891_J04	NA	73	73	98.65	0.00	66	Yes
GCA_902613855.1_AG_891_J07	NA	72	72	97.30	0.00	65	Yes
GCA_902613915.1_AG_918_N23	NA	69	69	93.24	0.00	64	Yes
GCA_902614085.1_AG_891_K05	NA	72	71	97.30	1.35	66	Yes
GCA_902614125.1_AG_919_A02	NA	52	51	70.27	1.35	45	Yes
GCA_902614235.1_AG_891_K16	NA	71	70	95.95	1.35	64	Yes
GCA_902614305.1_AG_891_K18	NA	47	47	63.51	0.00	38	Yes
GCA_902614375.1_AG_891_K19	NA	65	64	87.84	1.35	58	Yes
