DATASET_HEATMAP
SEPARATOR TAB
COLOR	#000000
DATASET_LABEL	NACHT
FIELD_LABELS	WD40	Ank_2	Ank	HET	Ank_4	NACHT_N	PNP_UDP_1	TIR_2	TPR_10	Helo_like_N
GCA_000271625|CDS_8298|55|244	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_7463|58|246	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_8306|90|280	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_8979|56|248	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_7476|55|246	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_8179|57|235	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_8175|58|226	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_8189|57|222	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_246|56|236	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_188|2|120	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_8186|57|228	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_13036|65|274	0	0	0	0	0	0	0	0	0	0
GCA_003385255|CDS_3872|348|509	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_12900|42|195	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_6936|43|239	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_6727|60|198	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_6705|1|115	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_11996|308|487	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_12615|62|218	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_12509|2|119	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_12528|65|182	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_2650|81|273	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_13514|62|254	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_9954|61|251	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_7227|51|206	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_7265|2|119	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_8336|74|250	1	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_5014|1|122	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_10103|70|224	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_12625|61|249	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_7386|211|364	1	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_7396|375|531	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_16387|13|132	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_7604|376|556	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_10193|34|217	1	0	0	0	0	0	0	0	0	0
GCA_001910725|CDS_8114|254|398	0	0	0	0	0	0	0	0	0	0
GCA_000218685|CDS_6462|41|225	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_2430|101|287	1	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_2403|101|287	1	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_3166|121|311	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_19489|75|226	1	0	0	0	0	0	0	0	0	0
GCA_000697665|CDS_4634|44|193	0	0	0	0	0	0	0	0	0	0
GCA_000697665|CDS_4627|375|527	1	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_12394|78|232	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_15242|29|174	1	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_15207|24|180	1	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_9603|109|268	1	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_20381|33|194	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_20143|29|195	1	0	0	0	0	0	0	0	0	0
GCA_003313735|CDS_7182|250|434	0	0	0	0	0	0	0	0	0	0
GCA_003313735|CDS_5995|174|324	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_1088|62|208	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_7097|267|413	1	0	0	0	0	0	0	0	0	0
GCA_003013795|CDS_3646|426|577	1	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_6568|56|213	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_5340|83|253	0	0	0	0	0	0	0	0	0	0
GCA_001020605|CDS_10167|334|511	0	0	0	0	0	0	0	0	0	0
GCA_001020605|CDS_10165|107|262	0	0	0	0	0	0	0	0	0	0
GCA_001020605|CDS_10170|129|292	0	0	0	0	0	0	0	0	0	0
GCA_000827465|CDS_15615|25|183	1	0	0	0	0	0	0	0	0	0
GCA_000827465|CDS_17589|158|302	0	0	0	0	0	0	0	0	0	0
GCA_000827465|CDS_18784|241|385	0	0	0	0	0	0	0	0	0	0
GCA_000827465|CDS_15482|306|460	0	0	0	0	0	0	0	0	0	0
GCA_000827465|CDS_17799|250|404	0	0	0	0	0	0	0	0	0	0
GCA_001020605|CDS_10165|642|787	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_4321|338|494	0	0	0	0	0	0	0	0	0	0
GCA_004332605|CDS_1214|373|525	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_4951|112|285	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_12634|109|238	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_12963|104|283	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_5257|113|236	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_12962|111|242	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_11109|78|253	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_12964|110|231	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_687|9|138	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_6768|8|196	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_14460|96|276	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_14461|96|275	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_8089|112|273	0	0	0	0	0	0	0	0	1	0
GCA_004126415|CDS_1299|78|244	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_11911|78|264	0	0	0	0	0	0	0	0	1	0
GCA_004126415|CDS_8099|187|353	0	0	0	0	0	0	0	0	1	0
GCA_004126415|CDS_2101|93|253	0	0	0	0	0	0	0	0	1	0
GCA_004126415|CDS_697|74|242	0	0	0	0	0	0	0	0	1	0
GCA_004126415|CDS_7418|473|641	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_11931|140|309	0	0	0	0	0	0	0	0	1	0
GCA_004126415|CDS_14239|99|265	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2327|97|270	0	0	0	0	0	0	0	0	1	0
GCA_004126415|CDS_13228|82|248	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_12968|149|320	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_1456|91|281	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_1601|108|279	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3478|133|317	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_14680|131|323	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_630|131|323	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_11578|103|269	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_1602|126|293	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_11925|103|290	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_7673|91|278	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_7678|95|267	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_520|124|296	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3604|90|280	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_9880|92|284	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_14468|92|247	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_9875|117|292	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_14471|93|278	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3605|86|257	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3603|92|261	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_11274|94|286	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_7675|96|268	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_7676|93|261	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_9881|93|285	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_245|59|225	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3820|91|264	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_10333|92|283	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_11923|104|272	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_1663|27|221	0	0	0	0	0	0	0	0	1	0
GCA_004126415|CDS_4637|89|255	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_6261|88|257	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_6259|29|225	0	0	0	0	0	0	0	0	1	0
GCA_004126415|CDS_1662|87|256	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_7738|87|259	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_8574|7|139	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_10350|88|220	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_4636|89|263	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_13391|90|232	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_7982|91|260	0	0	0	0	0	0	0	0	1	0
GCA_004126415|CDS_1664|90|264	0	0	0	0	0	0	0	0	1	0
GCA_000827215|CDS_31843|260|424	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_24454|2|147	0	0	0	0	0	0	0	0	0	0
GCA_003313735|CDS_11214|370|519	1	0	0	0	0	0	0	0	0	0
GCA_000264995|CDS_10577|188|342	0	0	0	0	0	0	0	0	0	0
GCA_000264995|CDS_9770|190|356	1	0	0	0	0	0	0	0	0	0
GCA_000264995|CDS_10563|313|476	0	0	0	0	0	0	0	0	0	0
GCA_002554575|CDS_5736|290|441	0	0	0	0	0	0	0	0	0	0
GCA_000264905|CDS_12514|433|588	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_4805|474|622	1	0	0	0	0	0	0	0	0	0
GCA_001630345|CDS_8751|57|201	0	0	0	0	0	0	0	0	0	0
GCA_001630345|CDS_8762|409|555	0	0	0	0	0	0	0	0	0	0
GCA_001630345|CDS_8767|61|204	0	0	0	0	0	0	0	0	0	0
GCA_001630345|CDS_8745|47|194	0	0	0	0	0	0	0	0	0	0
GCA_001630345|CDS_11274|404|567	1	0	0	0	0	0	0	0	0	0
GCA_001630345|CDS_11274|2006|2162	1	0	0	0	0	0	0	0	0	0
GCA_001630345|CDS_8772|387|551	1	0	0	0	0	0	0	0	0	0
GCA_000218685|CDS_9388|89|266	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_20178|243|401	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_6036|412|570	0	0	0	0	0	0	0	0	0	0
GCA_003314125|CDS_5699|323|492	0	0	0	0	0	0	0	0	0	0
GCA_001630345|CDS_11296|223|371	0	0	0	0	0	0	0	0	0	0
GCA_000697705|CDS_3415|435|587	0	0	0	0	0	0	0	0	0	0
GCA_000697705|CDS_2639|27|138	0	0	0	0	0	0	0	0	0	0
GCA_000697705|CDS_8479|440|596	0	0	0	0	0	0	0	0	0	0
GCA_000697705|CDS_12848|426|584	0	0	0	0	0	0	0	0	1	0
GCA_000697705|CDS_14751|428|585	0	0	0	0	0	0	0	0	1	0
GCA_000697705|CDS_5535|206|362	0	0	0	0	0	0	0	0	1	0
GCA_000697705|CDS_11138|433|588	0	0	0	0	0	0	0	0	1	0
GCA_000697705|CDS_11150|417|573	0	0	0	0	0	0	0	0	1	0
GCA_000697705|CDS_2619|399|556	0	0	0	0	0	0	0	0	1	0
GCA_000697705|CDS_8809|424|581	0	0	0	0	0	0	0	0	0	0
GCA_000697705|CDS_14116|427|577	0	0	0	0	0	0	0	0	0	0
GCA_000697705|CDS_5423|48|159	0	0	0	0	0	0	0	0	0	0
GCA_000697705|CDS_10155|446|589	0	0	0	0	0	0	0	0	1	0
GCA_000697705|CDS_11153|428|583	0	0	0	0	0	0	0	0	1	0
GCA_000697705|CDS_5428|406|551	0	0	0	0	0	0	0	0	1	0
GCA_000697705|CDS_13321|446|604	0	0	0	0	0	0	0	0	1	0
GCA_000697705|CDS_4896|48|158	0	0	0	0	0	0	0	0	0	0
GCA_000697705|CDS_5411|436|593	0	0	0	0	0	0	0	0	1	0
GCA_000697705|CDS_13322|446|604	0	0	0	0	0	0	0	0	1	0
GCA_000697705|CDS_10656|380|537	0	0	0	0	0	0	0	0	1	0
GCA_000697705|CDS_2558|48|158	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_2370|263|409	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_16886|374|521	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_12612|415|579	1	0	0	0	0	0	0	0	0	0
GCA_000697665|CDS_10713|250|412	0	0	0	0	0	0	0	0	0	0
GCA_000697665|CDS_10731|396|556	0	0	0	0	0	0	0	0	0	0
GCA_000697665|CDS_10737|385|539	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_20575|27|193	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_16729|191|340	1	0	0	0	0	0	0	0	0	0
GCA_002994785|CDS_4482|257|411	0	0	0	0	0	0	0	0	0	0
GCA_002994785|CDS_4485|236|400	0	0	0	0	0	0	0	0	0	0
GCA_002994785|CDS_4483|163|331	0	0	0	0	0	0	0	0	0	0
GCA_002994785|CDS_4486|288|453	1	0	0	0	0	0	0	0	0	0
GCA_002994785|CDS_4504|443|610	0	0	0	0	0	0	0	0	0	0
GCA_002994785|CDS_4480|382|530	1	0	0	0	0	0	0	0	0	0
GCA_002994785|CDS_4471|307|472	0	0	0	0	0	0	0	0	0	0
GCA_002994785|CDS_4499|448|613	1	0	0	0	0	0	0	0	0	0
GCA_002994785|CDS_4505|443|603	1	0	0	0	0	0	0	0	0	0
GCA_002994785|CDS_4487|338|503	0	0	0	0	0	0	0	0	0	0
GCA_002994785|CDS_4488|344|508	1	0	0	0	0	0	0	0	0	0
GCA_002994785|CDS_4501|445|610	0	0	0	0	0	0	0	0	0	0
GCA_002994785|CDS_4497|38|203	1	0	0	0	0	0	0	0	0	0
GCA_001632425|CDS_10954|132|298	1	0	0	0	0	0	0	0	0	0
GCA_000264995|CDS_1713|341|508	1	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_7658|2|166	0	0	0	0	0	0	0	0	0	0
GCA_002938355|CDS_4799|111|264	0	0	0	0	0	0	0	0	0	0
GCA_000264995|CDS_1715|339|491	1	0	0	0	0	0	0	0	0	0
GCA_000264995|CDS_1821|379|566	0	0	0	0	0	0	0	0	0	0
GCA_000264995|CDS_1825|26|174	0	0	0	0	0	0	0	0	0	0
GCA_003264845|CDS_280|259|420	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2114|621|815	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_5712|194|356	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_8369|189|355	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_427|90|245	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_5131|96|252	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_1562|183|339	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_9527|70|227	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_4071|13|169	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_9530|13|166	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2996|156|312	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2998|154|319	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2086|123|253	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_1241|13|164	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_12541|69|201	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_4157|56|191	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_5295|174|326	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_5294|79|232	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_5330|79|211	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_674|231|401	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3634|190|324	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_1074|14|182	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_7679|50|219	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_10595|93|267	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_9076|186|349	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_8420|197|360	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_8420|904|1067	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_9075|191|356	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_8422|190|357	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2566|65|236	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3189|157|323	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_12074|65|240	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_13728|206|381	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3543|60|186	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3558|42|184	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_13382|72|224	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_675|12|166	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_8534|40|189	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2299|72|224	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_9657|75|225	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_1197|78|247	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_13729|60|237	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3190|60|236	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_7811|39|214	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_6947|521|669	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_10556|297|466	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_13774|78|249	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_4603|58|229	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_1196|77|247	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_10559|230|400	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_13773|82|253	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_10593|145|314	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_11111|77|248	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_12970|95|267	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2132|78|246	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_4602|56|229	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_8142|55|207	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3222|53|191	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_487|53|205	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_909|23|183	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_1565|208|363	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3579|251|399	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3574|57|211	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_7670|84|255	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_8149|12|172	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_10915|12|172	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_10897|80|237	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3407|60|211	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3785|60|185	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_1180|129|284	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_11572|175|336	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_500|79|242	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_11164|82|243	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_488|61|227	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_488|599|761	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_483|135|300	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_484|61|226	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_5532|82|217	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_1946|82|217	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_7994|74|227	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2390|87|243	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_8341|98|233	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_14490|96|231	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_4549|544|696	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_11451|64|223	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_7806|64|234	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_6011|64|221	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_10325|74|214	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2099|143|302	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_11159|65|218	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_5085|47|210	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_7918|198|333	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_7746|83|255	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_280|174|327	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_5078|102|264	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_6664|83|243	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_11835|194|347	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_6662|47|207	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_5083|173|326	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_5086|366|532	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_8421|187|351	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_8423|132|299	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_7743|56|226	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2607|66|219	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_7757|165|317	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_7761|231|386	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_11918|231|369	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2614|71|209	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3955|119|274	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3635|135|288	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_9763|93|256	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_13993|82|213	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_1170|96|248	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_4549|68|223	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_21338|385|531	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_5436|157|305	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_31055|239|409	1	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_12617|219|376	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_30696|40|186	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_15382|155|318	1	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_8196|211|353	1	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_23481|26|173	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_4531|770|931	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_4497|371|534	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_8189|247|410	1	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_15363|159|321	1	0	0	0	0	0	0	0	0	0
GCA_000264905|CDS_13597|438|585	1	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_1317|127|277	1	0	0	0	0	0	0	0	0	0
GCA_001632375|CDS_20099|328|477	1	0	0	0	0	0	0	0	0	0
GCA_001632375|CDS_19237|287|440	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_31035|89|238	1	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_10683|29|177	1	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_16083|23|170	1	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_28671|354|509	1	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_1068|132|279	1	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_4056|89|244	1	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_15565|326|475	1	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_4562|324|473	1	0	0	0	0	0	0	0	0	0
GCA_001630345|CDS_11695|316|460	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_16833|123|291	1	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_21859|28|154	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_14779|36|206	1	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_16094|3|142	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_14835|30|198	1	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_14860|44|213	1	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_14816|37|203	1	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_14768|37|210	1	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_20173|27|140	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_16825|31|200	1	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_21036|2|132	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_14864|118|287	1	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_14884|92|261	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_21041|34|203	1	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_6990|53|204	1	0	0	0	0	0	0	0	0	0
GCA_000827465|CDS_18760|229|379	0	0	0	0	0	0	0	0	0	0
GCA_000827465|CDS_3082|392|547	0	0	0	0	0	0	0	0	0	0
GCA_000827465|CDS_9102|23|171	0	0	0	0	0	0	0	0	0	0
GCA_000827465|CDS_10218|23|169	0	0	0	0	0	0	0	0	0	0
