DATASET_HEATMAP
SEPARATOR TAB
COLOR	#000000
DATASET_LABEL	HET
FIELD_LABELS	Ank_2	NACHT	TPR_12	WD40	TPR_10	NB-ARC	Pkinase	Ank	Ank_4	ZZ
GCA_003795315|CDS_5210|482|596	0	0	0	0	0	0	0	0	0	0
GCA_003264845|CDS_6397|42|148	0	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_11221|191|383	0	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_11223|20|196	0	0	0	0	0	0	0	0	0	0
GCA_002162545|CDS_5235|44|205	0	0	0	0	0	0	0	0	0	0
GCA_003385255|CDS_2260|33|185	0	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_10341|44|162	0	0	0	0	0	0	0	0	0	0
GCA_001481775|CDS_10906|47|217	0	0	0	0	0	0	0	0	0	0
GCA_003795315|CDS_6789|97|287	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_8953|20|138	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_8832|20|196	0	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_11225|44|207	0	0	0	0	0	0	0	0	0	0
GCA_000836435|CDS_1907|58|207	0	0	0	0	0	0	0	0	0	0
GCA_000836435|CDS_8270|150|294	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_6081|50|198	0	0	0	0	0	0	0	0	0	0
GCA_000385595|CDS_10066|55|199	0	0	0	0	0	0	0	0	0	0
GCA_000738655|CDS_8693|83|259	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_8468|46|214	0	0	0	0	0	0	0	0	0	0
GCA_000442125|CDS_2915|48|204	1	0	0	0	0	0	0	0	0	0
GCA_000732205|CDS_4310|47|204	1	0	0	0	0	0	0	1	1	0
GCA_001557505|CDS_9493|378|538	0	0	0	0	0	0	0	0	0	0
GCA_001447215|CDS_4774|47|198	1	0	0	0	0	0	0	1	0	0
GCA_000467715|CDS_8052|51|190	0	0	0	0	0	0	0	0	0	0
GCA_000604185|CDS_4119|50|155	0	0	0	0	0	0	0	0	0	0
GCA_001563115|CDS_7406|154|286	0	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_2869|478|624	0	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_718|46|205	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_12999|68|204	0	0	0	0	0	0	0	0	0	0
GCA_900290415|CDS_5708|82|246	0	0	0	0	0	0	0	0	0	0
GCA_000442125|CDS_7532|132|265	0	0	0	0	0	0	0	0	0	0
GCA_000464535|CDS_7962|48|204	1	0	0	0	0	0	0	0	1	0
GCA_002865625|CDS_7681|47|129	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_16532|48|207	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_7245|68|150	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_11469|109|216	0	0	0	0	0	0	0	0	0	0
GCA_900465125|CDS_3356|58|221	0	0	0	0	0	0	0	0	0	0
GCA_000732205|CDS_1951|51|195	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_10508|137|285	0	0	0	0	0	0	0	0	0	0
GCA_000738655|CDS_3819|37|198	0	0	0	0	0	0	0	0	0	0
GCA_000732205|CDS_9555|143|281	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_15172|61|195	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_7130|90|180	0	0	0	0	0	0	0	0	0	0
GCA_003795315|CDS_7493|47|194	1	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_10533|108|240	0	0	0	0	0	0	0	0	0	0
GCA_003988945|CDS_2987|47|209	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_3120|133|270	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_4822|59|222	0	0	0	0	0	0	0	0	0	0
GCA_000354255|CDS_1428|59|190	0	0	0	0	0	0	0	0	0	0
GCA_001447215|CDS_9151|49|230	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_7644|67|252	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_17755|46|177	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_2012|192|373	0	0	0	0	0	0	0	0	0	0
GCA_002105025|CDS_15350|66|274	0	0	0	0	0	0	0	0	0	0
GCA_000338955|CDS_1163|45|128	0	0	0	0	0	0	0	0	0	0
GCA_002572855|CDS_632|59|200	0	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_523|44|126	0	0	0	0	0	0	0	0	0	0
GCA_000812075|CDS_371|10|167	0	0	0	0	0	0	0	0	0	0
GCA_001566295|CDS_9290|52|201	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_13546|60|141	0	0	0	0	0	0	0	0	0	0
GCA_000354255|CDS_3462|7|115	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_7772|44|179	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_7867|49|135	0	0	0	0	0	0	0	0	0	0
GCA_003988945|CDS_3398|323|467	0	0	0	0	0	0	0	0	0	0
GCA_000738655|CDS_10033|47|207	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_12092|70|230	0	0	0	0	0	0	0	0	0	0
GCA_003988945|CDS_3229|61|200	0	0	0	0	0	0	0	0	0	0
GCA_001604925|CDS_4300|917|1088	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_3168|151|303	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_1244|57|199	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_4741|46|207	0	0	0	0	0	0	0	0	0	0
GCA_001563115|CDS_5977|89|260	0	0	0	0	0	0	0	0	0	0
GCA_001636725|CDS_5812|38|212	0	0	0	0	0	0	0	0	0	0
GCA_002162485|CDS_5794|50|191	0	0	0	0	0	0	0	0	0	0
GCA_002162545|CDS_1625|50|191	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_8987|61|221	0	0	0	0	0	0	0	0	0	0
GCA_003795315|CDS_1323|62|233	0	0	0	0	0	0	0	0	0	0
GCA_000464535|CDS_6632|52|220	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_3469|98|207	0	0	0	0	0	0	0	0	0	0
GCA_900290415|CDS_8555|444|598	0	0	0	0	0	0	0	0	0	0
GCA_000182925|CDS_3278|283|422	0	0	0	0	0	0	0	0	0	0
GCA_000604185|CDS_5732|284|414	0	0	0	0	0	0	0	0	0	0
GCA_000812075|CDS_9094|93|265	0	0	0	0	0	0	0	0	0	0
GCA_003049485|CDS_9989|410|567	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_12676|53|230	0	0	0	0	0	0	0	0	0	0
GCA_003049485|CDS_8840|47|240	0	0	0	0	0	0	0	0	0	0
GCA_000836295|CDS_7979|57|203	0	0	0	0	0	0	0	0	0	0
GCA_002368545|CDS_4078|44|180	1	0	0	0	0	0	0	1	0	0
GCA_002105025|CDS_3060|64|207	0	0	0	0	0	0	0	0	0	0
GCA_001660795|CDS_7058|157|317	0	0	0	0	0	0	0	0	0	0
GCA_000365145|CDS_2181|78|271	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_19817|111|253	0	0	0	0	0	0	0	0	0	0
GCA_002368545|CDS_3149|61|195	0	0	0	0	0	0	0	0	0	0
GCA_002162485|CDS_8954|49|175	0	0	0	0	0	0	0	0	0	0
GCA_000349385|CDS_1341|49|174	0	0	0	0	0	0	0	0	0	0
GCA_000392275|CDS_1243|45|226	0	0	0	0	0	0	0	0	0	0
GCA_000836295|CDS_289|150|273	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_3929|46|237	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_11692|43|171	0	0	0	0	0	0	0	0	0	0
GCA_002127715|CDS_11959|5|91	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_5467|45|196	0	0	0	0	0	0	0	0	0	0
GCA_004155245|CDS_5438|84|253	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_12572|80|179	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_4715|51|132	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_15615|6|84	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_5844|41|202	0	0	0	0	0	0	0	0	0	0
GCA_000464535|CDS_2841|74|240	0	0	0	0	0	0	0	0	0	0
GCA_001563115|CDS_13418|258|407	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_9905|47|235	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_11069|59|236	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_2583|59|236	0	0	0	0	0	0	0	0	0	0
GCA_000442125|CDS_2928|45|205	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_6714|49|203	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_6711|59|244	0	0	0	0	0	0	0	0	0	0
GCA_001662655|CDS_3845|53|265	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_6054|65|237	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_10650|119|277	0	0	0	0	0	0	0	0	0	0
GCA_002105025|CDS_9633|63|250	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_7627|43|216	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_8764|63|265	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_7|63|251	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_8421|69|271	0	0	0	0	0	0	0	0	0	0
GCA_001956345|CDS_3216|50|222	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_9038|49|226	0	0	0	0	0	0	0	0	0	0
GCA_004335205|CDS_7961|49|184	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_14766|904|1074	0	0	0	0	0	0	0	0	0	0
GCA_003988795|CDS_10321|30|139	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_12075|77|205	0	0	0	0	0	0	0	0	0	0
GCA_001481775|CDS_10187|46|203	1	0	0	0	0	0	0	1	0	0
GCA_001557505|CDS_300|47|200	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_502|49|223	0	0	0	0	0	0	0	0	0	0
GCA_001563115|CDS_3981|178|323	0	0	0	0	0	0	0	0	0	0
GCA_000738655|CDS_7374|49|262	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_12671|49|223	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_10439|106|264	0	0	0	0	0	0	0	0	0	0
GCA_000836435|CDS_8684|84|225	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_3070|60|228	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_2292|87|222	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_15482|57|197	0	0	0	0	0	0	0	0	0	0
GCA_000442125|CDS_8870|54|198	0	0	0	0	0	0	0	0	0	0
GCA_003868215|CDS_3687|93|178	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_13537|36|170	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_8795|154|296	0	0	0	0	0	0	0	0	0	0
GCA_002162545|CDS_6866|45|183	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_1079|58|234	0	0	0	0	0	0	0	0	0	0
GCA_001481775|CDS_6514|117|283	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_10808|57|215	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_6253|75|253	0	0	0	0	0	0	0	0	0	0
GCA_000464535|CDS_3667|100|255	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_13456|45|228	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_8788|263|461	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_9553|214|377	0	0	0	0	0	0	0	0	0	0
GCA_000146915|CDS_9061|67|213	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_6918|82|258	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_5311|282|430	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_14880|43|206	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_5157|294|458	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_10597|52|219	0	0	0	0	0	0	0	0	0	0
GCA_001510565|CDS_6918|192|382	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_4265|52|215	0	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_8214|94|245	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_2690|260|405	0	0	0	0	0	0	0	0	0	0
GCA_002105095|CDS_3249|41|176	0	0	0	0	0	0	0	0	0	0
GCA_001599915|CDS_1760|44|237	0	0	0	0	0	0	0	0	0	0
GCA_027604605|CDS_9349|33|120	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_3178|10|155	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_10039|57|202	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_3158|50|230	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_6660|46|139	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_10965|142|292	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_1591|83|255	1	0	0	0	0	0	0	0	0	0
GCA_000365145|CDS_2593|48|197	0	0	0	0	0	0	0	0	0	0
GCA_001563115|CDS_1019|159|306	0	0	0	0	0	0	0	0	0	0
GCA_001481775|CDS_1434|51|200	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_4606|145|283	0	0	0	0	0	0	0	0	0	0
GCA_001513895|CDS_5890|65|204	0	0	0	0	0	0	0	0	0	0
GCA_900290415|CDS_53|145|290	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_8260|179|326	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_7483|167|317	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_10531|143|289	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_9896|155|301	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_15306|148|294	0	0	0	0	0	0	0	0	0	0
GCA_000836295|CDS_963|16|153	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_11967|141|296	0	0	0	0	0	0	0	0	0	0
GCA_001563115|CDS_6598|144|277	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_10227|51|214	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_10386|52|189	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_501|49|184	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_592|64|267	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_13418|64|246	0	0	0	0	0	0	0	0	0	0
GCA_000385595|CDS_8313|49|207	0	0	0	0	0	0	0	0	0	0
GCA_001604925|CDS_6344|37|195	0	0	0	0	0	0	0	0	0	0
GCA_001956345|CDS_5774|77|246	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_4719|80|241	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_15968|60|222	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_4112|61|221	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_13246|30|181	0	0	0	0	0	0	0	0	0	0
GCA_002368545|CDS_7796|61|212	0	0	0	0	0	0	0	0	0	0
GCA_002927785|CDS_7071|72|161	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_12164|7|68	0	0	0	0	0	0	0	0	0	0
GCA_003988945|CDS_10183|3|113	0	0	0	0	0	0	0	0	0	0
GCA_002572855|CDS_3097|249|361	1	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_13254|30|181	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_6354|96|253	0	0	0	0	0	0	0	0	0	0
GCA_000392275|CDS_4088|46|234	0	0	0	0	0	0	0	0	0	0
GCA_002778095|CDS_6389|111|283	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_14028|85|233	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_12404|1|147	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_3939|42|189	0	0	0	0	0	0	0	0	0	0
GCA_000392275|CDS_1195|236|402	0	0	0	0	0	0	0	0	0	0
GCA_900536445|CDS_11767|41|194	0	0	0	0	0	0	0	0	0	0
GCA_900290415|CDS_10684|49|194	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_13432|43|132	0	0	0	0	0	0	0	0	0	0
GCA_000385595|CDS_5551|59|214	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_9572|50|191	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_4093|4|165	0	0	0	0	0	0	0	0	0	0
GCA_000261425|CDS_6694|64|212	0	0	0	0	0	0	0	0	0	0
GCA_001447215|CDS_8296|66|219	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_11482|47|197	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_9485|55|231	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_3053|1586|1739	1	0	0	0	0	0	1	0	0	0
GCA_002865625|CDS_12744|116|271	0	0	0	0	0	0	0	0	0	0
GCA_004335205|CDS_863|87|224	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_15622|63|153	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_8389|47|174	0	0	0	0	0	0	0	0	0	0
GCA_002105025|CDS_12841|44|126	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_320|58|215	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_8368|48|178	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_7645|72|229	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_1387|75|216	0	0	0	0	0	0	0	0	0	0
GCA_900465125|CDS_6486|132|288	0	0	0	0	0	0	0	0	0	0
GCA_000354255|CDS_11114|106|248	0	0	0	0	0	0	0	0	0	0
GCA_003671545|CDS_12590|115|282	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_13026|52|187	0	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_6484|105|270	0	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_7930|148|287	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_17049|66|208	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_17427|95|237	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_2110|126|251	0	0	0	0	0	0	0	0	0	0
GCA_003988945|CDS_6887|84|208	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_10543|53|198	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_11228|49|207	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_7232|308|447	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_4918|47|137	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_20071|52|225	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_14513|86|235	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_16469|76|227	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_10981|39|143	0	0	0	0	0	0	0	0	0	0
GCA_002368545|CDS_1267|94|270	0	0	0	0	0	0	0	0	0	0
GCA_900536445|CDS_9305|54|153	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_11495|30|112	0	0	0	0	0	0	0	0	0	0
GCA_000385595|CDS_5368|47|176	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_12184|111|261	0	0	0	0	0	0	0	0	0	0
GCA_003988795|CDS_2874|69|211	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_4537|48|197	0	0	0	0	0	0	0	0	0	0
GCA_002927785|CDS_73|117|271	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_4385|92|217	0	0	0	0	0	0	0	0	0	0
GCA_900618795|CDS_5591|53|242	0	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_467|45|189	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_432|47|180	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_8130|247|427	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_3313|45|210	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_1359|40|193	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_6975|50|133	0	0	0	0	0	0	0	0	0	0
GCA_000738655|CDS_9029|56|196	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_11610|83|219	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_7552|120|247	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_6890|70|231	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_12060|46|186	0	0	0	0	0	0	0	0	0	0
GCA_002105025|CDS_8483|1|89	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_2148|20|237	0	0	0	0	0	0	0	0	0	0
GCA_004155245|CDS_4782|242|389	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_2293|44|175	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_5348|27|225	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_4014|253|431	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_15971|49|197	0	0	0	0	0	0	0	0	0	0
GCA_000738655|CDS_1839|44|205	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_6353|123|294	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_10788|34|188	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_3155|358|502	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_17224|45|220	0	0	0	0	0	0	0	0	0	0
GCA_001956345|CDS_2195|62|209	0	0	0	0	0	0	0	0	0	0
GCA_000836435|CDS_5958|76|215	0	0	0	0	0	0	0	0	0	0
GCA_000464535|CDS_8417|92|256	0	0	0	0	0	0	0	0	0	0
GCA_000836435|CDS_8418|76|242	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_4617|92|298	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_12010|64|209	0	0	0	0	0	0	0	0	0	0
GCA_002319055|CDS_8747|61|228	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_2779|74|224	0	0	0	0	0	0	0	0	0	0
GCA_002368545|CDS_4771|137|227	1	0	0	0	0	0	0	0	0	0
GCA_002368545|CDS_4805|131|219	1	0	0	0	0	0	0	0	1	0
GCA_001692915|CDS_203|1|92	0	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_3876|59|223	0	0	0	0	0	0	0	0	0	0
GCA_900536445|CDS_8921|129|279	0	0	0	0	0	0	0	0	0	0
GCA_002798055|CDS_4983|45|230	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_4222|64|211	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_3406|54|204	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_3537|260|413	0	0	0	0	0	0	0	0	0	0
GCA_003988795|CDS_4030|62|239	0	0	0	0	0	0	0	0	0	0
GCA_001481775|CDS_7596|45|184	0	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_968|157|312	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_5129|67|270	0	0	0	0	0	0	0	0	0	0
GCA_000738655|CDS_10462|197|338	0	0	0	0	0	0	0	0	0	0
GCA_003019875|CDS_5071|161|306	0	0	0	0	0	0	0	0	0	0
GCA_000812075|CDS_7425|215|357	0	0	0	0	0	0	0	0	0	0
GCA_002368545|CDS_6240|53|196	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_1689|115|269	0	0	0	0	0	0	0	0	0	0
GCA_003868215|CDS_3416|202|347	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_3423|1293|1448	1	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_7591|3|56	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_12691|81|241	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_16387|38|99	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_13312|52|162	0	0	0	0	0	0	0	0	0	0
GCA_000836435|CDS_10884|47|209	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_877|62|243	0	0	0	0	0	0	0	0	0	0
GCA_001563115|CDS_7355|56|228	0	0	0	0	0	0	0	0	0	0
GCA_001566295|CDS_5166|97|280	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_5028|48|182	0	0	0	0	0	0	0	0	0	0
GCA_000349385|CDS_9450|91|240	0	0	0	0	0	0	0	0	0	0
GCA_003988795|CDS_2064|48|218	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_3056|131|295	0	0	0	0	0	0	0	0	0	0
GCA_003795315|CDS_3098|507|608	0	0	0	0	0	0	0	0	0	0
GCA_002368545|CDS_7385|64|300	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_4006|5|91	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_3157|46|189	0	0	0	0	0	0	0	0	0	0
GCA_001447215|CDS_10015|105|246	0	0	0	0	0	0	0	0	0	0
GCA_001563115|CDS_4129|105|247	0	0	0	0	0	0	0	0	0	0
GCA_900465125|CDS_8357|112|250	0	0	0	0	0	0	0	0	0	0
GCA_000146915|CDS_1583|107|245	0	0	0	0	0	0	0	0	0	0
GCA_003788615|CDS_3121|4|47	0	0	0	0	0	0	0	0	0	0
GCA_000146915|CDS_8313|111|249	0	0	0	0	0	0	0	0	0	0
GCA_001510565|CDS_6610|66|281	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_7757|193|359	0	0	0	0	0	0	0	0	0	0
GCA_002989075|CDS_6555|43|139	0	0	0	0	0	0	0	0	0	0
GCA_000498615|CDS_9428|118|276	0	0	0	0	0	0	0	0	0	0
GCA_002127715|CDS_5845|71|219	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_12753|51|143	0	0	0	0	0	0	0	0	0	0
GCA_003671545|CDS_8597|59|200	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_17811|62|224	0	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_6442|57|209	0	0	0	0	0	0	0	0	0	0
GCA_002162545|CDS_7904|163|359	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_395|185|380	0	0	0	0	0	0	0	0	0	0
GCA_000349385|CDS_3772|30|197	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_5450|32|198	0	0	0	0	0	0	0	0	0	0
GCA_003988795|CDS_4713|44|210	0	0	0	0	0	0	0	0	0	0
GCA_900536445|CDS_11511|97|245	0	0	0	0	0	0	0	0	0	0
GCA_002368545|CDS_6237|50|190	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_2177|89|231	0	0	0	0	0	0	0	0	0	0
GCA_002105025|CDS_9318|30|125	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_8885|44|118	0	0	0	0	0	0	0	0	0	0
GCA_000738655|CDS_6282|47|201	0	0	0	0	0	0	0	0	0	0
GCA_003049485|CDS_10505|51|216	0	0	0	0	0	0	0	0	0	0
GCA_002105025|CDS_2799|54|164	0	0	0	0	0	0	0	0	0	0
GCA_003019895|CDS_773|60|225	0	0	0	0	0	0	0	0	0	0
GCA_003988795|CDS_642|17|177	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_5274|49|200	0	0	0	0	0	0	0	0	0	0
GCA_001563115|CDS_8770|43|233	0	0	0	0	0	0	0	0	0	0
